identifier,idProduit,itemId,produitEan13,pviIncrement,capacite,qteMaxPanier,marque,libelle,conditionnement,prix,unitPrice,prixKg,prixBarre,vignetteCollector,poidsMinimum,poidsNet,poidsUnite,volume,isTrad,isPresentAlcoholProduct,avantages,origine,categorie,nbPiece,typeProduit_code,typeProduit_value,typeProduit_uniteByCode,unit_value,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,images_3,pictogrammes_idPicto,pictogrammes_idCategorie,pictogrammes_libelleCategorie,pictogrammes_image,pictogrammes_infoBulle,page,nro_paginas,pictogrammes,pictogrammes_0
52251,8435123282859,52251,8435123282859,1,,99,Atlantic,Acumulador Térmico,400g,0.99,0.99,0.99,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A5397C14319F6D059AFC520A6012216.jpg,,,,,,,,,9,10,[],
52259,6941607312292,52259,6941607312292,1,,99,Bestway,Colchão Duplo Insuflável c/ Bomba Elétrica,203x152x30cm,44.99,44.99,44.99,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3E0DE7AFF31DA91DB13D3253B0EF4C8.jpg,,,,,,,,,9,10,[],
52319,4005900996855,52319,4005900996855,1,40.0,99,Nivea Sun,Protetor Solar Facial Luminous 360 FPS50+,Embalagem de 40ml,15.59,389.75,389.75,0.0,0,0,0,0,40,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3B4F5D6FAE108BF5D9ED01EE7F020C8.jpg,,,,,,,,,9,10,[],
52321,4006000003894,52321,4006000003894,1,150.0,99,Nivea Sun,Protetor Solar Spray Protect&Play Kids FPS50+,Embalagem de 150ml,10.19,67.93,67.93,0.0,0,0,0,0,150,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5F2EEB3762365ED8CD653DF6CCE569B.jpg,,,,,,,,,9,10,[],
52374,8720181385063,52374,8720181385063,1,,99,Skip,Detergente Máquina Roupa Líquido Lavanda,76 Doses,10.99,10.99,10.99,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9168A118F4ECAE8C9BEFEC7E6D9C9016.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E73D727EEE604C6F855E3312AC37631C.jpg,,,3682.0,52.0,Cabaz Compromisso,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,9,10,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",
52515,8410436428286,52515,8410436428286,1,,99,Persil,Detergente Máquina Roupa Lavanda 4 em 1,52 cápsulas,12.99,12.99,12.99,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C29F379B133D1B4112F30841E028F7E.jpg,,,,3682.0,52.0,Cabaz Compromisso,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,9,10,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",
52516,8410436428644,52516,8410436428644,1,,99,Persil,Detergente Máquina Roupa Color 4 em 1,52 cápsulas,12.99,12.99,12.99,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6866AE215D31A4746438D7FCE2CBCF2.jpg,,,,3682.0,52.0,Cabaz Compromisso,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,9,10,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",
52541,8718951471481,52541,8718951471481,1,75.0,99,Colgate,Pasta de Dentes Total Limpeza Interdentária,Embalagem de 75ml,3.24,43.2,43.2,0.0,0,0,0,0,75,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/634352B7AEB7C99FF8C40F094990B8FA.jpg,,,,,,,,,9,10,[],
52552,8720182626004,52552,8720182626004,1,80.0,99,Knorr,"Caldo de Peixe com Azeite Virgem Extra, 8 unidades",,1.85,23.13,23.13,0.0,0,80,80,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F68FD2ADC0D48A7B895146A96025B51C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B844946D0805478C1AE61E4E2E363AC.jpg,,,,,,,,9,10,[],
52785,5900020043504,52785,5900020043504,1,310.0,99,Nestlé,"Cereais Fibra Fitness 0% Mel, 310g",,2.89,9.32,9.32,0.0,0,310,310,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4ADF0584BD8BBC16DB61103166355A0D.jpg,,,,,,,,,9,10,[],
52786,5900020043481,52786,5900020043481,1,310.0,99,Nestlé,"Cereais Protein Fitness 0% Cacau, 310g",,2.89,9.32,9.32,0.0,0,310,310,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2A0913D3F7A8C1ACF4039A186AC2CD5.jpg,,,,,,,,,9,10,[],
52789,5601050038132,52789,5601050038132,1,480.0,99,Yopro,"Iogurte Proteina Natural, 480g",,3.29,6.85,6.85,0.0,0,480,480,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE4D3D8FEB829E1CCD624C248168783D.jpg,,,,,,,,,9,10,[],
52840,8711327420618,52840,8711327420618,1,55.0,99,Knorr,"Pasta Pot Carbonara, 55g",,1.49,27.09,27.09,0.0,0,55,55,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBA3B2C5569EBE70CCAAE0DBF18350D6.jpg,,,,,,,,,9,10,[],
52877,5601050038149,52877,5601050038149,1,320.0,99,Yopro,"Iogurte Baunilha,  2 x 160g",,1.99,6.22,6.22,0.0,0,320,320,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D61FF58F71F4A9F0B6712D6CCEC6A9E5.jpg,,,,,,,,,9,10,[],
52901,5601217137647,52901,5601217137647,1,2995.0,99,Xau,"Detergente Líquido Máquina de Roupa Advanced, 65 doses",,8.99,3.0,3.0,0.0,0,0,0,0,2995,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBC35B69B7745BE729D12E72FEC40431.jpg,,,,3682.0,52.0,Cabaz Compromisso,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,9,10,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",
52902,5601217137708,52902,5601217137708,1,3180.0,99,Xau,"Detergente Líquido Máquina de Roupa Gel Ativo, 69 doses",,8.99,2.83,2.83,0.0,0,0,0,0,3180,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0EA6D0C56A717E075A5E4DB2C7A794E.jpg,,,,3682.0,52.0,Cabaz Compromisso,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,9,10,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",
52904,8445290926029,52904,8445290926029,1,84.0,99,Nestlé,"Chocolate Extrafino Filipinos Branco, 84g",,1.31,15.6,15.6,0.0,0,84,84,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E120C8BF5434763B5E3155415B02A155.jpg,,,,,,,,,9,10,[],
52942,8720181385070,52942,8720181385070,1,2520.0,99,Skip,"Detergente Líquido Máquina de Roupa Cores, 56 Doses",,9.99,3.96,3.96,0.0,0,0,0,0,2520,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA89C34C561727E74F60C33922AB0C9D.jpg,,,,3682.0,52.0,Cabaz Compromisso,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,9,10,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",
52962,5603722522505,52962,5603722522505,1,330.0,99,Pleno,"Kombucha de Gengibre e Limão, garrafa de 330 ml",,1.86,5.64,5.64,0.0,0,0,0,0,330,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16C35338EF775AE4D2A2D9C646FCB516.jpg,,,,3681.0,51.0,Produtos Bio,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8170.jpg,,9,10,"[{'idPicto': 3681, 'idCategorie': 51, 'libelleCategorie': 'Produtos Bio', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8170.jpg', 'infoBulle': ''}]",
52964,8445290299031,52964,8445290299031,1,340.0,99,Purina One,"Comida Húmida para Cão Mini Delicate, 4 x 85g",,2.24,6.59,6.59,0.0,0,340,340,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A392DF8943E973AA60D6BB9B4C6DC31.jpg,,,,,,,,,9,10,[],
52968,5601517351002,52968,5601517351002,1,675.0,99,Paladin,"Maionese, 675 ml",,2.5,3.7,3.7,0.0,0,0,0,0,675,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F356AFD8961231543542505B62CD3669.jpg,,,,,,,,,9,10,[],
53002,5060337508186,53002,5060337508186,1,2000.0,99,Monster,"Bebida Energética Ultra White, 4 x 500ml",,4.96,2.48,2.48,0.0,0,0,0,0,2000,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1072098FD3D133B9CFA23ED7ED0BC147.jpg,,,,,,,,,9,10,[],
53003,5060896623924,53003,5060896623924,1,2000.0,99,Monster,"Bebida Energética Juiced Mango Loco, 4 x 500ml",,4.96,2.48,2.48,0.0,0,0,0,0,2000,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8EBEE11F32B2D67D8619E3DF1C55251.jpg,,,,,,,,,9,10,[],
53021,8445290502476,53021,8445290502476,1,85.0,99,Purina Gourmet,"Comida Húmida para Gato Delícias Suculentas Frango, 85g",,0.87,10.24,10.24,0.0,0,85,85,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF2FEBDB05BF47D3015BFCA5E9C4EC1B.jpg,,,,,,,,,9,10,[],
53022,8445290502490,53022,8445290502490,1,85.0,99,Purina Gourmet,"Comida Húmida para Gato Delícias Suculentas Peixe, 85g",,0.87,10.24,10.24,0.0,0,85,85,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA365B85872BF39268AE03B4C04E8717.jpg,,,,,,,,,9,10,[],
53024,8720182589569,53024,8720182589569,1,280.0,99,Calvé,"Molho Agridoce, 280g",,1.94,6.93,6.93,0.0,0,280,280,0,0,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7ADC1EF520237C467C08598D71586602.jpg,,,,,,,,,9,10,[],
53025,5010338404383,53025,5010338404383,1,150.0,99,Blue Dragon,"Molho de Peixe, garrafa de 150 ml",,3.29,21.93,21.93,0.0,0,0,0,0,150,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DDE36536294BF357D1EA11CB38A4F4C7.jpg,,,,,,,,,9,10,[],
53029,8414100387626,53029,8414100387626,1,200.0,99,Schweppes,"Bebida Ginger Beer Premium, garrafa de 200 ml",,1.61,8.05,8.05,0.0,0,0,0,0,200,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8F77D165B88780BC28DB0A0A073BEAD.jpg,,,,,,,,,9,10,[],
53030,8414100363460,53030,8414100363460,1,330.0,99,Schweppes,"Refrigerante Laranja Zero, lata de 330 ml",,0.66,2.0,2.0,0.0,0,0,0,0,330,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8A50DAF7C343E44B10F6987990E4D7C.jpg,,,,,,,,,9,10,[],
53037,5601146903276,53037,5601146903276,1,1500.0,99,Sagres,"Cerveja Mini Bohemia Original, 6 x 250ml",,3.74,2.49,2.49,0.0,0,0,0,0,1500,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92ECE3E71130D883E7BC8B8C56645A66.jpg,,,,,,,,,9,10,[],
53064,8410500028992,53064,8410500028992,1,300.0,99,Yopro,"Iogurte Líquido Proteico de Mirtilo,  300g",,1.99,6.63,6.63,0.0,0,300,300,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22B4F7E885B55F9E6D23FA8D95967ED7.jpg,,,,,,,,,9,10,[],
53071,5053990160112,53071,5053990160112,1,160.0,99,Pringles,"Aperitivo Flame Queijo & Chilli, 160g",,2.39,14.94,14.94,0.0,0,160,160,0,0,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B962285CDA6B78F7BCC7D3C885B87CB0.jpg,,,,,,,,,9,10,[],
53073,8445290098993,53073,8445290098993,1,1500.0,99,Purina One,"Ração para Gato Esterilizado Com Salmão, 1.5 kg",,9.94,6.63,6.63,0.0,0,1500,1500,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B169FA455EF04FEFF7A98761DA156F2E.jpg,,,,,,,,,9,10,[],
53167,5010338015817,53167,5010338015817,1,134.0,99,Blue Dragon,"Wraps de Arroz, 134g",,3.29,24.55,24.55,0.0,0,134,134,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/722B4278677C7578F310CDBC9E6DAA69.jpg,,,,,,,,,9,10,[],
53201,8722700263951,53201,8722700263951,1,112.0,99,Knorr,"Caldo Natura de Galinha, 4 x 28g",,1.85,16.52,16.52,0.0,0,112,112,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C44C71F673042B8702982DA004384E92.jpg,,,,,,,,,9,10,[],
53235,8711327578517,53235,8711327578517,1,330.0,99,Magnum,"Mini Gelados Double Caramelo, 6 x 55ml",,3.99,12.09,12.09,0.0,0,0,0,0,330,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5D7D503499A51157A2748A5C2410941.jpg,,,,69.0,28.0,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,9,10,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",
53237,8445290299215,53237,8445290299215,1,340.0,99,Purina One,"Comida Húmida para Cão Mini Controlo Peso, 4 x 85g",,2.24,6.59,6.59,0.0,0,340,340,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD7B0A6133C3CF7B623E70D0845EF351.jpg,,,,,,,,,9,10,[],
53241,5601517360691,53241,5601517360691,1,675.0,99,Paladin,"Ketchup, 675 ml",,2.45,3.63,3.63,0.0,0,675,675,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1ECBBF4776A6AD1B27C6FD49CCB2F638.jpg,,,,,,,,,9,10,[],
53249,7613287867780,53249,7613287867780,1,108.0,99,Nestlé,"Snack Barritas Chocolate Extrafino, 108g",,1.87,17.31,17.31,0.0,0,108,108,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C6A2FFC51EE1088E83CC3B13102769D.jpg,,,,,,,,,9,10,[],
53283,8445290070937,53283,8445290070937,1,1500.0,99,Purina One,"Ração para Gato Esterilizado Com Vaca, 1.5 kg",,9.94,6.63,6.63,0.0,0,1500,1500,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BA2E1C96DDDB156D4207F46C51C86B8.jpg,,,,,,,,,9,10,[],
53288,5010338404086,53288,5010338404086,1,190.0,99,Blue Dragon,"Molho Teriyaki, garrafa de 190 ml",,2.84,14.95,14.95,0.0,0,0,0,0,190,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44CCBAE478B861B92696C49AFCE4157F.jpg,,,,,,,,,9,10,[],
53316,4006000034027,53316,4006000034027,1,625.0,99,Nivea,"Creme Corpo Aloe e Hidratação, 625ml",,6.99,11.18,11.18,0.0,0,0,0,0,625,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E91359983DB8847E67F210BFA75C479B.jpg,,,,,,,,,9,10,[],
53324,3600551133218,53324,3600551133218,1,50.0,99,Narta Garnier,"Desodorizante Roll-On Max Resist Sensível, 50ml",,2.99,59.8,59.8,0.0,0,0,0,0,50,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1C476C52FBB2AF5F1AA0748E8BFB791.jpg,,,,,,,,,9,10,[],
53430,4001683011525,53430,4001683011525,1,,99,Ob,"Tampões Mini ProComfort, 32 unidades",,4.1,4.1,4.1,0.0,0,32,32,0,32,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,32.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A8D449AAAC0B4A1E7DDEDC0F9989715.jpg,,,,,,,,,9,10,[],
53562,8006540848326,53562,8006540848326,1,,99,Dodot,"Fraldas Sensitive T6 13Kg+, 32 unidades",,12.36,12.36,12.36,0.0,0,32,32,0,32,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,32.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5DC865793661E1B38C1E4A1E0B027D7A.jpg,,,,,,,,,9,10,[],
