identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,images_3,pictogrammes_libelleCategorie,nro_paginas,page,pictogrammes_0,images_4,images_5
41581,5601050036619,440.0,Danone,"Iogurte grego maçã e canela,  4 x 110 g",,1.99,4.52,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476B8D143F5CFE4C62609050F3DFBF48.jpg,,,,1000 Artigos,13,8,,,
41582,5601050036626,440.0,Danone,"Iogurte grego café,  4 x 110 g",,1.99,4.52,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA81C6F13D10195F1596F127A0BC3ACE.jpg,,,,1000 Artigos,13,8,,,
41583,5601050036633,440.0,Danone,"Iogurte grego caramelo,  4 x 110 g",,1.99,4.52,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E15B23C5D54AA2C4C2E2125712DAFF29.jpg,,,,1000 Artigos,13,8,,,
41615,3574661491769,500.0,Listerine,Elixir bocal advanced white,Embalagem de 500 ml,4.89,9.78,500,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FC013BF26DC5C4733065B5D60C6F03E.jpg,,,,1000 Artigos,13,8,,,
41616,3600542298247,40.0,Ambre Solaire,Protector Solar de Rosto 50+,Embalagem de 40 ml,10.79,269.75,40,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A967209F0D4850A13D1BBB54731B9E8.jpg,,,,,13,8,,,
41622,5604260304585,5000.0,PorSi,Areia para gatos mineral perfumada,Embalagem de 5 kg,2.59,0.52,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A22F3FF72D9C5B78E2D24E4C52DC8F4E.jpg,,,,1000 Artigos,13,8,,,
41624,5604260303595,8000.0,PorSi,Areia para gatos biodegradável vegetal,Embalagem de 8 litros,4.99,0.62,8000,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C267BAAED1DB27D1DF1AB9A6447E4B5.jpg,,,,,13,8,,,
41637,5601146040407,500.0,Bandida do Pomar,Sidra maçãs ácidas,lata de 0.5 l,1.25,2.5,500,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E69EADB834CBE9620893E40ABB365B61.jpg,,,,,13,8,,,
41639,5601164904620,3000.0,Super Bock,Cerveja Mini Preta Stout,Pack 15 x 0.2 l,7.99,2.66,3000,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52D4CDD31D9CB2C6FFBAB50FFD8E0691.jpg,,,,,13,8,,,
41716,5604260303809,90.0,PorSi,Saqueta de puré de fruta | maçã + pêssego + banana + pera,90 g,0.74,8.22,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA821088BC22D810D2198777A3EC5FCD.jpg,,,,1000 Artigos,13,8,,,
41717,5604260303816,90.0,PorSi,Saqueta de puré de fruta | maçã + pera,90 g,0.74,8.22,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDC9DCB2575995ED71759BEA2C9A3172.jpg,,,,1000 Artigos,13,9,,,
41718,5604260303823,90.0,PorSi,Saqueta de puré de fruta | maçã + manga + pêssego,90 g,0.74,8.22,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/002C0AF35BCBB9E50AC34B89735CDC2C.jpg,,,,1000 Artigos,13,9,,,
41719,5604260303793,90.0,PorSi,Saqueta de puré de fruta | maçã + banana,90 g,0.74,8.22,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/917C5C6898063E49F7861F32B2346FD5.jpg,,,,1000 Artigos,13,9,,,
41720,5604260303786,90.0,PorSi,Saqueta de puré de fruta | maçã + banana + morango,90 g,0.74,8.22,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8CF0CCEDABFBBF47BBC90A180FDA1C7.jpg,,,,1000 Artigos,13,9,,,
41774,5604260306718,160.0,PorSi,"Iogurte líquido melão/melancia ,  4x160 ml",,1.38,8.63,160,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E8861A4B45608B579787598A7F28EF0.jpg,,,,1000 Artigos,13,9,,,
41789,7702018545186,,Gillette,Máquina King Duplo Gume + 5 Recargas,1 unidade,15.99,15.99,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D550AE3AEB5365CD768F832FF8C3E589.jpg,,,,,13,9,,,
41791,8001841705637,350.0,Gillette,Gel Limpeza King Barba & Cara,Embalagem de 350 ml,8.79,25.11,350,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36BC83150FECD48FBCAAB16AD2979C8D.jpg,,,,,13,9,,,
41792,8001841705712,100.0,Gillette,After Shave King Suave para Barba,Embalagem de 100 ml,8.79,87.9,100,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8B8C375B3569B3654F09389550EBB3E.jpg,,,,,13,9,,,
41793,8001841705750,30.0,Gillette,Óleo King Barba,Embalagem de 30 ml,8.79,293.0,30,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77B5FF33A2FC963C99CACDF2E0EA0343.jpg,,,,,13,9,,,
41819,5601082047737,,Delta Q,Café XL Deqafeinatus intensidade 1,40 cápsulas,14.99,14.99,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/705993EC4BA1EBFC96981215A35D276B.jpg,,,,1000 Artigos,13,9,,,
41864,3574661552583,,Carefree,Pensos diários respirare,embalagem com 20 unidades,1.49,1.49,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72B719D88397C03CA439E3867F50FE4C.jpg,,,,,13,9,,,
41901,7613037677591,250.0,Cerelac,Farinha láctea menos 40% açúcar,Embalagem de 250g,2.24,8.96,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/687BCC1B8BE836CF748B8DD683218C66.jpg,,,,,13,9,,,
42084,5601082045160,55.0,Delta Q,Café Qharacter XXL,Embalagem com 60 cápsulas,19.99,363.45,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/853D58184E9753F7F325FC07D8B7016C.jpg,,,,,13,9,,,
42122,5604260304332,2000.0,PorSi Select,Alimento seco p/ gato pro adulto,Embalagem de 2Kg,5.99,3.0,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1725DF1947632B2040F6C820DB94983A.jpg,,,,1000 Artigos,13,9,,,
42146,5604260304363,2000.0,PorSi Select,Alimento seco p/ gato interior,Embalagem de 2Kg,5.99,3.0,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C1E77C66BE03B927EC3C6A958E696BC.jpg,,,,1000 Artigos,13,9,,,
42200,5604260308552,90.0,PorSi Bio,Bio pure fruta multi fruta,Embalagem de 90g,0.79,8.78,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AAB487D79DD1BFBA1E231B65CA745F4.jpg,,,,Produtos Bio,13,9,,,
42201,5604260308538,90.0,PorSi Bio,Bio pure fruta pera/maçã,Embalagem de 90g,0.79,8.78,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/074EAAA8406CAD58F90BE862E75D19A9.jpg,,,,Produtos Bio,13,9,,,
42202,5604260308545,90.0,PorSi Bio,Bio pure fruta maca/banana,Embalagem de 90g,0.79,8.78,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E365F5C1DB1EAE536B220D12C8495923.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14B951515EAAAA2322752AB2EEFAC0ED.jpg,,,Produtos Bio,13,9,,,
42244,5604260308828,4000.0,PorSi,Ração seca para cão adulto atividade normal,Embalagem de 4 kg,4.99,1.25,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FCF75062802A5E94BD43D0BD28C29A4.jpg,,,,1000 Artigos,13,9,,,
42517,8001841677156,,Dodot,Fralda cueca T4 | 9 a 15 kg,Embalagem com 33 unidades,7.98,7.98,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6BEB271390CFEC9C363E9C5637D6BA8D.jpg,,,,1000 Artigos,13,9,,,
42518,8001841677194,,Dodot,Fralda cueca T5 | 12 a 17 kg,Embalagem com 30 unidades,7.98,7.98,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C651C3D83C903BFECFB80C7D96F998E5.jpg,,,,1000 Artigos,13,9,,,
42519,8001841677231,,Dodot,Fralda cueca T6 | +15 kg,Embalagem com 27 unidades,7.98,7.98,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14DC2145C7F0EE74A22026D2FA4B4D06.jpg,,,,1000 Artigos,13,9,,,
42625,5604260309832,1000.0,PorSi,Farinha de trigo sem fermento t55,Embalagem de 1 kg,0.69,0.69,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF956CFC77024866F5D3B9C6A4D0EA3B.jpg,,,,1000 Artigos,13,9,,,
42793,5601217134233,3800.0,Woolite,Detergente líquido máquina de lavar roupa cores,56 doses,9.99,2.63,3800,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5077C3CE9CC09E26ECFA810C2B1D783A.jpg,,,,1000 Artigos,13,9,,,
42890,8001841677279,,Dodot,Fralda cueca T7 | +17 kg,Embalagem com 23 unidades,7.98,7.98,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD1B5C08FDBFA6C0333FD58AADF1496E.jpg,,,,1000 Artigos,13,9,,,
43007,5998749140536,123.0,Pedigree,Snacks para cão rodeo galinha,Embalagem de 123 g,2.15,17.48,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0AB251B590157F26BAF75563068E3CE.jpg,,,,,13,9,,,
43008,5998749140376,123.0,Pedigree,Snacks para cão rodeo vaca,Embalagem de 123 g,2.15,17.48,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12A492FC9BFF2398A597ED776EE2B137.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F7719C21B23B6D2D8E4AF5C8C9B0659.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F7719C21B23B6D2D8E4AF5C8C9B0659.jpg,,,13,9,,,
43009,5604260307180,300.0,PorSi,Comida húmida para cão de borrego,Embalagem de 300 g,0.75,2.5,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8873D77963E4D34906CA2FC5E881C248.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B27BF4714216FFB4E9E5882412593BE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B27BF4714216FFB4E9E5882412593BE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B27BF4714216FFB4E9E5882412593BE.jpg,1000 Artigos,13,9,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B27BF4714216FFB4E9E5882412593BE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B27BF4714216FFB4E9E5882412593BE.jpg
43010,5604260307203,300.0,PorSi,Comida húmida para cão de pato,Embalagem de 300 g,0.75,2.5,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E1C3741C6F1C995755C2383F4502A9B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,1000 Artigos,13,9,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg
43011,5604260307210,300.0,PorSi,Comida húmida para cão de peru,Embalagem de 300 g,0.75,2.5,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A4DC002663775585CA403A7A4E290B2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5C82BE522F15BBA14EEE2D9C8DA8265.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5C82BE522F15BBA14EEE2D9C8DA8265.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5C82BE522F15BBA14EEE2D9C8DA8265.jpg,1000 Artigos,13,9,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5C82BE522F15BBA14EEE2D9C8DA8265.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5C82BE522F15BBA14EEE2D9C8DA8265.jpg
43012,5604260307197,300.0,PorSi,Comida húmida para cão de frango,Embalagem de 300 g,0.75,2.5,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E18D56D7EBECE5FA4FFC211D3EDBE796.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,1000 Artigos,13,9,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FD0F0D9955E6135023C13E6B1D173A7.jpg
43016,5601164862401,1200.0,Somersby,Sidra de maçã,pack 6 x 0.2 l,4.59,3.83,1200,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91F03EF4C01D719425FE57CCF7BA256B.jpg,,,,,13,9,,,
43071,5604260310449,1500.0,PorSi,Alimento seco raça pequena,Embalagem de 1.5 kg,3.1,2.07,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5245AA1B9278B42C6136041AE68B2086.jpg,,,,1000 Artigos,13,9,,,
43102,3021761207214,360.0,GoGo Squeez,Conjunto de Saquetas de Fruta Maçã e Pera,Embalagem de 4 x 90g,2.85,7.92,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE4925BADBF21C4F7D4D7E83BC0A1EDF.jpg,,,,,13,9,,,
43103,3021768205749,360.0,GoGo Squeez,Conjunto de Saquetas de Fruta Maçã e Manga,Embalagem de 4 x 90g,2.85,7.92,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22A2F29D1BA8A24490A26C4B83A7FBE3.jpg,,,,,13,9,,,
43151,5600499502044,40.0,Prozis,Zero bar - baixo teor de açúcares fudge brownie,Embalagem de 40g,1.24,31.0,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28B0B44B90FC35F24A0CE9AED2B77E82.jpg,,,,,13,9,,,
43153,5600499523964,40.0,Prozis,Zero wafer - baixa em açúcares - wafer proteica baunilha,Embalagem de 40g,1.49,37.25,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B65C3FC09617AD058B2E0A62CC82DBC.jpg,,,,,13,9,,,
43154,5600499559369,40.0,Prozis,Zero wafer - baixa em açúcares - wafer proteica chocolate preto,Embalagem de 40g,1.49,37.25,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06B9DE6783EC8A1611A086511A7BF8B2.jpg,,,,,13,9,,,
43209,5601146800018,330.0,Sagres,Cerveja preta,Garrafa de 330 ml,0.74,2.24,330,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DECDEF006B46E4815C486ACC2B04EF36.jpg,,,,,13,9,,,
43211,5601164114579,1980.0,Super Bock,Cerveja branca com álcool,Pack  x 33 cl,4.49,2.27,1980,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/653A4DBF2AA55D402069E98E5101E1F9.jpg,,,,,13,9,,,
43243,5608527003150,750.0,Dona Ermelinda,Vinho branco doc palmela reserva,Garrafa de 750 ml,7.49,9.99,750,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40F4DF3417F4EBBF8B0E5EE98BFF2009.jpg,,,,,13,9,,,
43414,8410436358125,400.0,Gliss,Máscara capilar de brilho óleo de noz cabelo sem brilho,Embalagem de 400 ml,3.99,9.98,400,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49AA7934ADBFC2BB615546D9E56CBB58.jpg,,,,,13,9,,,
43520,8411300478116,400.0,Elvive,Champô argila cabelos normais,Embalagem com 400ml,3.99,9.98,400,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FA9549FFEB000EE016E8AB88BD8B66F.jpg,,,,,13,9,,,
43752,5411188124726,1000.0,Alpro,Bebida Vegetal Aveia-Amêndoa,Embalagem de 1 litro,1.99,1.99,1000,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41ED3A9A9EA0C04FB4F3A16FF6575B9C.jpg,,,,,13,9,,,
43756,8410500026363,480.0,Danone,"Iogurte Activia 0% aveia e linhaça,  4 x 120 g",,2.39,4.98,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E57678E975E0133AA749A66A9BC6FE48.jpg,,,,,13,9,,,
43768,7613287121783,187.0,Smarties,"Smarties mini chocolate, 187g",,2.89,15.45,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A552A060795A355D30AAAB4BC193B70.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8FEE980732B87942B93ED2D1ABFFA78.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8FEE980732B87942B93ED2D1ABFFA78.jpg,,,13,9,,,
43882,5604260309344,600.0,PorSi,Batatas Pré-fritas Rosti com Cebola,Embalagem com 600 g,1.79,2.98,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4214463AAF30BCC412648AFBE141ED64.jpg,,,,Tipo de stockagem,13,9,,,
44234,8710522854815,257.0,Calvé,Mostarda,Embalagem de 257g,1.68,6.54,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7979D994594677C477DA08ADD5A2E9CB.jpg,,,,,13,9,,,
44252,5601019012890,210.0,Guloso,Tomate frito,Embalagem de 210g,0.85,4.05,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E41584C9A847A707E247659FC6AA37C2.jpg,,,,,13,9,,,
44313,5449000296238,1500.0,Fanta,"Fanta guaraná sem açúcar embalagem 1,5 l.",Garrafa de 1.5 l,0.99,0.66,1500,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CFBBEC21776D5FF15EBC7725E802023.jpg,,,,,13,9,,,
44370,5010394001939,270.0,Pedigree,Snack para cão dentastix fresh grande,Embalagem de 270 g,3.45,12.78,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B073453CC07E667D996E0A3A2573D383.jpg,,,,,13,9,,,
44389,8410001134925,,Scotch-Brite,Esfregão com Esponja Fibra Verde Gama Classic,Embalagem de 1 unidades,0.99,0.99,1,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B6C5529FF177F3DF11EAD6B51EEDBFA.jpg,,,,1000 Artigos,13,9,,,
44474,3600523923588,,Excellence,Coloração Permanente Nº 7.7 Caramelo,1 unidade,9.49,9.49,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AD9A1243A651BD4F2778FB659508607.jpg,,,,,13,9,,,
44593,3600541946286,400.0,Ultra Suave,Condicionador Camomila,Embalagem de 400 ml,3.79,9.48,400,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F04D1E5D7B5BC4C16694F0AF1D7F57FA.jpg,,,,,13,9,,,
44647,8720181102493,,Skip,Detergente para a Maquina da Roupa Active Clean,Embalagem de 54 unidades,13.99,13.99,54,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/252C50E9AEEAC9B421D7BEF241F29B0F.jpg,,,,1000 Artigos,13,9,,,
44648,8720181102523,,Skip,Detergente para a Maquina da Roupa Active Fresh,Embalagem de 54 unidades,13.99,13.99,54,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E002AB89A6664B1A5D47A3E2FF65B0E7.jpg,,,,1000 Artigos,13,9,,,
44682,5601146303007,330.0,Sagres,Cerveja preta 0.0%,Lata de 330 ml,0.74,2.24,330,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9401561FF7A5F232A5E06CF9315FF816.jpg,,,,,13,9,,,
44684,8002230000302,700.0,Aperol,"Aperol, garrafa de 700 ml",,15.49,22.13,700,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15FD0B1F6435638ED67E41E843B15949.jpg,,,,,13,9,,,
44701,5053990156009,175.0,Pringles,Pringles original,Embalagem de 175g,2.39,13.66,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A4350F1969E3C38471802CC20C7A43A5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,,13,9,,,
