identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5
12543,8715035110106,150.0,Kikkoman,"Molho de soja com dispenser, de 150 ml",,2.75,18.33,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D3E630DEE5977CF2FC3BF40796FA65E.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,4,
29591,3387390339505,375.0,Nestlé,"Cereais golden grahams, embalagem de 380g",,3.19,8.51,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52B010047394B5E18C21D533AA60A41C.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
32545,5601119261402,180.0,Nobre,"Salsichas de aves cocktail, lata de 180g",,1.79,9.94,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6ECD962C9294DE9D5B22F94D8DE001C0.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
34328,5603344291018,120.0,General,Bacalhau com grão,Embalagem de 120g,1.94,16.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CE63A7FB770BD16863F1AA0D2B1E6B2.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
35753,8001841240640,270.0,Pantene,Creme para pentear caracóis,270 ml,5.99,22.19,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/574B3E314AF635DCDB9A6448E3C017C1.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
452,8888056603862,85.0,Koka,"Massa instantânea com sabor a galinha, embalagem de 90g",,0.69,8.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2968A264D894B9BD28BB6D7AD2B2C1C.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
46305,5604260315017,500.0,PorSi,Brócolos Cortados 500 G,,1.85,3.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81005B8EDD9F9BE2AB985BEC9DC64302.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
48922,8006540417072,300.0,Pantene,Máscara Caracóis Perfeitos,300 ml,4.94,16.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/025366923064A3F3F548E755A8D57055.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
49258,8718951476271,75.0,Colgate,Pasta de Dentes Gengivas Limpeza Interdentária,Embalagem de 75 ml,3.49,46.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71413787DADCB43D7EE037F2CCCABD18.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
1191,5601119009660,180.0,Nobre,"Mini salsichas cocktail, lata de 180g",,1.79,9.94,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEBC979069AC159E9B8E5F8DD02E763D.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
1212,5601119950481,420.0,Nobre,"Refeição caseira almôndegas, embalagem de 420g",,3.19,7.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/337528A4932DEE68006A1ECADBCE182B.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
15800,7613035078369,125.0,Nescafé,"Cappuccino intenso, embalagem de 130g",,2.99,23.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61DADA7427797DA3A992DAC69018853B.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
16857,5603344531114,110.0,General,Atum natural,Embalagem de 110g,1.89,17.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D147FF3405CBBBAF67756FEDE1B5317A.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
20264,5000116110872,180.0,Iglo,"Crocantes frango parmesão e ervas, embalagem de 180g",,3.99,22.17,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA238D0C01D11590AA8A8E09CE288246.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
21051,8435257034300,640.0,Nestlé,"Iogurte líquido yoggi, sem lactose, morango, embalagem de 4 x 160g",,2.19,3.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5CB31CBF064EE8A66067DB03B82499E.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
29248,5000204802689,400.0,Raid,Insecticida Casa e Plantas,400 ml,4.79,11.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9BDB5EC6E253EBB459466D1BE77CC12.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
46306,5604260315000,500.0,PorSi,Brócolos E Couve-Flor 500 G,,1.85,3.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C271325A66865A5963027880DF66EE1.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
50389,8445290351401,,Nescafé,"Cápsulas café sical intensidade 7, 30 unidades",,9.49,9.49,30,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FD786A7E143BB9E177424D49D5ABF95.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
51782,5604260327669,1000.0,PorSi,Iogurte Líquido Piña Colada 1Kg/ 944Ml,,1.59,1.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72DCBF92FB9FC3FE1A0ADB9C5783A0CE.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
52602,5601217137937,1710.0,Quanto,"Amaciador roupa concentrado lirios e frutos vermelhos, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5EC13B4D27621ECAF91289F5FDA9612.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
53673,5054563165008,75.0,Sensodyne,"Pasta de Dentes Sensibilidade, Gengivas e Esmalte",Embalagem de 75ml,3.96,52.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5ABBB429E7224E38F564855CA9B1B26.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg
13522,2893514000000,200.0,Peixaria,Choco Pequeno Congelado,1 un= 200 gr (aprox.),1.9,9.49,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37754AAC1A8B81BA5D21C470572981B5.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
15966,3387390324082,375.0,Nestlé,"Cereais crunch 375g, embalagem de 380g",,3.19,8.51,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97E5DD22E6A0A1213DCE078E04C67C77.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
17969,8410104156695,,Air Wick,Recarga ambientador elétrico delícias de verão,,3.59,3.59,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FDA4F526BE600B71E3CC2981419E972.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
19608,7613035376861,90.0,Nestlé,Fruta para bebé maçã cenoura manga +6 meses,Embalagem de 90g,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E13C913249530CE7ED9D191950EA3924.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
19664,7613035655782,175.0,Nestlé,"Bebida de cereais e café mokambo intenso, embalagem de 180g",,3.89,22.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B5ECD51AB177A7D39D1661129EDF32C.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
22955,3045200760009,500.0,Sanytol,"Desinfetante para Roupa, 500ml",,2.64,5.28,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/932FDF72A4293CF6B46E5DCF125CBB20.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
30174,5607238032046,345.0,Casa de Mateus,"Doce tomate, embalagem de 350g",,2.59,7.51,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68BD498836252129F5A5B26010C2955F.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
40969,5601151972557,1000.0,Frize,"Água com gás sabor a maracujá, pack 4x 0,25l",,2.09,2.09,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF6318AC77392E694BAA2AC34B4CAA04.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
45883,8718951315365,75.0,Colgate,Dentifrico max white  cristais brancos,Embalagem 75 ml,2.29,30.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C1D2E83F00F9342F16286473DC43174.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
46768,5601082046068,55.0,Delta Q,Café Qalidus XXL,Embalagem com 60 cápsulas,23.49,427.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B57D51E1DBAB84530CA47C710EFFC338.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
49995,8445290170736,800.0,NAN,Leite Transição Optipro 3 +10 Meses,Embalagem de 800g,11.63,14.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04AEC96DB6A5F805D25E7E9E11EE5586.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
52573,5604260324170,750.0,Labell,"Gel de Banho Exfoliante Spa, 750 ml",,1.99,2.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F663D067BF66FF13AB7BE745B23C86A7.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
52598,5601217137975,1710.0,Quanto,"Amaciador roupa concentrado frutos silvestres, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A92BA40F7151350053A912CC4251BEE.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
8417,8410500006020,600.0,Danone,"Actimel magro natural, embalagem de 6 x 100g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/729A5232D0A334A9B7BE031706F8AD19.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
10111,8410104402501,200.0,Vanish,"Pré-lavagem power gel, garrafa de 200 ml",,3.99,19.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43D4A166A3EF555D36A5BBF95FBB5D96.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
1116,5601066301152,500.0,Nacional,"Massa de cotovelos, embalagem de 500g",,0.89,1.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DDB0C745E67458BAC26BBF8F8ADAE50.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
14373,7613034584236,100.0,Nescafé,"Café solúvel creme, embalagem de 100g",,3.79,37.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48199761533FB8DB6A796A993ABA4535.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
16608,8712561521437,700.0,Cif,"Creme abrasivo limão, de 700 ml",,2.69,3.84,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/734448B6276EB5C2CFFCEBF5E628AF6D.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
20263,5000116110889,180.0,Iglo,"Crocantes de frango original, embalagem de 180g",,3.99,22.17,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B2BC0EEC5724C42D02D0AAA44CCBB50.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
22940,5604260280933,130.0,Porsi Vivabem,Tortitas De Arroz Integral Com Sal 130G,,0.79,6.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC0F04ACFABB43679AB86C8FED148071.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
35089,5604260287246,,PorSi,Acendalhas Ecológicas - 32 Unidades,,0.99,0.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C3A545F046A9053ADD48AE98FE47946.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
40672,5609060095992,100.0,Delta,Café solúvel intenso,Embalagem de 100g,3.49,34.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D4895AD34340D994C0746A03FC85B3A.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
43214,5603722519796,400.0,Castelões,"Queijo curado fatias, embalagem de 2 x 200g",,3.99,9.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/649D651B4B5791A6D75ADB6F634902EB.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
433,8722700086703,80.0,Knorr,"Caldo para arroz 8 cubos, embalagem de 80g",,1.49,18.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86EF0F3A35369BBBB925F997B7F539F0.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
44048,5054563101846,75.0,Sensodyne,Dentífrico branqueador,Embalagem de 75 ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FCEF381523EF43D48FAABB009CAAFFA.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
44756,8720182022066,350.0,Calvé,"Manteiga amendoim com pedaços, embalagem de 350g",,2.39,6.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDB7E894C421031DCDC32452508E8D9C.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
46162,3083681106480,400.0,Bonduelle,"Salteado parisino, embalagem de 400g",,2.59,6.48,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4DE85AF2C08839F22568D1C815770BA6.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
49775,8445290217240,90.0,Gerber,"Nutrição infantil manga bio, 90g",,0.89,9.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34F2B4E83940FFE495C18EAECEE39019.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
50654,7613287218797,110.0,Nestlé,"Saqueta de fruta banana e morango +12m, 110g",,0.79,7.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F59987C4DA3FED323F3E6B858D23FD51.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
51181,5601217137265,720.0,Quanto,"Perfumador de roupa azul, 36 doses",,3.49,4.85,720,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95E6BEEA038341803BF5F634198E2DF8.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
55832,8710605030938,100.0,Go tan,"Cebola Frita, 100g",,1.34,13.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2A23BA6FD6B5CB57712999B72C68C0D.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
10702,8714789925349,75.0,Colgate,"Pasta dentífrica máxima proteção, fresca, embalagem de 75 ml",,2.29,30.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25ADA59A95A3FDAF86D88BFBC2F69BCB.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
1196,5601119942608,200.0,Nobre,"Salsichas de aves, lata de 200g",,1.39,6.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3D289F4C441D4785985F7C225CA4543.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
14318,5050083172007,129.0,KelloggS,"Barra chocolate, 6x21.5g",,1.99,15.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0173DA2E8EA91BC92259F97FE04116F.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
14370,8712100544132,72.0,Knorr,"Molho cervejeira 8 cubos, embalagem de 70g",,1.59,22.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BA8D4D54E6D8F06F977BA78E61BEE2F.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
16518,5601286260222,500.0,Milaneza,"Esparguete sem glúten, embalagem de 500g",,1.99,3.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBF02EC40A01191CB0CCCFF4E6ABE0C4.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
17013,7613033823886,250.0,Nestum,Nestum 5 cereais,Embalagem de 250g,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55D8589D3232C35CE7023AECB9A4A628.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
19046,5000116110414,480.0,Capitão Iglo,"8 hamburguers sem glúten frango, embalagem de 480g",,7.99,16.65,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B74DC0C9C4A898B602612BD394B808F5.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
19931,7613033737046,60.0,Felix,"Snack para gato mixed grill, 60 g",,1.49,24.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E2E1FECDD478BE6A1632C053BCB03FD.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
22941,5604260280940,130.0,Porsi Vivabem,Tortitas De Arroz Integral Sem Sal 130G,,0.79,6.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EC68B3BD9D632DE980E2617EFE6C9E8.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
25187,8001090371980,,Evax,Pensos higiénicos liberty noite abas,Embalagem com 9 un.,2.79,2.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7B851A6C9585B69A4599E34A676A85B.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
27816,5601050034172,500.0,Danone,"Sobremesa danette chocolate, embalagem de 4 x 125g",,2.29,4.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/270794F61E693F9DF4745375FEF2C1D6.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
31580,8410076470584,244.0,Old El Paso,"Tortilhas de trigo, 244g",,1.84,7.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4ABF3C429F1CE5569F76B9B160989E2.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
34367,8410022000063,188.0,Donuts,4 donuts bombom,Embalagem de 188 g,2.19,11.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D86969F758F8A1A1667EB164F055159.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
35097,8711327315600,440.0,Magnum,"Gelado de chocolate branco e cookies, embalagem de 440 ml",,3.99,9.07,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/744EDC15FD38572D44883AF2941B2FB8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/053F7BCDF3B5574D77DAE8E6E99DA348.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/053F7BCDF3B5574D77DAE8E6E99DA348.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/053F7BCDF3B5574D77DAE8E6E99DA348.jpg,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
40673,5609060095695,80.0,Delta,Café solúvel creme,Embalagem de 80 g,3.49,43.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/935D15F1339990569144EB9273226D10.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
41870,5604260306640,180.0,PorSi,Farinheira Do Ribatejo 180G,,1.79,9.94,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21D7F24D55185D854D480752D25084AC.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
43843,5604260312610,4725.0,PorSi,Detergente Em Pó Lavanda.4725 G,,9.22,1.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3289E384FE13BA0E9DAD129A9E31D3B.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
45600,4005900648181,750.0,Nivea,"Gel de banho creme aloe vera, 750 ml",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/38ED25B3E1B734D9B60438B2D4D4A6D2.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
46185,5601050037203,440.0,Danone,"Iogurte oikos coco, embalagem de 4 x 110g",,2.09,4.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61327B54ADC5403B46177C1EF4A095FB.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
46827,8000500310427,304.0,Nutella,"Biscuits t22, embalagem de 304g",,3.69,12.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DA7E0F78BD113EBEC68176B14849AE7.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
4716,5000204593242,72.0,Pato,Discos Sanitários Activos Recarga Lima,Embalagem de 2x36 ml,3.49,48.47,72,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E8BEEF9B9E1E763C6D9B6E49B0D85F6.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
48085,5604260319145,2000.0,PorSi,Iogurte Cremoso Pedaços Fruta 16X125G,,4.99,2.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EB3444AAE60DA230D9A0A81989B0C95.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
50020,8719200231832,225.0,ProActiv,"Creme vegetal para barrar, embalagem de 225g",,2.99,13.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F94DBCC3BE2E0CDFC23A23D9C701C359.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
53210,8719200260313,200.0,Tulicreme,"Creme de barrar de cacau, 200g",,1.49,7.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B830145A76E98B2DF2235A66EC3F737D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/227625047AD5029BEC7D9A670DE11417.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/227625047AD5029BEC7D9A670DE11417.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/227625047AD5029BEC7D9A670DE11417.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/227625047AD5029BEC7D9A670DE11417.jpg,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/227625047AD5029BEC7D9A670DE11417.jpg
54564,5604260331956,300.0,Labell,"Condicionador Cabelos Normais Caracóis Perfeitos, 300ml",,1.89,6.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27C2799A5C4C697851C4CDB7EFD00FAD.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,5,
