identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,nro_paginas,page,images_3,images_4,images_5
22254,3600542027533,250.0,Ultra Suave,Champô Limão & Argila,Embalagem de 400 ml,3.79,15.16,250,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3CC3793DBEA441FB5E435D1445DE8F2.jpg,,,12,5,,,
41582,5601050036626,440.0,Danone,"Iogurte grego café,  4 x 110 g",,1.99,4.52,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA81C6F13D10195F1596F127A0BC3ACE.jpg,,,12,5,,,
48094,5604260322442,85.0,PorSi Select,Comida húmida gato júnior c/ frango,Embalagem de 85g,0.59,6.94,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/279462757EAF9822921790C3FAA94851.jpg,,,12,5,,,
52302,3600542512428,400.0,Garnier,Champô Ultra Suave Carvão,Embalagem de 400ml,3.79,9.48,400,L,€/L,,Produtos Bio,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8126B6DDAA84D0A1234F6E7D42BC7B29.jpg,,,12,5,,,
11642,5601180002003,1000.0,Vigor,Leite pasteurizado magro,Garrafa de 1 l,0.98,0.98,1000,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4712850F57AD5A8BB3282BD0DF37AD78.jpg,,,12,5,,,
14339,3387390325911,630.0,Nestlé,Cereais fitness,Embalagem de 630g,3.99,6.33,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3B7D0C0554F9B07E610EDBBFFBD0CD0.jpg,,,12,5,,,
15388,8436048431735,140.0,Artiach,Bolachas dinossauros dinoovos,Embalagem de 140g,1.64,11.71,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDC4F3535F0B7A465DEB82D49C9892B6.jpg,,,12,5,,,
26061,5601082041735,220.0,Delta,Café moagem universal angola,Embalagem de 220g,2.75,12.5,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C642C260D3CFB58C5169AA62CAB8A78.jpg,,,12,5,,,
30099,5604260282883,750.0,Selecção de Enófilos,Vinho Branco Leve Região de Lisboa,Garrafa de 0.75 l,1.49,1.99,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA5892BD2833DF328710A73C14A0F828.jpg,,,12,5,,,
32610,7613036550338,200.0,Buondi,Buondi extreme cafe moido 12x200g,Embalagem de 200g,3.13,15.65,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEECD25A62D241EF29290C5104BF6142.jpg,,,12,5,,,
44914,5601119345379,160.0,Nobre,Vegalia especialidade vegetariana de soja,Lata com 8 unidades,2.09,13.06,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54ED9714421A275D2E718198BEFF1393.jpg,,,12,5,,,
8399,5601050033809,620.0,Danone,"Iogurte activia líquido morango,  4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D308B1FB4C89B3E5388CD017CB0E1529.jpg,,,12,5,,,
10513,8435250439591,236.0,Nestlé,"Iogurte mix-in chocapic,  2 x 118 g",,1.99,8.43,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0789BA3D2E6EA8E7B9EBDD728E77A7C3.jpg,,,12,5,,,
11662,5601213184867,750.0,Casal Mendes,Vinho rosé,Garrafa de 750 ml,2.99,3.99,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C37416CE2F596240F137715C3855AA29.jpg,,,12,5,,,
1415,5601252106653,750.0,Gallo,Azeite virgem extra clássico,Garrafa de 750 ml,9.79,13.05,750,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2C4BC4634F83729E0730377FAB3AF0A.jpg,,,12,5,,,
2518,7613033814693,400.0,Nestlé,Fruta para bebé 7 frutos +6 meses,Embalagem de 4 x 100 g,2.44,6.1,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C71B6B9B51E8496D30C8FC7F83397E6.jpg,,,12,5,,,
25375,5601050033441,620.0,Danone,"Iogurte activia líquido manga e papaia,  4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A96AE19E74579E9FA5D5277C47DE6D86.jpg,,,12,5,,,
26177,5603722514470,1000.0,Matinal,Leite Seleccionado Leve,Embalagem de 1L,1.04,1.04,1000,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3414EC19C8611CE7E0D99781254117D1.jpg,,,12,5,,,
35462,8410500023652,300.0,Yopro,"Iogurte liquido proteína yopro morango/framboesa, 300 g",,1.88,6.27,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EC735F7DD0AFCA7D894FC734C5CF29F.jpg,,,12,5,,,
36498,7613036830119,210.0,Nescafé,Café em cápsulas dolce gusto barista,Embalagem de 30 Cápsulas,9.99,47.57,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8337972527E31E54B905C8FB22152420.jpg,,,12,5,,,
40762,2708171000000,500.0,PorSi,Peito peito de peru Programa Origens,Vendido ao peso,4.5,8.99,0,,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A62C4A780EB4CF2F225FCE0EFDC4EA0.jpg,,,12,5,,,
41447,5601082047812,,Delta Q,Café mythiq,Embalagem com 40 cápsulas,14.99,14.99,0,,€/Unidade,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B9EC0DC169048AF93D5FDC86ECCEBB0.jpg,,,12,5,,,
43011,5604260307210,300.0,PorSi,Comida húmida para cão de peru,Embalagem de 300 g,0.75,2.5,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A4DC002663775585CA403A7A4E290B2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5C82BE522F15BBA14EEE2D9C8DA8265.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5C82BE522F15BBA14EEE2D9C8DA8265.jpg,12,5,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5C82BE522F15BBA14EEE2D9C8DA8265.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5C82BE522F15BBA14EEE2D9C8DA8265.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5C82BE522F15BBA14EEE2D9C8DA8265.jpg
46149,5600744051198,220.0,Aurora,Waffle de liège,Embalagem de 220g,2.39,10.86,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06168550E0AADF89E974A32CEE76164B.jpg,,,12,5,,,
46333,5054563107510,75.0,Sensodyne,Dentífrico sensibilidade e gengivas,Embalagem de 75 ml,3.95,52.67,75,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A004B499C48581E0F2ACB572ECC96FB.jpg,,,12,5,,,
4716,5000204593242,72.0,WC Pato,Discos Sanitários Activos Recarga Lima,Embalagem de 2x36 ml,3.49,48.47,72,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63F83864AA3214D8A29D6F7792A8DB6E.jpg,,,12,5,,,
49504,5604260322626,90.0,PorSi,Saqueta puré de fruta pera,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF34005718301CA3FAF65368F399B814.jpg,,,12,5,,,
5145,5601096328303,750.0,Casal Garcia,Vinho verde rosé,Garrafa de 0.75 l,3.29,4.39,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20A894B5576B761A4D61341AC01C602C.jpg,,,12,5,,,
52221,8720181370427,,Surf,Detergente Máquina de Roupa Coco,45 cápsulas,8.99,8.99,0,,€/Unidade,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B89060F66F34B8E1C79FE5068E94C801.jpg,,,12,5,,,
5901,5604260247523,2000.0,PorSi,Gelado de morango,Embalagem de 2 l,2.99,1.5,2000,L,€/L,,Tipo de stockagem,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D82528BBD4537BCDAF3E65EDA0ADB1B7.jpg,,,12,5,,,
767,4005500030287,400.0,Yogolino,Nestle iogolino prep iog banana 100g,Embalagem de 400g,2.24,5.6,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D8E32B0B25B565E3618BD3D531AD8AC.jpg,,,12,5,,,
8552,5601129035024,750.0,Fita azul,"Espumante doce celebration, garrafa de 750 ml",,4.79,6.39,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66AA7B37E8175E3658377BC471F3EA7C.jpg,,,12,5,,,
9196,5602523120101,750.0,Mundus,Vinho Regional de Lisboa Branco,"Garrafa de 0,75L",1.69,2.25,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31E3B22E10310CCAB55DE3B2B7EC5084.jpg,,,12,5,,,
9241,5603016000788,750.0,Adega de Pegões,Vinho branco regional península de setúbal,Garrafa de 750 ml,1.59,2.12,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9228EB47277BD4705321A002DCD34986.jpg,,,12,5,,,
9243,5603016133455,750.0,Adega de Pegões,Vinho tinto península de setúbal,Garrafa de 750 ml,1.59,2.12,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9765C3E933914B7E947EFD31D4F27304.jpg,,,12,5,,,
10111,8410104402501,200.0,Vanish,"Pré-lavagem power gel, garrafa de 200 ml",,3.89,19.45,200,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43BF12F00EF01640414435278CB9BD77.jpg,,,12,5,,,
1294,5601151450758,850.0,Compal,Feijão manteiga,Lata de 850g,1.74,2.05,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FA62F2ED9DBA77E1AF2A2492B6A9743.jpg,,,12,5,,,
14340,3387390326291,140.0,Nestlé,Barras fitness com morango,Embalagem de 140g,2.09,14.93,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ABF74D21E3C804C027E678D6B2AB2D7B.jpg,,,12,5,,,
20912,5601096227309,750.0,Aveleda,Vinho verde branco loureiro/alvarinho,Garrafa de 0.75 l,3.97,5.29,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/707ED1BFA4B2D0E5997500FE1B1FF531.jpg,,,12,5,,,
23286,2894688000000,100.0,Primor,Peito de frango forno a lenha,"Vendido ao peso, fatiado a partir de 100 gr",1.5,14.99,0,,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BECE4C8D9195451607BB82C721DC485B.jpg,,,12,5,,,
26063,5601082041711,220.0,Delta,Café moagem universal brasil,Embalagem de 220g,2.75,12.5,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0317A79C7D706D279E5085A69D392C6.jpg,,,12,5,,,
31215,5601692071498,1000.0,Bom sucesso,Arroz para risotto bom sucesso,Embalagem de 1 kg,2.44,2.44,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2201CC75AAA41C406D31C32C55688C21.jpg,,,12,5,,,
33090,5411188112709,1000.0,Alpro,Bebida Vegetal Amêndoa Sem Açúcar,Embalagem de 1 litro,1.99,1.99,1000,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B38D6D806CDAB94AD756A0104DD1E4F1.jpg,,,12,5,,,
33536,3600542182485,400.0,Ultra Suave,Champô leite amêndoa,400 ml,3.79,9.48,400,L,€/L,,Produtos Bio,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3B1CF4AEFF71FB10FB8C2143F7B79A7.jpg,,,12,5,,,
33659,3600542182492,400.0,Ultra Suave,Condicionador leite amêndoa,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,Produtos Bio,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DEAD82467DDC93B6370C614580E5C99E.jpg,,,12,5,,,
35558,5601151973721,3500.0,Pepsi,Refrigerante com gás,Pack de 2 x 1.75 l,3.1,0.89,3500,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4591303E8886D5226C017EC0EFBDEC41.jpg,,,12,5,,,
44048,5054563101846,75.0,Sensodyne,Dentífrico branqueador,Embalagem de 75 ml,2.99,39.87,75,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B21500470D8763BB41FDC49C18F3355.jpg,,,12,5,,,
45032,5054563098795,75.0,Sensodyne,Pasta dentífrica repair&protect,Embalagem de 75 ml,3.49,46.53,75,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1971DE24C5C4B21970E17F4B9857FD14.jpg,,,12,5,,,
46729,5054563109743,75.0,Sensodyne,Pasta Dentífrica Branqueadora Sensibilidade e Gengivas,Embalagem de 75 ml,3.95,52.67,75,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF37E4C9030B80291EBCB54013CB3494.jpg,,,12,5,,,
47648,5601119355378,120.0,Nobre,Fiambre Perna Extra Braseado Finissimas,Embalagem de 120g,1.99,16.58,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45073CAB30F31F6D40B3DBFB7E59A4B9.jpg,,,12,5,,,
5126,5601068014494,750.0,Cif,Desinfetante em gel c/ lixívia,Garrafa de 750 ml,1.49,1.99,750,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD01BA25A9A9F730D8ADD335AE8FD21F.jpg,,,12,5,,,
52363,5604260330492,300.0,PorSi,Pão Especial Maxi para Hamburguer,4 Unidades,1.67,5.57,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F9EA1C96590039432344614EE12F69B.jpg,,,12,5,,,
8435,5601050033953,620.0,Danone,"Iogurte activia líquido 0% de pêssego/maracujá,  4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/748ECF51AF6234B1BD1ECDB41529BE95.jpg,,,12,5,,,
8550,5601129035000,750.0,Fita azul,"Espumante seco celebration, garrafa de 750 ml",,4.79,6.39,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE540DA9E0FC6CC577A94BB5B2F5E963.jpg,,,12,5,,,
9937,7622300344757,180.0,Milka,"Bolachas waffers, chocolate branco",Embalagem de 180g,2.45,13.61,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ACEB085AE390711DD3E8D4CFC3D83511.jpg,,,12,5,,,
10639,8712566395514,60.0,Knorr,"Sopa gourmet, cogumelos",Embalagem de 60g,1.99,33.17,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0DE93CCE9C882CDFCAF84912313B4E5.jpg,,,12,5,,,
12521,8712100417474,460.0,Hellmann's,Maionese magra em frasco,Embalagem de 460g,3.14,6.83,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7BCD2CD890AA2348D9DB42E7F0D2DB6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,12,5,,,
1300,5601151653456,1000.0,Compal,Néctar vital equilibrio laranja/maracujá,Embalagem de 1 l,1.49,1.49,1000,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B72DA0E00E4401E56F758040EA223821.jpg,,,12,5,,,
13541,2893533000000,250.0,Congelado de Aquicultura,Camarão Congelado 60/80,1 un = 250 gr  (aprox.),1.75,6.99,0,,€/Kg,,Avantages !,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29A2DFA509FFDAFCD18E7F308BD753B4.jpg,,,12,5,,,
16919,8718951037878,500.0,Ajax,Limpa vidros cristal recarga,Embalagem de 500 ml,1.79,3.58,500,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E01F43019F10371A21CF05D1BC242D7.jpg,,,12,5,,,
16973,5601027000216,228.0,Bollycao,Bolo recheio chocolate,Embalagem de 4x57g,2.19,9.61,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBD021435C1D8BADDEB8ADF59C1A5B12.jpg,,,12,5,,,
18771,5449000022646,1500.0,Fanta,Refrigerante c/ gás de uva,"Garrafa de 1,5 l",0.99,0.66,1500,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/426C4CD2BDF4748C7D7AECCA8EEA510D.jpg,,,12,5,,,
21577,5602947000713,750.0,Quinta da Pacheca,Vinho rosé doc douro,Garrafa de 750 ml,5.99,7.99,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D45B80F7C32A9DB753E134BA68365F5A.jpg,,,12,5,,,
22428,5600798960286,200.0,Shoyce,Creme culinário de soja,Garrafa de 200 ml,0.95,4.75,200,L,€/L,,Produtos Bio,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34C0562B5361D465B3611C358589D5AC.jpg,,,12,5,,,
23525,5000204711936,500.0,Pronto,"Limpa móveis pistola, aloé vera",Embalagem de 500 ml,2.99,5.98,500,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6AA1F29F4B8F2FB31BDEADB98BEB295.jpg,,,12,5,,,
25331,3600542075015,400.0,Ultra Suave,Champô Leite de Coco e Macadâmia,Embalagem com 400 ml,3.79,9.48,400,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32C336B9D33C06DAFE850C5DF44E7250.jpg,,,12,5,,,
29739,8410436324502,1300.0,Sonasol,Lava Tudo Leite de Amêndoa,1.3 l,2.09,1.61,1300,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/980EF1682D4BCBA02BE44F8D63B298B7.jpg,,,12,5,,,
30499,5603522986439,750.0,Assobio,Vinho branco região do douro,Garrafa de 750 ml,5.99,7.99,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD3EAB2F8CDFAE7397E22327F9B043D5.jpg,,,12,5,,,
33884,2893837000000,1500.0,Peixaria,Peixe espada preto inteiro,Vendido ao peso,11.24,7.49,0,,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB671A8B4DE8C7901B64CBAB01F1F6E6.jpg,,,12,5,,,
393,8712566173945,70.0,Knorr,Creme marisco,Embalagem de 70g,1.59,22.71,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AC7DB72DD40FCC73A38BA936E17E369.jpg,,,12,5,,,
43010,5604260307203,300.0,PorSi,Comida húmida para cão de pato,Embalagem de 300 g,0.75,2.5,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E1C3741C6F1C995755C2383F4502A9B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,12,5,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg
43119,5411188121374,250.0,Alpro,Creme Soja Culinária,250 ml,1.39,5.56,250,L,€/L,,Produtos Bio,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D15B7B38D91CC175C182EC3CD6256940.jpg,,,12,5,,,
4400,3600541533226,400.0,Ultra Suave,Champô gama maravilhosa,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28CA81276EA21AB8CD8D9A9F969FF989.jpg,,,12,5,,,
44935,8711327324060,540.0,Olá,Cornetto chocolate,Garrafa de 6 x 90 ml,3.56,6.59,540,L,€/L,,Tipo de stockagem,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66C370BF2D15659E5D9B8A7EFBE071F3.jpg,,,12,5,,,
6179,8000920200025,650.0,Olá,Viennetta baunilha,Embalagem de 650 ml,2.59,3.98,650,L,€/L,,Tipo de stockagem,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D05F364E352C09AFD56EFBAEDD20270.jpg,,,12,5,,,
8487,5601096401303,750.0,Aveleda,Vinho maduro branco minho alvarinho,Garrafa de 0.75 l,4.69,6.25,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5584288B4D3CB005FE87B35856EF89A7.jpg,,,12,5,,,
