identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5,images_6
51734,8445290071934,800.0,Purina One,Ração seca para gato esterilizado salmão,Embalagem de 800g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41D61280FA62E46F3F3D7A89D2D79E05.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
51864,3041091879974,380.0,Bledina,Yogo morango 4x95g,,2.29,6.03,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54E785A9CC51824FBCF6B2A1EEC567AA.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
51876,7613035464209,680.0,Purina Gourmet,Grmt gold svryckegigmvbf&tom612(8x85g)es,Embalagem de 680g,4.64,6.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC33495C40FA9F23F2CC3A4FB819EBA1.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
51927,4005900911537,270.0,Nivea Sun,Protetor Solar Kids Protect & Care FP50+,Garrafa de 270 ml,10.94,40.52,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E4EE1C705CB99B62BE77F8737D9B28F.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
52599,5601217137968,1710.0,Quanto,"Amaciador roupa concentrado violetas do bosque, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BB423789BC94865619FE51D54EA4D5B.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
52806,8711327608153,400.0,Magnum,"Gelado chocolate branco com morango, 400 ml",,3.99,9.98,400,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8E3D5651D942B9134970E7747D188FF.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
52848,8410063094564,1000.0,Pescanova,"Nuggets pescada sem glúten, 1 kg",,8.69,8.69,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5276D77CD9BBF475970EE1C857741542.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16DCF1CA65B81C53FF13A02B354ADA88.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16DCF1CA65B81C53FF13A02B354ADA88.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16DCF1CA65B81C53FF13A02B354ADA88.jpg,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
52871,5601989007025,750.0,Monte Velho,"Vinho tinto regional do alentejo reserva, garrafa de 750 ml",,6.99,9.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/17F975A395A848E60D0ECB0C1B0EB84E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E69C498D956B4886BF37A7F7438EBDE2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E69C498D956B4886BF37A7F7438EBDE2.jpg,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
53300,5000204771923,,Glade,"Ambientador Aerossol Vanilla, 300ml",,1.79,1.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC3BFBD9196996A810FE94B64C8F1AAB.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
53346,5000204310344,,Raid,"Insecticida Anti Traça Gel Lavanda, 2 un.",,2.69,2.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C77F5E5CF047ED105E2F113AF1E339DD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85183DE7F313323A9F76803A61102127.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85183DE7F313323A9F76803A61102127.jpg,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
53359,5029053583181,,Scottex,Papel Higiénico Húmido Dermo Cuidado 66 unidades,,1.99,1.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86CB0597DB9C6818650D5AEEB36DEC4D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3AE84F8C796A7C58A725BEB392B7C27.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3AE84F8C796A7C58A725BEB392B7C27.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3AE84F8C796A7C58A725BEB392B7C27.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3AE84F8C796A7C58A725BEB392B7C27.jpg,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
53920,5604260333141,250.0,Labell,"Protetor Solar Spray FPS 30+, 250ml",,5.99,23.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/574A01C05D8D7D01154E3577EDDDB051.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
53921,5604260333110,250.0,Labell,"Protetor Solar Spray FPS 50+, 250ml",,5.99,23.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B6C180709255899C9918664B3622D7D6.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
53922,5604260333127,250.0,Labell,"Protetor Solar Spray Kids Sensitive FPS 50+, 250ml",,6.49,25.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/426A568967AAD605C1BA132B2D2B0A00.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
54293,3600542520232,150.0,Ambre Solaire,"Protetor Solar Spray Sensitive Advanced Kids FPS 50+, 150ml",,11.39,75.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/823D664A32141EB1950F7E443A75BE1D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B22FF17D129E72CD96FF5C5A05B61151.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B22FF17D129E72CD96FF5C5A05B61151.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B22FF17D129E72CD96FF5C5A05B61151.jpg,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
54365,8410104915209,,Finish,"Detergente Loiça Máquina Quantum Limão, 64 Pastilhas",,12.49,12.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D395D7FB7505791938B52E99053AC6D0.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
54607,4006000095790,750.0,Nivea,"Gel de banho bath care & dimond, 750ml",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDDDCB2032FEBBA666451071F3E53554.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
54765,8711327616165,825.0,Carte DOr,"Gelado caramelo salgado les dessertz, 825 ml",,3.59,4.35,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5FE262C7D7C5F17B290BA4B9BC148EC.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
54766,8711327635449,825.0,Carte DOr,"Gelado filipinos, 825 ml",,3.79,4.59,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45FEC64353D00132823145E2C11E5AA6.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
54870,8700216609616,450.0,Fairy,"Detergente Manual Loiça Maxi Poder Limão, 450ml",,2.99,6.64,450,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81D44E99D044577B7484666755EA0354.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
55047,8445291325036,250.0,Nestum,"Nestum Cereais Proteína, 250g",,1.99,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60118FC3A66CD4FA6B7C87A7FDB061C9.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
55157,5601050038194,300.0,Yopro,"Iogurte Líquido Proteína Banana, 300g",,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2251CD4C10084A25AB1F82A833BDED2A.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
5572,5602068000272,750.0,Murganheira,"Espumante bruto reserva, garrafa de 750 ml",,10.99,14.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3F4ECE94BD8C188F7AD6183CB065A94.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
5892,5604260227334,750.0,Selecção de Enófilos,Vinho verde rosé,Garrafa de 0.75 l,2.28,3.04,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF3B08058D5C451EA152B635CF98D401.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
6208,8001480020580,2000.0,Neoblanc,Lixívia Denso-Activa Tradicional p/ Casa e Roupa,Embalagem de 2 l,2.99,1.5,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CE5B1AAB75A1C5E9FE59503408E0B94.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
6579,8412400109313,750.0,Pronto,"Limpador, 750 ml",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69582F10C4D4AF319E2C2525904719C9.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
7142,2895065000000,250.0,Paiva,Queijo Curado Apimentado,Vendido ao peso a partir de 250 gr,2.5,9.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BD3253AA457F28D8C7DD0DBC64BA3C4.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
7143,2895066000000,1100.0,Paiva,Queijo Curado Amanteigado,"1 un = 1,1 kg (aprox.)",10.99,9.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40A4EED51E63B3C8D3B6401ED95BDDC3.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
7191,3014260209148,,Gillette,"Máquina descartável blue ii fixa, 20 unidades",,6.79,6.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73CBD36B054D1726C9AF3570CA9AA7A5.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
767,4005500030287,400.0,Yogolino,Sobremesa láctea banana 4x100g,,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0BB60E9F5E33B5B09F3E17A632208B0.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
7934,5000146401568,,Woolite,"Toalhitas de proteção, cores, 10 unidades",Uma embalagem,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5A7F36CE5A8F8531C72A6DA7621A5D6.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
9241,5603016000788,750.0,Adega de Pegões,"Vinho branco regional península de setúbal, 750 ml",,1.54,2.05,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33F7981A583CA4EF224AA511FB4C706C.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
9907,7613034146823,800.0,Purina One,"Ração para Cão Adulto Rico em Vaca, 800 g",,4.79,5.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC85A1894A8082C859A5F82E4CFD0FB7.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
9909,7613034147509,1500.0,Purina One,Alimento seco para cão adulto,"Embalagem de 1,5 kg",7.49,4.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE854481DB147ADB2F1617DD2FD4D944.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
9988,8000420031068,750.0,Gancia,Espumante asti,Garrafa de 750 ml,7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6ACAB0C2A383C15A924D340B3AAF3071.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
10000,8001480020559,2000.0,Neoblanc,Lixivia perfume fresco,Embalagem de 2 l,2.24,1.12,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/266C62A7DBFC41254AE390F71B330D96.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
1107,5601066200349,1000.0,Nacional,"Farinha para pão vitale, embalagem de 1 kg",,1.94,1.94,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C23EEA69F5BB0B7D32EA7775ED535DD.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
11462,5601012000917,750.0,Mateus,"Vinho rosé mateus emotion, garrafa de 750 ml",,3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23158BC4A07F750833416B872EDDC1E6.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
11672,5601217126399,1650.0,Woolite,Detergente líquido p/ máquina lavar roupa cores escuras,"Garrafa de 1,65 l",6.99,4.24,1650,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC5980949C1223101DAEB813C8710D22.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
11984,5603802400082,750.0,Fiuza,"Vinho regional tejo 3 castas tinto, garrafa de 750 ml",,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C97513CC1650E73DD6C79DB2002B4660.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
11985,5603802400198,750.0,Fiuza,"Vinho regional tejo 3 castas branco, garrafa de 750 ml",,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07E915320733FD2784D45AC94F75CC02.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
1213,5601119950498,420.0,Nobre,"Receita caseira de jardineira, 420g",,2.99,7.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DDEBF3C4FBE1E8F1CC6A231B5449F13D.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
13039,2893011000000,1000.0,Nossa Seleção,Caracol Médio,1 un = 250 gr (aprox.),3.99,3.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/017BE272D6C3FDB4A63CD29EBFFB465F.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
13077,2893050000000,250.0,Marisco,Búzio Cozido Pescado no Mar,1 un = 250 gr (aprox.),2.25,8.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34548700A7757E4C6BDE0A5ABBB6B703.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
13133,2893114000000,500.0,Peixaria,Faneca,"Vendido ao peso, 1 un = 500 g (aprox.)",2.0,3.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEE400AEBDA70958E3FAD3F40024548E.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
15481,5601448105521,750.0,Felgueiras,"Vinho verde, garrafa de 0.75 l",,1.99,2.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C275D1EE2E3C2E37862D80386142F81.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,7,,
15616,5601142192476,750.0,Lancers,Vinho branco regional península de setúbal,Garrafa de 750 ml,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DDE9B96413DC76E2D5987DE7ADE41D7.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
16125,7613036668408,330.0,Nestlé,Cereais bio chocapic,Embalagem de 330g,3.59,10.88,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D001C020A8F3509104D966AD7B261DD6.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
18262,3147690089803,750.0,Cruz,Vinho do porto white,Garrafa de 750 ml,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B97A09BA17837E51BBBCDC328F17A9D7.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
20538,4005900118400,200.0,Nivea Sun,Protetor Solar Loção Protect & Moisture FP30,Embalagem de 200 ml,8.84,44.2,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBE4EB7C7704B48E4D7C7E703E74E22B.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
20773,8410104033026,250.0,Xau,"Limpa máquina da roupa, 250 ml",,3.99,15.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB2F8A31582547F94BE857971C30C79A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ACA5FE2B5CE117A7428A66964AA8A1F2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ACA5FE2B5CE117A7428A66964AA8A1F2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ACA5FE2B5CE117A7428A66964AA8A1F2.jpg,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
20853,5606710544138,750.0,Carm,"Vinho maduro branco douro, garrafa de 0.75 l",,8.95,11.93,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D8590409F8CB6CFA5223D165F0E1F3B.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
22535,4750021001109,700.0,Moskovskay,"Vodka, garrafa de 700 ml",,11.99,17.13,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D2A37D3289DEF7B2EBA1EC6348DE307.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
23354,5000116112210,375.0,Capitão Iglo,"18 nuggets de frango e queijo, embalagem de 380g",,5.99,15.97,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/620A92034486A55E5D400B05466AAFD3.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
23525,5000204711936,500.0,Pronto,"Limpa móveis pistola, aloé vera, 500 ml",,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14C54EF198A96095262809AA1E3E0127.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
24580,3600541946316,400.0,Fructis,Champô força e brilho 2 em 1,Embalagem de 400 ml,5.99,14.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32C710729147E575D0FF81790BF7E140.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
24865,5601164164703,330.0,Carlsberg,"Cerveja em lata, lata de 330 ml",,0.79,2.39,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A983AB4F0350A16F0AAC52439C6747DD.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
2504,7613033162183,,Nescafé,"Café em cápsulas dolce gusto nesquik, embalagem de 16 cápsulas",,5.79,5.79,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FFEEFEF25E701F2D441EFADAFB575838.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
25052,3023290113684,480.0,Longa vida,"Iogurte 0% pedaços muesli e cereal, embalagem de 4 x 120 g",,2.29,4.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9708A300CA1B65EB55080078379CE89.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
25077,5601096360310,750.0,Casal Garcia,"Sangria branca, garrafa de 750 ml",,3.29,4.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35C1199A31E9E23CD1FA5462DC041801.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
25317,5000289929417,700.0,Gordons,"Gin pink, 700 ml",,14.89,21.27,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37776F6307E703323AB2A92D69628858.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
26485,3600542034074,400.0,Fructis,Champô Hidraliso,Embalagem de 400 ml,5.99,14.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A5BF6BD4C0B7CE0E1D33260CCEBEAEB.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
26549,3094905001436,,Aquafresh,Escovas Dentífricas Limpeza Flex,2 un. + 1 Grátis,2.84,2.84,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1287D0C49D30EE3EDA2BDFA782E59CD.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
2656,8002205010060,650.0,Friskies,"Snack para cão biscuit original, de 650 g",,3.66,5.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/894114FFB389A52ED0086C0D2C626189.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
27478,5054563019295,,Sensodyne,Escova Dentes Suave Limpeza e Frescura,1 un.,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C395747F227262D56CCFDDDE8B1CCAE.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
27479,5054563019257,,Sensodyne,Escova Dentes Gengiva Extra Suave,1 un.,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CBBFD0D8531911FA0B7CEB79FCBBF66.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
28287,7613035690639,,Nescafé,"Café em cápsulas dolce gusto chococino, embalagem de 16 cápsulas",,5.79,5.79,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/317CB9BB347831750B3B969F83AAA0FA.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
29717,5604260246328,100.0,PorSi Viva Bem,Bebida de Soja Baunilha,1 l,0.94,9.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E894C778C537C2728FC25CE8A311F2EA.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
30747,3250392496395,700.0,Perrault Dabot,Creme de cassis,Garrafa de 700 ml,6.99,9.99,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/051AC1165DB540B5E1E1F95D3AEF5788.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
32075,7613036496230,340.0,Purina One,Comida húmida para gato indoor em molho com atum,Embalagem de 340g,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3841879E8C072CCA15A9C44E736AF30F.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
32303,4005900388599,50.0,Nivea,"Desodorizante roll on black & white fresh, 50 ml",,3.14,62.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AD717E718FCECB51F0CE1DC029C30EA.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
32304,4005900386564,50.0,Nivea,"Desodorizante roll on black & white active, 50 ml",,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/456BB91446D840F87A037D96EF8F2C1F.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
33113,7613036562874,,Nescafé,"Café ristretto napoli, embalagem de 16 cápsulas",,5.79,5.79,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF5F6B7C5C6AF2805D2287F3CBC35ACC.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,8,,
