identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,pictogrammes_libelleCategorie,nro_paginas,page,images_3,images_4,images_5,pictogrammes_0
25331,3600542075015,400.0,Ultra Suave,Champô Leite de Coco e Macadâmia,Embalagem com 400 ml,3.79,9.48,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32C336B9D33C06DAFE850C5DF44E7250.jpg,,,,17,5,,,,
29739,8410436324502,1300.0,Sonasol,Lava Tudo Leite de Amêndoa,1.3 l,2.09,1.61,1300,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/980EF1682D4BCBA02BE44F8D63B298B7.jpg,,,1000 Artigos,17,5,,,,
30173,5607238032022,330.0,Casa de Mateus,Doce de morango,Embalagem de 330g,2.99,9.06,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88D51E70797213287B5E6B80B6008E2A.jpg,,,,17,5,,,,
33127,8001010033721,135.0,Ponti,Molho pesto ponti 135 grs,Embalagem de 140g,2.25,16.67,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4B4042E9E40B9E398D32759CA139CC2.jpg,,,,17,5,,,,
33884,2893837000000,1500.0,Peixaria,Peixe espada preto inteiro,Vendido ao peso,11.24,7.49,0,,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB671A8B4DE8C7901B64CBAB01F1F6E6.jpg,,,,17,5,,,,
40780,8001841536934,,Tampax,Tampões Super Plus Compak Pearl,16 unidades,3.19,3.19,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C33B2FCA08C6E6734B753235A347B71.jpg,,,,17,5,,,,
41311,5601019012876,390.0,Guloso,Tomate em Pedaços com Cebola e Alho,Embalagem de 390g,1.79,4.59,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA7DA36A1DB3F59161A395B0EC5223E9.jpg,,,,17,5,,,,
41341,8711327391475,270.0,Olá,Gelado magnum salted caramel & glazed almonds,Embalagem de 3 x 90 ml,3.29,12.19,270,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/584EE4A4EE1BDD1E470C1DA40C6359E1.jpg,,,Tipo de stockagem,17,5,,,,
41583,5601050036633,440.0,Danone,"Iogurte grego caramelo,  4 x 110 g",,1.99,4.52,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E15B23C5D54AA2C4C2E2125712DAFF29.jpg,,,1000 Artigos,17,5,,,,
43010,5604260307203,300.0,PorSi,Comida húmida para cão de pato,Embalagem de 300 g,0.75,2.5,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E1C3741C6F1C995755C2383F4502A9B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,1000 Artigos,17,5,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C76F71764FDB9631AA346622B304BFC.jpg,
4362,3600541221147,200.0,Fructis,Creme tratamento hydra caracóis,Embalagem de 200 ml,3.49,17.45,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59FB44C70A2D4B31EB680FFB011F9AB1.jpg,,,,17,5,,,,
4400,3600541533226,400.0,Ultra Suave,Champô gama maravilhosa,Embalagem de 400 ml,3.79,9.48,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28CA81276EA21AB8CD8D9A9F969FF989.jpg,,,,17,5,,,,
4409,3600550266917,200.0,Narta,"Desodorizante spray, protect.5",Embalagem de 200 ml,2.69,13.45,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C71A1978C10610C24EF8E897CF38176.jpg,,,,17,5,,,,
44788,5603722514777,480.0,Mimosa,"Iogurte sólido sem lactose morango, 4 x 125 g",,1.89,3.94,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/938890D6C27A260EF0A55564EDA92A84.jpg,,,,17,5,,,,
44935,8711327324060,540.0,Olá,Cornetto chocolate,Garrafa de 6 x 90 ml,3.56,6.59,540,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66C370BF2D15659E5D9B8A7EFBE071F3.jpg,,,1000 Artigos,17,5,,,,
47752,8006540429662,,Evax,Pensos Higiénicos com Abas Noite,18 unidades,4.24,4.24,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5447101676B2E51A2E81D2D48B413B6.jpg,,,,17,5,,,,
47754,8006540429631,,Evax,Pensos Higiénicos Cottonlike Super Plus com Abas,20 unidades,4.24,4.24,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF0984685A0DF2E876D664DED1782062.jpg,,,,17,5,,,,
47755,8006540429457,,Evax,Pensos Higiénicos Cottonlike Normal com Abas,32 unidades,4.24,4.24,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4776F1B7E3D2E1A56A6A904199BD3BDA.jpg,,,,17,5,,,,
5411,5601286277787,500.0,Milaneza,Massa tagliatelle com ovo,Embalagem de 500g,2.05,4.1,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D2DEFC751955A121D3B271EE9946711.jpg,,,,17,5,,,,
6377,8410108125857,,Evax,Penso Diário Salva Slip,50 Unidades,2.24,2.24,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F92DC2B01BD95F92650A87F4CB6FD10B.jpg,,,,17,5,,,,
7183,3010470158047,400.0,Friskies,"Ração para gato júnior com frango, cenoura e leite",Embalagem de 400g,1.85,4.63,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEFE9F8B2C2F7544510CA11893278F9E.jpg,,,,17,6,,,,
828,5000157073006,150.0,Heinz,Molho de soja,Garrafa de 150 ml,2.64,17.6,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07CA95A6056AF3D3F6F02C6C71A8DC3C.jpg,,,,17,6,,,,
947,5601001355905,200.0,Nestlé,Mistura solúvel brasa,Embalagem de 200g,2.59,12.95,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6981E67BBCF9FFC80CE2C5DE99454533.jpg,,,,17,6,,,,
1136,5601082022765,250.0,Delta,Café torrado lote chávena saco,Embalagem de 250g,2.69,10.76,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AEF7D0EDAE9B582F5CDCC0D6F5BEB93.jpg,,,,17,6,,,,
22391,5601151975770,1980.0,Pepsi,Refrigerante c/ gás zero açúcar,pack 6 x 0.33 l,3.39,1.71,1980,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/295E8D4AC4A975DC393951F909F93B6E.jpg,,,,17,6,,,,
23653,5600202948299,750.0,Valleperro,Vinho doc douro tinto,Garrafa de 750 ml,2.99,3.99,750,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96071F1855B46F6FE1381F81A425A749.jpg,,,1000 Artigos,17,6,,,,
2500,7613033129025,250.0,Cerelac,Papa infantil não láctea bolacha maria +6 meses,Embalagem de 250g,1.94,7.76,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A288A774960D901AD4DC15008F92E64.jpg,,,,17,6,,,,
2579,7622210269249,100.0,Milka,Tablete chocolate chips ahoy,Embalagem de 100g,1.59,15.9,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AA51762453AD8821D2108F513AC26CB.jpg,,,,17,6,,,,
27921,3600523587315,200.0,Elvive,Mascara Dream Long,Embalagem de 200 ml,4.89,24.45,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61D0C91F4BB2FE4F8431D0BB37B06E71.jpg,,,,17,6,,,,
29236,4005900388971,50.0,Nivea Men,Deo Roll On Protect & Care,50 ml,2.69,53.8,50,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0C85FD25DC4C5D50BDE13EA61505AE5.jpg,,,,17,6,,,,
35753,8001841240640,270.0,Pantene,Creme para pentear caracóis,270 ml,5.99,22.19,270,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/574B3E314AF635DCDB9A6448E3C017C1.jpg,,,,17,6,,,,
35874,8434165442870,150.0,Cuétara,Bolachas waffers com recheio de cacau e avelã,Embalagem de 150 gr,1.99,13.27,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/368BE7E735B968F4E93C7D83EDAAE121.jpg,,,,17,6,,,,
36188,0000087157635,342.0,Heinz,Ketchup squeeze,342 g,2.39,6.99,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE52B25D49D994FEB41D538040399913.jpg,,,,17,6,,,,
39503,5604321034925,200.0,Cemporcento,Linhaça castanha moída,Embalagem de 200g,1.34,6.7,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1953F59E941450ABAA7DFD76D869DA4.jpg,,,,17,6,,,,
40655,5604260301614,5000.0,PorSi,Vinho tinto,embalagem de 5 litros,4.99,1.0,5000,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE018C57E1806D7693FA207989C0E541.jpg,,,,17,6,,,,
40778,8001841536873,,Tampax,Tampões Compak Pearl Regular Com Aplicador,16 unidades,3.19,3.19,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66328B2CEC40D9C9ABAABEFD1AB081A9.jpg,,,,17,6,,,,
40983,8711327398351,750.0,Olá,Carte d'or cake romantica,Embalagem de 750 ml,4.79,6.39,750,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9ADD5493FF85AB5BACE93E7990804B2.jpg,,,Tipo de stockagem,17,6,,,,
41069,8410650171425,1500.0,Ultima,Ração seca gato esterilizado com salmão,Embalagem de 1.5 kg,9.96,6.64,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B9A6251EDBCD84AB63C9F8D62ABB689.jpg,,,1000 Artigos,17,6,,,,
41300,5601050036596,440.0,Danone,"Iogurte oikos manga papaya,  4 x 110g",,1.99,4.52,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F24CAC986AAB23C01B60B98974724E0.jpg,,,1000 Artigos,17,6,,,,
43071,5604260310449,1500.0,PorSi,Alimento seco raça pequena,Embalagem de 1.5 kg,3.1,2.07,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5245AA1B9278B42C6136041AE68B2086.jpg,,,1000 Artigos,17,6,,,,
4315,3600540542861,400.0,Garnier,Champô de abacate & karité,Embalagem de 400 ml,3.79,9.48,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E826DE4F268362A3E1B1E27463FF1F1A.jpg,,,,17,6,,,,
4323,3600540623959,50.0,Narta,Desodorizante Roll'On Bio Eficácia,Embalagem de 50 ml,2.69,53.8,50,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C7BE4375FE25C3F9AC22EE96FB194C9.jpg,,,Produtos Bio,17,6,,,,
43314,8710604741835,38.0,Knorr,"Knorr 1, 2, 3...sabor! - Esparguete à Bolonhesa",Embalagem de 38g,0.99,26.05,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AD8F86949CA6A3C2AA0433AFAB790E1.jpg,,,,17,6,,,,
45875,4005900388810,150.0,Nivea Men,Desodorizante spray cool kick,150 ml,2.69,17.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF08F460974B7D9B6A9FEDD00802151C.jpg,,,,17,6,,,,
46632,4005900868619,625.0,Nivea,Loção Corporal Body Milk,Embalagem de 625 ml,7.49,11.98,625,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94C388532E0FB9D1AC93FF442D670E62.jpg,,,,17,6,,,,
47106,7613287613806,1245.0,Nescafé,Café Espresso Buondi Intenso,16 cápsulas,8.99,7.22,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E40A3E7241DABB11EAC194DA9AD5C029.jpg,,,1000 Artigos,17,6,,,,
4867,5410041472509,100.0,Tuc,Bolachas cream & onion,Embalagem de 100g,0.99,9.9,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66533C86F41EBAC59831FBEF9EABB4DC.jpg,,,,17,6,,,,
48922,8006540417072,300.0,Pantene,Máscara Caracóis Perfeitos,300 ml,4.94,16.47,300,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB7E52D162BFDEBC6AEA41630D49AB71.jpg,,,,17,6,,,,
50402,8412600018897,400.0,Bimbo,"Pão Bakery Integral, 400 g",,2.09,5.23,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/64C6D77EDE6E67014BB7F0C06665DEE5.jpg,,,,17,6,,,,
52337,8720181392955,,Comfort,Amaciador Roupa Concentrado Creations Flor de Lótus e Lima,76 Doses,3.99,3.99,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18DD584DA1A39A596C301D171EB7721A.jpg,,,1000 Artigos,17,6,,,,
52340,8720181392962,,Comfort,Amaciador Roupa Concentrado Creations Madressilva e Sândalo,76 Doses,3.99,3.99,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B8F8DA9C5DF28DF49A227B125CD9AD5.jpg,,,1000 Artigos,17,6,,,,
7513,3250391438136,200.0,Labell,"Desodorizante spray, goiaba",Embalagem de 200 ml,1.39,6.95,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C14AD2FFB8C07A8AA42FE0955DAE87C.jpg,,,,17,6,,,,
7550,3600541550087,400.0,Ultra Suave,Champô tesouros de mel,Embalagem de 400 ml,3.79,9.48,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6566E0DAE3A76CF422C4F3C02B07F81.jpg,,,,17,6,,,,
9059,5601752080026,750.0,Favaios,Moscatel favaios,Garrafa de 750 ml,4.99,6.65,750,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF39336F6EA3566B2D576B52A17EFAB5.jpg,,,,17,6,,,,
10232,8410436188609,50.0,Sonasol,Bloco Sanitário Poder Activo Aqua,Embalagem de 50 g,1.98,39.6,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/50CBADEAE822D7F4A14374FD8B23CC0B.jpg,,,,17,6,,,,
1144,5601082026978,55.0,Delta Q,Café em cápsulas aqtivus,Embalagem de 55 g,3.29,59.82,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F6FF35AEBEA3372C65F75DED3D7D4E2.jpg,,,,17,6,,,,
11503,5601050019100,600.0,Danone,"Danacol frutos exóticos,  6 x 100 g",,2.99,4.98,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/17F7F3CE5BC5B190BC85D20A58C39B60.jpg,,,,17,6,,,,
11883,5602445000543,750.0,Encosta das Perdizes,Vinho regional alentejano reserva tinto,Garrafa de 0.75 l,3.29,4.39,750,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97CDEC766F9D980921096CEB55AB1DA5.jpg,,,1000 Artigos,17,6,,,,
11974,5603722508752,200.0,Castelões,Queijo em fatias original,Embalagem de 200g,2.09,10.45,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FEB09D8F116F09205434B0A49717030.jpg,,,,17,6,,,,
14344,3387390406719,150.0,Nestlé,Barras de cereais nesquik,Embalagem de 150g,2.39,15.93,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FED1CF4DC13639BE5B5979CCC8C9BC28.jpg,,,,17,6,,,,
14458,7613034678607,90.0,Nestlé,Fruta para bebé banana maçã +4 meses,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61C36FFFF4D3AE906443F9876484DF6E.jpg,,,,17,6,,,,
1472,5601286256782,500.0,Milaneza,Massa de ondas,Embalagem de 500g,1.09,2.18,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBEC60CF3C8D752CF3C2E06EF4538599.jpg,,,,17,6,,,,
16407,7622210352224,31.0,Royal,Gelatina ananás 10kcal,Embalagem de 30g,1.45,46.77,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/538D78EB091C76B23DCA17B2D4BE5606.jpg,,,,17,6,,,,
16608,8712561521437,700.0,Cif,Creme abrasivo limão,Garrafa de 700 ml,2.69,3.84,700,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAC0B7E363655E0C01FE7436C88E60D8.jpg,,,,17,6,,,,
20477,8714789876801,650.0,Palmolive,Gel Banho Coco,Embalagem de 650 ml,2.99,4.6,650,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C841EAB15BFBC711E7703D2FB84F7757.jpg,,,,17,6,,,,
24579,3600541946309,400.0,Fructis,Champô força e brilho,Embalagem com 400 ml,3.89,9.73,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/889DD4760AF67C7030DF4A37769866C1.jpg,,,,17,6,,,,
25400,5601286260390,250.0,Milaneza,"Massa noodles wok, 250g",,1.39,5.56,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B48858958F5BC638FD91C0CA5AC8E45C.jpg,,,,17,6,,,,
25571,2895122000000,250.0,Queijaria das Pousadas,Queijo Meio Gordo,Vendido ao peso a partir de 250 g,2.47,9.89,0,,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A713CAD12AD522E0FF113F2036DAAAE9.jpg,,,,17,6,,,,
25753,5602445001250,750.0,Encosta das Perdizes,Vinho Branco Regional Alentejano,"Garrafa de 0,75 l",2.69,3.59,750,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/83332249E615CCF8F99CA015A8A324A5.jpg,,,,17,6,,,,
26485,3600542034074,400.0,Fructis,Champô Hidraliso,Embalagem de 400 ml,3.89,9.73,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2E0C40688CAB3AE7D5A72BCE5A3B761.jpg,,,,17,6,,,,
27897,5604260326952,385.0,Labell,Condicionador Abacate e Karité Cabelos Secos,Embalagem de 385 ml,2.29,5.95,385,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BEC94C223A5A48D429DF2451BBF73B5.jpg,,,,17,6,,,,
28196,0000087157154,400.0,Heinz,Heinz barbecue classic,Garrafa de 400 ml,2.95,7.38,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1376A1775E6E2F802FCE65BA6176336.jpg,,,,17,6,,,,
28583,8006540876213,385.0,Pantene,Champô Caracóis Perfeitos,385 ml,3.89,10.1,385,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B37A3422C290D74458F14C6AA3B3486.jpg,,,,17,6,,,,
29355,8718951202795,500.0,Palmolive,Gel de banho natural leite oliva,500 ml,2.69,5.38,500,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77171253CA8BE22F47735182D75DE702.jpg,,,,17,6,,,,
29356,8718951202856,500.0,Palmolive,Gel de banho natural leite e mel,500 ml,2.69,5.38,500,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03DDD6064F175B5617E28ECB6E66862A.jpg,,,,17,6,,,,
30182,5607238032091,345.0,Casa de Mateus,Geleia de marmelo,345 g,2.99,8.67,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D534DBD80767D22FACED5B9CD4DDCACE.jpg,,,,17,6,,,,
30420,8720181370403,,Surf,Detergente Máquina de Roupa Tropical,45 cápsulas,8.99,8.99,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FDE386D081EF0BCB653BE60C955496C.jpg,,,1000 Artigos,17,6,,,,
30528,5600258008947,750.0,Monte da Roquina,Vinho Tinto Regional Alentejano Premium,Garrafa de 0.75 l,2.59,3.45,750,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA7AC927BCCE1D7AA4F348BC2F1289D5.jpg,,,,17,6,,,,
30670,8710447224311,400.0,Tresemmé,Condicionador Botanique Coco e Aloe Vera,400 ml,4.79,11.98,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2396E67D30CE615AC37DE2CCAF49129.jpg,,,,17,6,,,,
32391,5601217131317,,Woolite,Detergente Máquina Roupa Liquido Lãs e Sedas,Embalagem de 25 Doses,3.49,3.49,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE0D1CB71481296016D84D5B5038EC43.jpg,,,1000 Artigos,17,6,,,,
