identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,pictogrammes_0,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
51322,8720608014231,34.0,Lipton,Lipton manga groselha preta 20sq,Embalagem de 34g,2.09,61.47,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FA90EBEC8C9808F29B3E1D85843C0CD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54670F288113566CC397FD3E7B1EF07C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54670F288113566CC397FD3E7B1EF07C.jpg,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
51588,5604260324514,,PorSi,Caderno Espiral A5 Quadricular,80 folhas,1.29,1.29,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1443848F8173407FECE9170FF2F6D80F.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
51749,8410104895518,750.0,Vanish,"Aditivo Tira Nódoas Gel Oxi Advance White, garrafa de 750 ml",,5.99,7.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ACB6F9E8C49F6C229ABDB8C49005EC07.jpg,,,1000 Artigos,2024-09-06T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
51879,8445290061294,186.0,Kit Kat,"Snack Chocolate de Leite, 9x20,7 g",,2.69,14.46,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E608155CBDB2ABB126CFC078E77EFBF9.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
51926,4005900755759,400.0,Nivea Sun,Loção After Sun Moisture,Garrafa de 400 ml,10.95,27.38,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F97F1137D7539AC68AB33F2CD520A203.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
52049,3073781193091,250.0,A Vaca Que Ri,"Queijo fundido, 250g",,2.79,11.16,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22695527D16149CC2BB35EE9F91D7781.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
52320,4005900996886,50.0,Nivea Sun,Creme de Rosto Protetor FP50,Embalagem de 50ml,9.89,197.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC246503D84651D6FD8BAEEB78C78EA3.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
52336,8720181392948,,Comfort,Amaciador Roupa Concentrado Creations Leite de Coco e Óleo de Argão,76 Doses,3.99,3.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5AB3913DE6B52169BC469E25747FB10.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
5246,5601151540886,600.0,Compal,Néctar pera,pack 3 x 200 ml,1.27,2.12,600,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE872862C33D3E4FE94573CE8DDC4957.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
52636,8719200269026,400.0,Planta,"Creme Vegetal para Barrar, 400g",,2.79,6.98,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2CFBA4FEEFEB61DCCAE1BF3D707E3AF.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
52829,5000299634493,700.0,Beefeater,"Gin Black, garrafa de 700 ml",,19.99,28.56,700,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8882B7BE4919640EC13F7CF28D867A8E.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
52852,8410500002961,480.0,Danone,"Iogurte Bifidus Activia Natural 0%, 4x120g",,1.99,4.15,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD7DFBBF094FC1261DAB3BCE89B92844.jpg,,,1000 Artigos,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
52891,8720181387357,600.0,Skip,"Detergente em Pó Máquina de Roupa Active Clean, 12 Doses",,2.99,4.98,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57A6A7FF199125F45C11F360C191B640.jpg,,,1000 Artigos,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
52896,8720181380716,,Skip,"Detergente Cápsulas Máquina de Roupa Sensitive, 40 doses",,10.99,10.99,40,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA591D23EC9054B7221A5C30B763EC5B.jpg,,,1000 Artigos,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
52957,5449000273666,1000.0,Coca-Cola,Refrigerante Lima C/ Gás Zero,Garrafa de 1 l,1.26,1.26,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EDDFFF905A664833A2724EDFA3DF928.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
53050,8445290554468,28.0,Nestlé,"Snack Para Bebé Puffs Milho, 28g",,1.29,46.07,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9390E1B629D378870EF7412E04E5A326.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
53092,5202390028502,100.0,Violife,"Fatiado Sabor a Peru, 100g",,2.54,25.4,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C611D261E13094F5141AACBA496CA37.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
53230,8445290752444,180.0,Cerelac,"Farinha Não Láctea 0% Açúcar Multicereais e Fruta, 180g",,2.24,12.44,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F145EB3023514E19592F6141E94B607.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
53231,8445290752475,180.0,Cerelac,"Farinha Não Láctea 0% Açúcar Multicereais, 180g",,2.24,12.44,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7BFFF2BFEADB396EE2B5E590CBA9878.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
53239,8720181384271,2340.0,Skip,"Detergente Líquido Máquina de Roupa Active Clean, 52 Doses",,10.99,4.7,2340,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0785C7CA2091A08EA4BD781B8287B51.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
53567,8410001134932,,SCOTCH BRI,"Esfregão Esponja Fibra Verde, 3 unidades",,1.49,1.49,3,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A32937DC864386AE175090FF63EDE7C.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
53814,4006000005850,,Labello,Baton do Cieiro Black Berry Shine,Embalagem de 1 un.,2.79,2.79,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6807492B82B32ED517FF8614BFD108F.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
53920,5604260333141,250.0,Labell,"Protetor Solar Spray FPS 30+, 250ml",,5.99,23.96,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09ACC16D2AB7567D17A4E01304275980.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
53924,5604260333158,200.0,Labell,"Loção Solar Cenoura FP 6, 200ml",,4.99,24.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76A5E0B432406BBBD3247C9FE2E08C4C.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
53925,5604260333134,50.0,Labell,"Protetor Solar Creme Facial Antiage FPS 50+, 50ml",,2.99,59.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DC346100EB634B6C67686724BBFFA0B.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
5469,5601385501585,,Sensodyne,Fio dental gentle suave,1 unidade,2.84,2.84,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11C8B2D0DFB5154A0245076E795F487D.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
5775,5604260030064,,PorSi,"Caderno A4 Quadriculado Agrafado Capa Preta, 80 Folhas",,0.99,0.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B35660DD64E01B8A799275CBEFAABC5.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
6038,5606215060010,750.0,Raposeira,Espumante doce reserva,Garrafa de 0.75 l,6.99,9.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/349816E321A6A499647BB30A2315CD3B.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
6315,8410063055923,800.0,Pescanova,Camarão moçambique 48/64,Embalagem de 800g,15.99,19.99,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01BFFA30A3AA2EC1DAD9EEC714FDF562.jpg,,,Tipo de stockagem,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
6918,8722700160809,80.0,Knorr,Caldo p/ bifes 8 cubos,Embalagem de 80g,1.49,18.63,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8899B0E110F0BD5E5915A686C9DC00D.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
6992,0000056090864,100.0,Eru,Queijo creme light,Embalagem de 100 g,1.29,12.9,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AF7CD5AB1E6FD4B4EE6ADE4EE7D3004.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
7653,4005808408306,200.0,Nivea Sun,Protetor Solar Hidratante FPS50+,Embalagem de 200 ml,11.09,55.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3271C607B6277ECDAA0C013662A2C48D.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
766,4005500030263,400.0,Yogolino,Nestle iogolino prep iog alperce 100g,Embalagem de 400g,2.24,5.6,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D6E12ECE7BCBC227655E00D22A8E5B5.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
7665,4005808479672,200.0,Nivea Sun,Loção Hidratante para Depois do Sol,Embalagem de 200 ml,7.19,35.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BB63D862CF0C67151906C0FDD26EABE.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
7692,4005808751174,200.0,Nivea Sun,Spray protect&bronze f30,Embalagem de 200 ml,11.99,59.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/711F44F573994E69781D318E43DB1C6E.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
809,5000116102075,280.0,Capitão Iglo,"Douradinhos de salmão, 10 unidades",Embalagem de 280g,4.99,17.82,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94E9D7D87D69DF936F9880FE165277C6.jpg,,,Tipo de stockagem,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
8282,5601010111240,130.0,Ramirez,"Sardinhas em tomate, 130g",,1.08,8.31,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E87EA420F2FF9FBD18B61ADFB58F50EC.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
8283,5601010111257,130.0,Ramirez,Sardinhas em tomate picante,Embalagem de 130g,1.08,8.31,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D1BF2D384D4FEB6025C232C5FB460F5.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
9162,5602154102484,750.0,Convento da Vila,Vinho tinto alentejo,Garrafa de 750 ml,1.99,2.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/669B39EF6A75E7412687517D4D354E48.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
9896,7613033331916,1000.0,Nestlé,Bebida láctea crescimento c/ bolacha maria,Embalagem de 1 litro,2.14,2.14,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0FDF7119A78A1611EB5107F7C7E26C03.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
993,5601038001202,80.0,Knorr,Caldo carne 8 cubos,Embalagem de 80g,1.49,18.63,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/615B13560D2513E3E81B8309C877006D.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
10225,8410436170734,,Palette,Coloração Permanente Preto |1.0,,3.89,3.89,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D320481C3E167112FB4631E709E7762.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
10226,8410436170888,,Palette,Coloração Permanente Castanho Chocolate |3.65,,3.89,3.89,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C83CC9CF839331A4D00913EF6A03BF54.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
10227,8410436170932,,Palette,Coloração Permanente Caju |3.68,,3.89,3.89,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61B25CA5E13B26960CE84ABB6D8AD286.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,7,,,,,,,,,,
10230,8410436171052,,Palette,Coloração Permanente Preto Azulado |1.1,,3.89,3.89,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCD23953C6EA7FEE418C1C7B5327B9BB.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
10858,3023290400111,400.0,Nestlé,Sobremesa banana/laranja/bolacha,Embalagem de 4 x 100 g,1.99,4.98,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/041AEAA15D5C254A10039C7CB21C8A11.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
11116,3600521639221,,Excellence,"Coloração permanente, caramelo avelã, nº 6.41",1 unidade,9.49,9.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EDE5C11388B45D615C78C1EFF7F11BEA.jpg,,,1000 Artigos,2024-09-06T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
1213,5601119950498,420.0,Nobre,"Receita caseira de jardineira, 420g",,2.9,6.9,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5B47D9CF40508C723D8F1B6EC7EB44A.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
12299,8003520013064,300.0,Palmolive,"Sabonete líquido de leite de amêndoas, recarga",Embalagem de 300 ml,1.79,5.97,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED68E7292F21397C9D136148FEDB88B8.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
12346,8410100012667,1000.0,Nestlé,Bebida láctea crescimento 3 anos+,Embalagem de 1 litro,1.99,1.99,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07D3A6BF9D7F8B6281B1B7254965DD78.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
12347,8410100012674,1000.0,Nestlé,"Bebida láctea crescimento 1-3 anos, cereais",Embalagem de 1 litro,2.14,2.14,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A82484CB3674F1A33FCD2F0D59DB2B0.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
14178,5603155111307,5000.0,Silgueiros,Vinho tinto regional terras dao bib 5l,Embalagem de 5L,7.49,1.5,5000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE2825F6C5ED394C6306D8F9DEA64264.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
14250,5601036205596,,Excellence,Colaração Permanete Castanho Claro Dourado 5.3,1 unidade,9.49,9.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E776E03B14AA4B542BF2A9571B5B02F4.jpg,,,1000 Artigos,2024-09-06T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
14722,8410063045917,800.0,Pescanova,Camarão vannamei 24/40,Embalagem de 800g,9.99,12.49,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/815643BC9E764D97D66191EFE1146B1B.jpg,,,Tipo de stockagem,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
14723,8410063045139,800.0,Pescanova,Camarao vannamei 40/48,Embalagem de 800G,8.69,10.86,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86FF4AA7A72B23A42C93B1A98520DED6.jpg,,,Tipo de stockagem,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
15449,5010029220629,500.0,Weetabix,Oatibix aveia,Embalagem de 500g,1.79,3.58,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7120171D3088BE164302AEA002A14634.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
15539,4005900118349,200.0,Nivea Sun,Spray óleo protect&bronze f30,Embalagem de 200 ml,12.59,62.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0EA75C4A281AFD6B4776D1A90C01C31.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
15553,5099821001070,200.0,Hawaiian Tropic,Óleo bronzeador intenso Coco,Embalagem de 200 ml,7.49,37.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/606528F91567E2B0F4BA90DF553EEE1A.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
15616,5601142192476,750.0,Lancers,Vinho branco regional península de setúbal,Garrafa de 750 ml,2.99,3.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B87CB86FF26C442E8E6F7914CFA50560.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
15943,7613034096593,60.0,Felix,Snack para gato chezzy,Embalagem de 60g,1.49,24.83,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/386F6D1E4CDE106331E8BF19D341B43B.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
15981,5601119244375,210.0,Nobre,Salsichas extra suculentas de frango,Frasco de 210g,2.39,11.38,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9377F1AC54A3AFE8E58484C3F13B4B3B.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
16173,3086123356085,,Bic,Esferográfica Cristal Ouro e Prata x2,1 unidade,2.89,2.89,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F21EF3C687F21D96FFD61E4EEC7F6CF.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
16177,3086126100838,,Bic,Caneta correctora  Shake & Squeeze 2+1,1 unidade,4.59,4.59,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4AEE0E9CA7E2652CB4C2C9077E82D9B4.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
16184,8000825071201,,Giotto,Marcador Turbo Color x12,Uma embalagem,2.39,2.39,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E33835711F82472E7919F4529568A696.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
16185,8000825059001,,Giotto,Lápis de cera,embalagem com 12 unidades,2.54,2.54,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2BB7F0ACD47F31872FF5E07FEF0D955.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
16193,3154143058118,,Maped,Compasso Origin 3 peças,1 unidade,3.49,3.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5A3C68E4702E97F7BCADEB7A4E92221.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
16196,3020122878193,,Oxford,Caderno Agrafado Openflex A4 Pautado,1 unidade,3.49,3.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69423D6F58F67B4013EBD3B14707DAD5.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
17428,5060335632272,500.0,Monster,Bebida energética a-zero,Garrafa de 500 ml,1.39,2.78,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27CD56EBFA1CEC3B0081B9EB3853C598.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
18976,8410436210454,,Palette,"Coloração permanente, castanho caramelo nº5.6",1 unidade,3.89,3.89,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/448FDBE5165CB96A8A4D50639AA5F247.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
19801,5017371138930,200.0,Cabana Sun,"Óleo Spray Seco, SPF15",Embalagem de 200 ml,6.29,31.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/232E3CA5FAB9232E64706838FAA61499.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
19802,5017371142678,200.0,Cabana Sun,"Óleo Spray Seco, SPF20",Embalagem de 200 ml,7.49,37.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5FD1197798C6AB4558FBD63BDBF5CA09.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
19803,5017371148175,200.0,Cabana Sun,"Óleo Spray Seco, SPF30",Embalagem de 200 ml,8.39,41.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B70BBA23FF262EDE96ECC56E28D179C3.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
19808,5017371148892,200.0,Cabana Sun,"Loção Solar Spray, SPF30",Embalagem de 200 ml,8.89,44.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAD4C7979E498B777AC1F088EF7226E9.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
19809,5017371146515,150.0,Cabana Sun,"Loção Solar, SPF50",Embalagem de 150 ml,11.74,78.27,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/071622AA284078ADFCC7206701129167.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
19811,5017371149592,150.0,Cabana Sun,"Loção Tropical Spray, SPF30",Embalagem de 150 ml,8.14,54.27,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0B8CB0C785FE01A0288906842E10B01.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
19812,5017371143477,200.0,Cabana Sun,Óleo Spray Bronzeado Profundo F2,Embalagem de 200 ml,6.29,31.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A72BC681C5938E317FEC3322CE8ED88.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
19813,5017371147406,200.0,Cabana Sun,Óleo Spray Bronzeado Profundo F6,Embalagem de 200 ml,6.69,33.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD423CEED77B2B27F7BE4D0343D7A392.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
19893,5601119250840,160.0,Nobre,Salsichas cuida-t + de frango,lata de 160g,1.79,11.19,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FBD7604517B0288707BA3B9CFEB3D6B.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
20274,5017371147185,200.0,Cabana Sun,"Óleo Spray Seco, SPF6",Embalagem de 200 ml,6.29,31.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10190670EEE7E1194601989616558426.jpg,,,,2024-09-04T23:59:59.999999999+01:00,PROSPECTUS,12,8,,,,,,,,,,
