identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,nro_paginas,page,images_3
393,8712566173945,70.0,Knorr,Creme marisco,Embalagem de 70g,1.69,24.14,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AC7DB72DD40FCC73A38BA936E17E369.jpg,,,8,3,
40670,5000116125449,1440.0,Capitão Iglo,18 hamburguers s/ glúten vaca,Pack familiar com 1.4 kg,14.99,10.41,0,kg,€/Kg,,Tipo de stockagem,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1205D6FFB1292702E12CA65D9CB59DB1.jpg,,,8,3,
41901,7613037677591,250.0,Cerelac,Farinha láctea menos 40% açúcar,Embalagem de 250g,2.24,8.96,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/687BCC1B8BE836CF748B8DD683218C66.jpg,,,8,3,
47110,7613287218766,110.0,Nestlé,Bolsitas de puré de multifrutas,Embalagem de 110g,0.84,7.64,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D82A987C9C6908002E3D5AFC9ADDDBF.jpg,,,8,3,
52139,5600363421068,3000.0,Ecobrasa,"Biocarvão, 17 dm3",,4.69,1.56,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E7DAAC395B1532F33131E65C9C35B7A6.jpg,,,8,3,
52883,8719200267824,1000.0,Planta,"Creme Vegetal para Barrar Original, 1 kg",,4.79,4.79,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBB4812E883E0A943660F7C5BD667E18.jpg,,,8,3,
947,5601001355905,200.0,Nestlé,Mistura solúvel brasa,Embalagem de 200g,2.44,12.2,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6981E67BBCF9FFC80CE2C5DE99454533.jpg,,,8,3,
1009,5601038300077,80.0,Knorr,Caldo de galinha 8 cubos,Embalagem de 80g,1.69,21.13,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3644371C96943E641B6137A53588BE4.jpg,,,8,3,
10351,8411134103338,,Control,6 Preservativos Adapta Nature,,3.49,3.49,0,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA1589B4885D56D6E675A34B47F3AFEE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E904E0E3DEA92FC0A6E00A850118F1A2.jpg,,8,3,
11992,5604098003025,750.0,Tapada do Barão,Vinho tinto regional alentejano,Garrafa de 0.75 l,3.74,4.99,750,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91773AB9AAB1CBE39F214AF698AE9D13.jpg,,,8,3,
16973,5601027000216,228.0,Bollycao,Bolo recheio chocolate,Embalagem de 4x57g,2.19,9.61,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBD021435C1D8BADDEB8ADF59C1A5B12.jpg,,,8,3,
18618,5601027004870,210.0,Manhãzitos,Manhãzitos -50% açúcares,Embalagem 6x2 unidades,2.29,10.9,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C536B78EEF5079E4091AFA5999C1DFFB.jpg,,,8,3,
22936,5029053562094,,Scottex,"Papel higiénico acolchoado sensitive 3 folhas, 6 rolos",,2.79,2.79,0,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B93E5A87A9E75E5D418C91A3ED363CDE.jpg,,,8,3,
24378,5601119268029,200.0,Nobre,5 Salsichas soja,Embalagem de 200g,2.39,11.95,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97BBC19A41A402E687839695634025E2.jpg,,,8,3,
2500,7613033129025,250.0,Cerelac,Papa infantil não láctea bolacha maria +6 meses,Embalagem de 250g,2.39,9.56,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A288A774960D901AD4DC15008F92E64.jpg,,,8,3,
432,8722700084952,63.0,Knorr,Sopa de legumes,Embalagem de 60g,1.69,26.83,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDD0F7AF267061F5F2B16720B17C4635.jpg,,,8,3,
43314,8710604741835,38.0,Knorr,"Knorr 1, 2, 3...sabor! - Esparguete à Bolonhesa",Embalagem de 38g,1.14,30.0,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AD8F86949CA6A3C2AA0433AFAB790E1.jpg,,,8,3,
44785,7613039960196,120.0,Nestlé,Chocolate negro 85% cacau,Embalagem de 120g,2.45,20.42,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E193EA40CA2247742F14C5EF162DA9C4.jpg,,,8,3,
45551,8001841993904,300.0,H&S,Champô anti-caspa limpeza profunda e alívio da comichão,300 ml,4.59,15.3,300,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D4695ABF3865F4D38210A47A84CB551.jpg,,,8,3,
46771,7613035027022,800.0,Purina One,"Ração para Cão Mini Júnior, 800 g",,4.79,5.99,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03D1B33C25D214E2BEDD75DD743BA96E.jpg,,,8,3,
5136,5601077122012,750.0,Velhotes,Vinho do Porto Branco,"Garrafa de 0,75 l",5.45,7.27,750,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23DA3BAF150EE6D429DA3F988DF859EC.jpg,,,8,3,
6179,8000920200025,650.0,Olá,Viennetta baunilha,Embalagem de 650 ml,2.59,3.98,650,L,€/L,,Tipo de stockagem,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D05F364E352C09AFD56EFBAEDD20270.jpg,,,8,3,
6208,8001480020580,2000.0,Neoblanc,Lixívia Denso-Activa Tradicional p/ Casa e Roupa,Embalagem de 2 l,2.99,1.5,2000,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E446BACA3D4561303E1F410048645F37.jpg,,,8,3,
1131,5601078005024,750.0,Grão Vasco,Vinho doc dão branco,Garrafa de 750 ml,3.35,4.47,750,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BCAFBC6A1AB7A25F3DDC1C864A8B95C.jpg,,,8,3,
1144,5601082026978,55.0,Delta Q,Café em cápsulas aqtivus,Embalagem de 55 g,3.29,59.82,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F6FF35AEBEA3372C65F75DED3D7D4E2.jpg,,,8,3,
11505,5601050033793,620.0,Danone,"Iogurte activia líquido kiwi,  4 x 155 g",,1.99,3.21,0,kg,€/Kg,,1000 Artigos,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/757255A002BED1AF00FC2ECE09877B17.jpg,,,8,3,
12730,3415581113938,460.0,Häagen-Dazs,Gelado Belgian Chocolate,Embalagem de 460 ml,5.79,12.59,460,L,€/L,,Tipo de stockagem,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8FFEE557C3A0337E5B6FA1E5F2340E9.jpg,,,8,3,
13957,2891233000000,100.0,Aves,Salsicha Fresca de Aves,1 un = 100 gr (aprox.),0.63,6.29,0,,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A11AADC497489C7F99DD3047DDB09B1.jpg,,,8,3,
14458,7613034678607,90.0,Nestlé,Fruta para bebé banana maçã +4 meses,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61C36FFFF4D3AE906443F9876484DF6E.jpg,,,8,3,
1539,5601489135150,500.0,Du Bois de la Roche,Bolachas crackers c/ sal,Embalagem de 500g,2.99,5.98,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA5CED0C201EB6AEEFBF2C0179F0BB3D.jpg,,,8,3,
16337,7613033481314,400.0,Nestlé,Cereais lion chocolate/caramelo,Embalagem de 400g,2.99,7.48,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86B80076D74EEB7881F7C387A109D941.jpg,,,8,3,
16813,8410436416085,4000.0,Sonasol,Lava Tudo Amoniacal,4 litros,4.99,1.25,4000,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9F0229B18ECDF0B75B43F26725605C6.jpg,,,8,3,
17027,2696250000000,,Pastelaria,Tigelada,1 unidade= 150 gr,1.19,1.19,0,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA072125DC99AF2E37E0A2F8AA9B8C2F.jpg,,,8,3,
19872,3600541921252,200.0,Ambre Solaire,Protector Solar Clássico FPS 30,Embalagem de 200 ml,9.59,47.95,200,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34AF72C47D3763838528A15090C7FD3B.jpg,,,8,3,
21254,5601096213333,750.0,Aveleda,Vinho verde branco,Garrafa de 750 ml,3.49,4.65,750,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/094EF2C01AC6AAFB8F3DDCBB432888F4.jpg,,,8,3,
30879,5601195620124,1000.0,Pedras Salgadas,Pedras salgadas frutos vermelhos,pack 4 x 0.25 l,2.19,2.19,1000,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2839384B061E6BE9F46A23A2AC7BE08B.jpg,,,8,3,
32400,8006540876947,385.0,Pantene,Champô Anticaspa,385 ml,3.89,10.1,385,L,€/L,,1000 Artigos,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C394656D5A326E8E294168046065036F.jpg,,,8,3,
33880,2895262000000,200.0,Nova Açores,Queijo curado alho e salsa,Vendido ao peso,2.6,12.99,0,,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DFB0BDFD7D33CE63F739EE4D5E2FEFC.jpg,,,8,3,
33884,2893837000000,1500.0,Peixaria,Peixe espada preto inteiro,Vendido ao peso,11.99,7.99,0,,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB671A8B4DE8C7901B64CBAB01F1F6E6.jpg,,,8,3,
33893,8412600012147,188.0,Bimbo,Little bites® 188 g,Embalagem de 190g,2.29,12.18,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46B831BD5ED9D5543FA52E1AE48A5AFF.jpg,,,8,3,
35753,8001841240640,270.0,Pantene,Creme para pentear caracóis,270 ml,5.99,22.19,270,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/574B3E314AF635DCDB9A6448E3C017C1.jpg,,,8,3,
36807,8001090374462,200.0,Pantene,Condicionador repara e protege,Embalagem de 200 ml,4.49,22.45,200,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A2682FB48632A600621FBE47BA7FEAF.jpg,,,8,4,
37900,5601119305007,210.0,Nobre,Salsicha hot dog,Frasco de 250 g,2.39,11.38,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBE67CEBD33E352115BE3A5E4EBF94C8.jpg,,,8,4,
39305,5601195640122,1000.0,Pedras Salgadas,Pedras maracujá,Pack 4 x 25 cl,2.19,2.19,1000,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C945380FED2FA4017377501F2ADC0B7.jpg,,,8,4,
41079,8718951337770,1250.0,Ajax,Detergente líquido lava-tudo festa das flores lavanda,Embalagem de 1.25 litros,2.09,1.67,1250,L,€/L,,1000 Artigos,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E70AB8ED1CF66F7D12F4232EB9C2C450.jpg,,,8,4,
41080,8718951338333,1250.0,Ajax,Detergente líquido lava-tudo festa das flores montanha,Embalagem de 1.25 litros,2.09,1.67,1250,L,€/L,,1000 Artigos,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9994C597530D04195747B334AB219D70.jpg,,,8,4,
48678,8000300339413,100.0,Crunch,Chocolate de Leite com Bolacha,Embalagem de 100g,1.74,17.4,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E91214FA36AB3689AEFB2DC3B72715BC.jpg,,,8,4,
48922,8006540417072,300.0,Pantene,Máscara Caracóis Perfeitos,300 ml,4.94,16.47,300,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB7E52D162BFDEBC6AEA41630D49AB71.jpg,,,8,4,
4971,5601001326103,20.0,Nescafé,Café solúvel sem cafeína,Embalagem de 20g,1.29,64.5,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E66270B97DA870DD88669993A342194B.jpg,,,8,4,
51947,8719200253087,200.0,Planta,"Planteiga com Sal Vegan, 200g",,1.49,7.45,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C8192B5C8DA466AD648BB6546E3F415.jpg,,,8,4,
52296,3023290072097,160.0,Lindahls,"Iogurte Sólido Proteico Stracciatella,  160 g",,0.98,6.13,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D58D41F174566840E8A77CBA42EC7F1.jpg,,,8,4,
53067,5601050037821,620.0,Danone,"Bifidus Líquido Activia Ananás 000%, 4 x 155g",,1.99,3.21,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/227608E522C57EFFD851E1F0A8F434F8.jpg,,,8,4,
8436,5601050033762,620.0,Danone,"Iogurte activia líquido 0% frutos silvestres,  4 x 155 g",,1.99,3.21,0,kg,€/Kg,,1000 Artigos,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1898B39499E032B1AB748C6FC019A6DF.jpg,,,8,4,
8945,5601385503329,50.0,Aquafresh,Dentifríco p/ Dentes de Leite,Embalagem de 50 ml,2.24,44.8,50,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0CD98112B11ABD5A72D29EB6212A2AF.jpg,,,8,4,
996,5601038005064,80.0,Knorr,Caldo de legumes 8 cubos,Embalagem de 80g,1.69,21.13,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3606EB29BAB8193115549EA3C4464D95.jpg,,,8,4,
10001,8001480020566,4000.0,Neoblanc,"Lixívia, perfume fresco",Embalagem de 4 l,3.74,0.94,4000,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2040755A055F7A484FEAB095CC36C6F9.jpg,,,8,4,
11633,5601174190006,750.0,Periquita,Vinho branco península de setúbal,Garrafa de 0.75 l,3.69,4.92,750,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D64EC933BC260C74B48D3E2DE672D420.jpg,,,8,4,
11917,5603016000221,750.0,Fonte nico,Vinho tinto regional peninsula de setúbal,Garrafa de 750 ml,1.79,2.39,750,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BAB73D79362D530B53A253A897C03550.jpg,,,8,4,
13158,2893143000000,100.0,Peixaria,Lula Descongelada,1 un= 100 gr (aprox.),1.0,9.99,0,,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED50EDDD473B6F16081950AF9B5B4382.jpg,,,8,4,
13552,2893546000000,1000.0,Peixaria,Pescada do Pacífico,"Congelada de 1 a 1,5 kg",4.99,4.99,0,,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9338753B1C4ABFCE07E8B8D915DEBC97.jpg,,,8,4,
14370,8712100544132,72.0,Knorr,Molho cervejeira 8 cubos,Embalagem de 70g,1.85,25.69,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99ABD2CC2FF171ED837495A26082E0AD.jpg,,,8,4,
1457,5601286218575,500.0,Milaneza,Massa spaghetti tricolore,Embalagem de 500 g,1.79,3.58,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/283AE101F1B6673BD5B31AF661477173.jpg,,,8,4,
1540,5601489136157,500.0,Du Bois de la Roche,Bolachas crackers integral,Embalagem de 500g,2.99,5.98,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CA4AF2CD82F932BF057A3D74E80A75C.jpg,,,8,4,
15800,7613035078369,125.0,Nescafé,Cappuccino intenso,Embalagem de 130g,2.69,21.52,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A8D0C0803F0151C7B0ED9ADA911E25B.jpg,,,8,4,
15869,8411134117335,,Control,12 Preservativos Adapta Finíssimo XL,,7.99,7.99,0,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48C8C09DD497FC163126603AB206EE9B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/688239E7673C56F339B1B2B0AE89DD0F.jpg,,8,4,
15980,5601119244368,210.0,Nobre,Salsichas extra suculentas de peru,Frasco de 210g,2.39,11.38,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/777EA415D5DED2EBA379260001C63756.jpg,,,8,4,
16532,8410104156640,250.0,Air Wick,Ambientador recarga delícias de verão,Garrafa de 250 ml,3.59,14.36,250,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A24418B2FA3D8BC0FEDAE10D82B4634.jpg,,,8,4,
20612,5029053550176,,Huggies,Toalhitas bebé natural care,3 x 56 unidades,3.39,3.39,0,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF8A45B36B1439414EEFF76CE8CD98D0.jpg,,,8,4,
21745,7613035659728,250.0,Cerelac,Papa infantil não láctea multicereais +6 meses,Embalagem de 250g,2.39,9.56,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4956638636F5ECFB6DD3614737E9527C.jpg,,,8,4,
22840,7613035268388,125.0,Nestlé,Tablete de chocolate leite,Embalagem de 130g,1.79,14.32,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CC50597F0349032C086C8C21485FBA4.jpg,,,8,4,
24377,5601119268012,200.0,Nobre,5 Salsichas tofu,Embalagem de 200g,2.39,11.95,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D936B1BE443D6438C4709B6F92C9964B.jpg,,,8,4,
2456,7613030924302,400.0,Yogolino,Nestle iogolino prep iogurte pêra 100g,Embalagem de 400g,2.24,5.6,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0257EFADCBBD666D5EC06A8661BCB1CB.jpg,,,8,4,
2473,7613032404154,250.0,Cerelac,1ª papa láctea multifrutos sem glúten +4 meses,Embalagem de 250g,3.74,14.96,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B0DF6D0DF8530E0C0365F57CC1B87FF.jpg,,,8,4,
25121,7613035749016,180.0,Cerelac,Bolachinhas,Embalagem de 180g,2.84,15.78,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BBEF4F801DAFADB1911E5F821051B1F.jpg,,,8,4,
28583,8006540876213,385.0,Pantene,Champô Caracóis Perfeitos,385 ml,3.89,10.1,385,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B37A3422C290D74458F14C6AA3B3486.jpg,,,8,4,
32287,8711200379941,4000.0,Lipton,Ice Tea Manga,Pack 2 x 2 L,4.2,1.05,4000,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE457B60F2B7849A6E41E0DE4B8C7D2F.jpg,,,8,4,
35616,7613037043914,100.0,Nestlé,Descafeinado,Embalagem de 100 g,3.49,34.9,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A2B761D74FBF68CCC420D8C812D4DA5.jpg,,,8,4,
35652,5603722517440,750.0,Mimosa,Bebida cálcio sem lactose + proteína,Embalagem de 3 x 250 ml,2.49,3.32,750,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/082D57B313B97BA67B4431F02ED4BA22.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/125C9D1092125B3BF7F626465A710366.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D55403D07574DB9841CBC2E986BD092B.jpg,8,4,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CE43F9767873E3B88A8F371593A237D.jpg
36863,7613037564426,128.0,Starbucks,Café caramelo macchiato by dolce gusto,12 cápsulas,4.39,34.3,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A8A635C9230DA67B5959F1B62C5FEEB.jpg,,,8,4,
3862,3250390884033,400.0,Monique Ranou,Quiche lorraine,Embalagem de 400 g,3.99,9.98,0,kg,€/Kg,,Tipo de stockagem,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/166F87C32705B0AE60B6E7E0510C958A.jpg,,,8,4,
40586,5601151974124,1750.0,Seven-up,"7 up regular gr 1,75l pet",Garrafa de 1.75 l,1.69,0.97,1750,L,€/L,,1000 Artigos,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/376D09A0007846F14F0E3E411EDDAB0B.jpg,,,8,4,
