identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,images_3,pictogrammes_libelleCategorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise,nro_paginas,page,avantages_dateFin,avantages_categorie,pictogrammes_0
47473,8720181029240,150.0,Axe,Desodorizante spray black,Embalagem de 150 ml,3.59,23.93,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C77D8251FD655C0591E2C4ADB36FEE1.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
4753,5000204731422,269.0,Glade,"Recarga ambientador automático, bali, 269 ml",,3.49,12.97,269,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A399EAC5FAE4DAFBA09AEAF50498F9B6.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
47622,8712561676106,190.0,Vaseline,Loção Spray Cacoa,Embalagem de 190 ml,3.95,20.79,190,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D89838618E2BDFF6F6DC46FBB05DBD2.jpg,,,,,,,,,,,,,8,7,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
47857,3600523900749,250.0,Elvive,"Máscara color vive violeta, 250 ml",,5.59,22.36,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/608D1CA2668F9F3E19D4D342DEF09101.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
47894,0000042182634,100.0,Vaseline,Vaselina Original,100 ml,2.24,22.4,100,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE61E98F4EB638220AFAEBDF986EC5FC.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
48009,7613287371133,80.0,Felix,Comida Húmida Para Gato Tasty Shreds Frango/Vaca,Embalagem de 4 x 80 g,2.24,28.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/702CE93F1E31CA567CC9A1C824AF03F6.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
48010,7613287371157,80.0,Felix,Comida Húmida Gato Tasty Shreds Salmão/Atum,Embalagem de 4 x 80 g,2.24,28.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FB191D8F9A4CC9A5D796C47913CBEB3.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
48016,7613287494269,340.0,Felix,Comida Húmida Gato Fantastic Peixe,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBEFCB65BE92CB6BC1762F62D3FBC60B.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
48028,8430094318965,250.0,Nutriben,"Papa maçã láctea, 250g",,2.36,9.44,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DFD41AFA8612B8542F0E41AD3D379D9.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
48458,7613287045263,648.0,Felix,Comida Húmida para Gato Selecção de Peixe,pack 6 x 48 g,2.24,3.46,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EBB7911C2B75CAEF2240565F2AD8311.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
48459,7613287495792,1200.0,Felix,Comida húmida para gato Duo Seleção do campo,Embalagem de 12x100 g,5.99,4.99,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F2FC47D9695F7D1B06A5AF016B246AF.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
48589,8430094318934,250.0,Nutriben,"Papa 8 cereais 4 frutas láctea, 250g",,2.36,9.44,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B09A50D1C01AEC7EA6670F9FC155995.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49177,3600523966752,150.0,Elvive,Spray Protetor de Calor Cabelo Comprido e Liso,150 ml,5.59,37.27,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/210A21B9957FF3EBFDB7D3F2679513DF.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49179,3600524029661,300.0,Elvive,Condicionador Hidra Hialurónico,300 ml,4.19,13.97,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A4BC86DDF7DCE440FCCE142C6080FFD.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49195,3600524030797,300.0,Elvive,Máscara Hidra Hialurónico,300 ml,5.35,17.83,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FBE22599B9D34662F328B0BC5CC296F.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49228,5604260324903,,PorSi,Caixa 2 em 1 vidro retangular,,3.85,3.85,1,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D37D88E8EB1825558B30E2DE628E716.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49229,5604260324910,,PorSi,"Caixa 2 em 1 vidro retangular, capacidade 800 ml",,5.12,5.12,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BAD91710F033A71D39DBB602D2A26DE.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49231,5604260324934,,PorSi,Caixa 2 em 1 vidro quadrada,380ml,3.85,3.85,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/215ADC7A042D5853C44AE97067188D1E.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49232,5604260324941,,PorSi,"Caixa 2 em 1 vidro quadrada, capacidade 800 ml",,5.12,5.12,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3BF02A452A27E4501B3CD015D60E9B6.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49233,5604260324958,,PorSi,"Caixa 2 em 1 vidro quadrada, capacidade 1.4 l",,5.99,5.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59E9E39E090B6261CACEB89BC4591AEB.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49237,3600542456623,150.0,Ambre Solaire,Spray Solar para Crianças IP50,Embalagem de 150 ml,10.19,67.93,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A16E9DBE29C97B1BCCD649E1A68F85A7.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49240,4005900724151,200.0,Nivea Sun,Spray protege e refresca 50,Embalagem de 200 ml,11.99,59.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB9022D03251F77C22582C1FC9C51178.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49298,5607238032176,360.0,Casa de Mateus,Doce de tomate fruta da época,Embalagem de 360g,2.99,8.31,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90BB8FDBFF6578060EBBDDDAF64AC89D.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49333,8430094319023,250.0,Nutriben,"Papa 8 cereais e mel 4 frutas, 250g",,1.95,7.8,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5712B928CA2FB4DA10691C8ABE4CBB9B.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49365,7702018620241,100.0,Gillette,After shave splash revitalizing,Embalagem de 100 ml,5.99,59.9,100,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5920B1E898903CA7013F70CD92943C18.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49468,8430094318972,250.0,Nutriben,"Papa 8 cereais e mel bolacha maria, 250g",,1.95,7.8,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ABA0B9430531FABEF3823D47D515D3F5.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49757,5601151967898,1000.0,Compal,Néctar Vital Bom Dia Aveia Canela,1 litro,1.59,1.59,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94E6F62512BB2257D9B0938AC14E8110.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
4977,5601007001615,750.0,Ferreira,Porto ruby,Garrafa de 750 ml,5.59,7.45,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CD36C0AA94CC48AC88BC71730E5F2DA.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49837,0000042361077,50.0,Nivea Sun,Roll-on kids protect & care fp50+,50 ml,5.99,119.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E76D561752DD1663D7E02A7607249C90.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49895,3600542452625,200.0,Ambre Solaire,Protetor Solar Spray Invisible Protect SPF50,Embalagem de 200 ml,10.49,52.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E30E998B60C049DBE259E4844BD49DC.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49897,4005900911629,270.0,Nivea Sun,Protetor Solar Spray Protect & Moisture Hidratante SPF50+,Embalagem de 270ml,12.59,46.63,270,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3B5EA9672310570AAE890C510D4DED6.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49958,8720181101250,250.0,Vaseline,Creme gordo,Boião de 250 ml,4.99,19.96,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3FF728095AAE1225DC95D797C527F98.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49981,3021761207269,360.0,GoGo Squeez,Conjunto de Saquetas de Fruta Multifrutos,Embalagem de 360g,2.88,8.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8660412D676501A77626C4E68F3A2E58.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49984,8715035310308,250.0,Kikkoman,"Molho teriyaki bbq com mel, 250 ml",,3.55,14.2,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32CC166B971F2E60507064D4C6C70958.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49985,8715035270305,250.0,Kikkoman,"Molho teriyaki alho torrado, 250 ml",,3.65,14.6,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/438DF712DD147A72C13A26103EED7D02.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49986,8715035220300,250.0,Kikkoman,Molho de soja doce,Garrafa de 250 ml,3.15,12.6,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A307B6180295A59D182CCAD59BFADAA.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49995,8445290170736,800.0,NAN,Leite Transição Optipro 3 +10 Meses,Embalagem de 800g,11.63,14.54,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53CE34AD7F33A270497E2AEE0B34046D.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49997,8445290170866,800.0,NAN,Leite Transição Optipro 4 + 12 meses,Embalagem de 800g,10.79,13.49,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/923BC825C444F9206CEB1A42E5264494.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49999,5601228100036,250.0,Natura,Sabores do Mediterrâneo,Embalagem de 250g,1.79,7.16,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21344A76F024CA1B5F825B1BA1064B2A.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
50040,3600542297943,200.0,Ambre Solaire,Leite Hidratante c/ Aloé Vera,Embalagem de 200 ml,3.89,19.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21079F2C68ABB9D7610DECFCD2F36297.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
50468,8430094318941,250.0,Nutriben,"Papa 8 cereais e mel, 250g",,2.36,9.44,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8129AEA7C12A7800DFECA837A2975872.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
50515,3600524033736,200.0,Elvive,Sérum Dream Long Caracóis,200 ml,4.19,20.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BDB82765904D0DDE2DE8D712E8B11E1.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
5079,5601036310726,200.0,Ambre Solaire,Óleo Bronzeador Coco,Embalagem de 200 ml,8.69,43.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88958AA1036E20813FEF490C29B56E53.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
51191,8718951505599,50.0,Colgate,Dentífrico Max White Ultra,Embalagem de 50 ml,3.98,79.6,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A43AF0D58B6CA59D440896503746D86.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
51288,5601066200721,900.0,Nacional,"Farinha de Centeio, 900g",,1.19,1.32,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/056C4573C31AA49E8265C9CCE6841C12.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
51310,8410500028190,250.0,Yopro,"Yopro danone beber baunilha,  250 ml",,1.49,5.96,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D57A147884342384960775CD339493C4.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
51321,8720608014064,32.0,Lipton,Lipton framboesa sabugueiro 20sq,Embalagem de 32g,2.09,65.31,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B40F480597C04DB34DABE63D02081A65.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4272E24302B8C76BAAC68132A3C5A72A.jpg,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
51323,7613287045072,288.0,Felix,Comida Húmida para Gato Soup Filetti,Embalagem de 288g (6un.),2.24,7.78,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D020B980C4696449F3165C8CC3DC6BB5.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
51398,8720182433190,40.0,Knorr,Sopa Massa e Legumes Frozen Disney,Embalagem de 40g,1.6,40.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7AD00B4ED1A7E27F1D0A31E08967E76.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
51657,8445290457172,80.0,Felix,Comida Húmida Gato Deliciously Sliced Peixe,Embalagem de 4 x 80 g,2.24,28.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E0B400112F642ABA6D9DDE95F3DAC7B.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
51894,0000042397236,100.0,Nivea Sun,Protetor Solar Protect & Moisture FP30,Embalagem de 100 ml,6.89,68.9,100,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16458251A5847C38D46E2554088D62F3.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
51943,5900020041319,141.0,Nestlé,Fit dkchoc&almd cerbr mp16(6x23.5g)n2 pt,Embalagem de 141g,2.09,14.82,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6896D4704C39BE525821B6781A6FDEDF.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52083,4005900808585,200.0,Nivea Sun,Nivea sun protect & bronze protetor solar bronzeado natural spray fp50,Garrafa de 200 ml,12.59,62.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7DD62A44B5A8965110A8CAE1C91B186.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52084,4005900911650,270.0,Nivea Sun,Protetor Solar Spray Protect & Bronze FP30,Garrafa de 270 ml,14.09,52.19,270,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92D3AD6A3D77A08C6C9B48EE00AE6B5C.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52172,5449000233721,1980.0,Coca-Cola,Coca-cola zero açúcar zero cafeína,6x330ml lata,4.13,2.09,1980,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D9362CB7225899B32CE4BB433D518F8.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52218,8006540765852,200.0,Gillette,Gel de Barbear Aloe Vera Pele Sensível,200 ml,3.99,19.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD3F6CC3383D9828C7F9F9F01B3DEF1F.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52219,8006540765135,200.0,Gillette,Gel de Barbear Hidratante,200 ml,3.99,19.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0379847A4A3D529733CE2E4D8BCB85B.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52220,8006540765296,200.0,Gillette,Gel de Barbear Series Revitalizante,200 ml,3.99,19.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0C5E805B54B90F8A45464F450E0D041.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52286,5604260329038,,PorSi Select,Crème de Figado (Foie),Embalagem de 180g,2.29,2.29,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF6709F93BD5E34DDD49E957ACF9E6BD.jpg,,,,1000 Artigos,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52319,4005900996855,40.0,Nivea Sun,Protetor Solar Facial Luminous 360 FPS50+,Embalagem de 40ml,15.59,389.75,40,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3B4F5D6FAE108BF5D9ED01EE7F020C8.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52321,4006000003894,150.0,Nivea Sun,Protetor Solar Spray Protect&Play Kids FPS50+,Embalagem de 150ml,10.19,67.93,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5F2EEB3762365ED8CD653DF6CCE569B.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52374,8720181385063,,Skip,Detergente Máquina Roupa Líquido Lavanda,76 Doses,10.99,10.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9168A118F4ECAE8C9BEFEC7E6D9C9016.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E73D727EEE604C6F855E3312AC37631C.jpg,,,1000 Artigos,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52785,5900020043504,310.0,Nestlé,"Cereais Fibra Fitness 0% Mel, 310g",,2.89,9.32,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4ADF0584BD8BBC16DB61103166355A0D.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52795,8711327619579,825.0,Carte d'or,"Gelado Iogurte e Frutos do Bosque, 825 ml",,3.55,4.3,825,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5E98FA6F5D8DBF78F4E2527B5936D46.jpg,,,,Tipo de stockagem,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52797,8711327616332,825.0,Carte d'or,"Gelado Brownie Chocolate, 825 ml",,3.55,4.3,825,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89D187521E159B499F9E24CFA10981D6.jpg,,,,Tipo de stockagem,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52803,5603722522642,604.0,Mimosa,"Iogurte Vegetal Leite de Coco Natural Açucarado, 4x 151 ml",,2.79,4.62,604,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32FC6499B66C7CCC9804185481223A59.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52841,5603722522604,200.0,Castelões,"Queijo Corte Real, 200g",,1.99,9.95,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC0FD9C43AD3EC1D98993C8F2E04FF74.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52851,8001630009410,170.0,Danone,"Bifidus Activia Topper Muesli, Chia, Quinoa e Mandorle, 170g",,1.59,9.35,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAE692D942BE28A776D2ABDEEBE9BC7A.jpg,,,,1000 Artigos,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52876,5601050038156,320.0,Yopro,"Iogurte Stracciatella,  2 x 160g",,1.79,5.59,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5963BD8DCD2E4AE582B4E6F05EC7A0D8.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52877,5601050038149,320.0,Yopro,"Iogurte Baunilha,  2 x 160g",,1.79,5.59,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D61FF58F71F4A9F0B6712D6CCEC6A9E5.jpg,,,,1000 Artigos,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52894,8720181380662,,Skip,"Detergente Cápsulas Máquina de Roupa Cores Ultimate, 32 doses",,8.99,8.99,32,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1683867F45318233084D2B03D3717BC.jpg,,,,1000 Artigos,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52895,8720181380648,,Skip,"Detergente Cápsulas Máquina de Roupa Active Clean, 32 doses",,8.99,8.99,32,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFDAFD11D9A3E06FF9612A9C5A925C33.jpg,,,,1000 Artigos,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52919,0000059095330,50.0,Dove,Desodorizante Roll-On Advanced Talc 48h,Embalagem de 50 ml,3.59,71.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C49F244E4A2890D7D6E61B39AE881B6.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52920,0000059095842,50.0,Dove,Desodorizante Roll-On Advanced Original,Embalagem de 50 ml,3.59,71.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A312242BABC8DE32786976929D0283B2.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52924,8720181231209,170.0,Tresemmé,"Condicionador 1 Minute Wow Hidratação, 170 ml",,4.79,28.18,170,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/095EF5D926E275352FD0D0BC0D0CB760.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52925,8720181231193,170.0,Tresemmé,"Condicionador 1 Minute Wow Repair, 170 ml",,4.79,28.18,170,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E46831A9A81CAA6EF7184689F74FFAD3.jpg,,,,,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52940,8720181387371,2800.0,Skip,"Detergente em Pó Máquina da Roupa Active Clean, 56 Doses",,11.99,4.28,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D72E9F962593AE16F324A09633BDCD9.jpg,,,,1000 Artigos,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52944,8720181392900,1332.0,Comfort,"Amaciador Concentrado Essência Azul, 74 Doses",,3.49,2.62,1332,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E11C27145AD703889B20EE3212D34D08.jpg,,,,1000 Artigos,,,,,,,,,8,8,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
