identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise,nro_paginas,page,images_4,avantages_dateFin,avantages_categorie
44593,3600541946286,400.0,Garnier,Condicionador Ultra Suave Camomila,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6E942226F14D859EE6A2B897DCE52DE.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
4557,4005900079008,150.0,Nivea,"Gel exfoliante anti impurezas, embalagem de 150 ml",,5.19,34.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5E4C0C8E6A067A0C847FE29A5538567.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
45577,4005900623539,,Nivea,Máscara facial contorno 10 minutos,,2.59,2.59,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C14C92E610CE9F477071D514B0959D6.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
46152,5601082049946,200.0,Belissimo,Café moído torrado aroma bellissimo,Embalagem de 200g,1.99,9.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0F1A3291594B32A3CCF46D3E5879A73.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
46153,5601082049939,200.0,Belissimo,Café moído torrado aroma originale,Embalagem de 200g,1.99,9.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCD7EFF47748EB9D85D37E0EFF05F879.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
46208,8710522724262,135.0,Knorr,"Tempero em pó galinha, 135g",,2.79,20.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB94BD83261F11D2BFB747B57E4DBF7D.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
46807,5601050037258,1200.0,Danone,"Iogurte tutti fruti, embalagem de 12 x 100 g",,5.59,4.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2388230C3A52F627250715E11000D3C.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
46871,8411660000224,,Sanytol,"Toalhitas desinfetantes, 36 unidades",,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B0437D5536C9ECA61CD0C9A016E01DD.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
47108,7616100952021,170.0,Nestlé,"Creme de Leite, 170g",,2.14,12.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F25DF165524A2CFEB905BC02C7E086BA.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
4734,5000204678840,50.0,Pato,"Bloco sanitário, automático, água azul",Embalagem de 2x50 g,2.49,49.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FFF052ED8D335191AD778149C1D6A51C.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
48471,7613035442504,85.0,Purina Gourmet,"Comida húmida gato tartelette com carne de vaca e tomate, 85g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA678A538E8720908A34BC34C44875CF.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
49079,8006540597309,,Evax,Pensos Higiénicos Cottonlike Noite Extra Abas,16 unidades,4.24,4.24,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0938F1797D3C4D811394A39CB085832.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
49270,7613287494306,340.0,Felix,Comida Húmida Gato Fantastic Gelatina,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB20C2BC5C506F50A662C1224932F7C2.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
49302,8720182379092,266.0,Calvé,"Molho hot chicken, embalagem de 266g",,1.94,7.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1C23E4CFB61984F5FDB9D3C1D14EE78.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
49329,5603722501937,800.0,Mimosa,"Leite magro com chocolate, 4 x 200 ml",,1.89,2.36,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3C8DD22A1174D7DB1F7255C4D4FE4CC.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
49343,5601164905702,1200.0,Super Bock,"Cerveja abadia mini, pack 6 x 0.20 l",,2.99,2.49,1200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/291C71ECB93CA1143C31E6AF56FCDF1A.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
49434,5011007020620,700.0,Jameson,"Whisky, garrafa de 700 ml",,16.79,23.99,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14A4A79DAD2FDFF32B41CAEF14072675.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
49863,5601050037586,300.0,Yopro,"Iogurte líquido proteína stracciatella yopro, 300g",,1.88,6.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1558AE82D926635451B8A68C3DB832E8.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
50312,5604260312504,700.0,Alma pura,Aguardente,Garrafa de 0.70 l,12.79,18.27,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC6E4ED9BEA79B6EC6A6865834F513BA.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
51277,7613287494344,340.0,Felix,Comida Húmida Gato Sensations Carne,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9805E287DF596CE73090F53E67E24C7B.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
51397,8720182466181,80.0,Knorr,"Caldo galinha com azeite 8 unidades, embalagem de 80g",,1.59,19.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E27205000FC371AE31641445CF45386C.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
51538,8006540752333,,Fairy,Detergente Loiça Máquina Platinum Plus Limão,Pack XXL de 48 pastilhas,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8786FC846898F0510EA5C208486C5D8B.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
51837,8711327587205,2000.0,Lipton,Ice tea lipton pessego 2l,,2.39,1.2,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/337078DD8DFA2309401BA5C925E0DABA.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
51849,5600363850424,125.0,Alsa,"Mousse chocolate preto, 148g",,1.94,15.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD0763D1ED6A23152D33AE677B49BEC2.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
51853,8720182470133,447.0,Calvé,"Maionese magra, embalagem de 447g",,2.39,5.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/669DCF67630FE8FCA748AC7DC2CB15C7.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
51879,8445290061294,186.0,Kit Kat,"Snack Chocolate de Leite, 9x20,7 g",,2.69,14.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69BD862917E065B1375B806F7E0D20DC.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
51917,8410500020644,280.0,Danone,Iogurte infantil danonino morango banana 4x70g,,2.14,7.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3220973BC3DB4CAD23E73E6374D1D5D5.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
51940,8720182599346,,Sun,"Detergente loiça máquina optimum regular, 52 cápsulas",,8.49,8.49,52,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E41A0DB6163F4ED7E0EA3B6CF16195F9.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
51941,8720182599377,,Sun,"Detergente loiça máquina optimum limão, 52 cápsulas",,8.49,8.49,52,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4A5CDF371DF9520111084AE30F4E6A5.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52037,7622201735081,360.0,Royal,"Gelatina pronta mirtilo sem açúcar, 360g",,1.64,4.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C3BB58F6B43B79D0EAF7DE789EE35A6.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52546,6920354835667,75.0,Colgate,Pasta de Dentes Total Carvão,Embalagem de 75ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12111573D7C2DED547064A13A703DEE4.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52552,8720182626004,80.0,Knorr,"Caldo de peixe com azeite virgem extra, 8 unidades",,1.59,19.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBDF62B8889CFBC551432143D331C387.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B844946D0805478C1AE61E4E2E363AC.jpg,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52578,8445290836342,,Nescafé,"Café Meia de Leite Sical, 16 Cápsulas",,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8D83D24BE9DBC0C087E30DEC870E20C.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52636,8719200269026,400.0,Planta,"Creme vegetal para barrar, 400g",,2.49,6.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F65911004A3F054AD79E8D4223582388.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52795,8711327619579,825.0,Carte DOr,"Gelado iogurte e frutos do bosque, 825 ml",,5.99,7.26,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6B15D8A8761432E807E9E7BF0438AEB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5E98FA6F5D8DBF78F4E2527B5936D46.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5E98FA6F5D8DBF78F4E2527B5936D46.jpg,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52796,8711327616455,825.0,Carte DOr,"Gelado tiramisu, 825 ml",,5.99,7.26,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA2681D7CBF32CCE6763973CECB7DA3E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B84E001D84CA5CB733E1DA3A05B1D5F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B84E001D84CA5CB733E1DA3A05B1D5F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B84E001D84CA5CB733E1DA3A05B1D5F.jpg,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52820,8714100004876,,Domestos,"Bloco sanitário power 5 pink magnolia, 3 unidades",,3.59,3.59,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C36A253C5684AAAA9E6F72B7BA76BF52.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52851,8001630009410,170.0,Danone,"Bifidus activia topper muesli, chia, quinoa e mandorle, 170g",,1.59,9.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C750621E3ADCD5ACD794F713B0CA420F.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52886,5603722523113,200.0,Mimosa,"Natas para carne, 200 ml",,0.99,4.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EBFFD3487ED8CD46A9B8FA3FCE4C121.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/974E5E2703AF4694FB78F37DC9D40DC9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/974E5E2703AF4694FB78F37DC9D40DC9.jpg,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52894,8720181380662,,Skip,"Detergente cápsulas máquina de roupa cores ultimate, 32 doses",,8.99,8.99,32,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A3EFDCDB6BBBB5C18503715D75BC55C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1683867F45318233084D2B03D3717BC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1683867F45318233084D2B03D3717BC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1683867F45318233084D2B03D3717BC.jpg,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52896,8720181380716,,Skip,"Detergente cápsulas máquina de roupa sensitive, 40 doses",,10.99,10.99,40,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01BF011D05E9B7E65322FD154884E1C1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA591D23EC9054B7221A5C30B763EC5B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA591D23EC9054B7221A5C30B763EC5B.jpg,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
52923,8720182266125,360.0,Dove,"Sabonete sólido regular, 4 x 90g",,4.09,11.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BDF388BFA7F2767872E380680981E7B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BE4770AB0BE8EA2FF2D8C5345F895FB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BE4770AB0BE8EA2FF2D8C5345F895FB.jpg,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
5298,5601174301006,750.0,Alambre,"Moscatel de setúbal, garrafa de 0,75l",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AE0722A95A9B01CB9076AA574EAA2BE.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
53022,8445290502490,85.0,Purina Gourmet,"Comida Húmida para Gato Delícias Suculentas Peixe, 85g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74BCC173AD7328B601FA910CCCEC8560.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA365B85872BF39268AE03B4C04E8717.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA365B85872BF39268AE03B4C04E8717.jpg,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
53045,8720181382598,1300.0,Cif,"Gel limpeza activo com líxivia, garrafa de 1.3l",,1.99,1.53,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/809C1F54E2E72A88604C79502671A069.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36904EC38F180313C28B77B9AA841749.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36904EC38F180313C28B77B9AA841749.jpg,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
53051,3083681145816,375.0,Bonduelle,"Beringelas à mediterrânea, 375g",,2.9,7.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/806BDE86E639D466FA9A6B15230444B5.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
53112,8719200261396,225.0,Planta,"Creme vegetal para barrar magro sabor a manteiga, 225g",,1.79,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F1FDA1229D6F2FCA08B8CD4D16D2827.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A26170B245BCD16D7302351FE82D3EB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A26170B245BCD16D7302351FE82D3EB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A26170B245BCD16D7302351FE82D3EB.jpg,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
5317,5601195403154,1980.0,Pedras Salgadas,"Água com gás levíssima, pack 6 x 0.33 l",,2.49,1.26,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2CD314520EFE7E7AFE1DD0F29339058E.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
5320,5601213170693,700.0,Aliança Velha,Aguardente vínica velha,Garrafa de 700 ml,12.59,17.99,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53181AD6CD1353CAFAE1F9A4F3F4D2E4.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
53259,3083681145786,375.0,Bonduelle,"Mistura de legumes ratatouille, 375g",,2.9,7.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAD95C24A62AA7B6AF57D8848A5F061D.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
5369,5601237000945,750.0,Quinta do Carmo,"Vinho branco região alentejano, garrafa de 750 ml",,8.99,11.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/241F84FFECBAF6211395B97C7ACA36E2.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
5387,5601252107117,250.0,Gallo,"Vinagre vinho tinto, garrafa 250ml",,1.19,4.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDFFDFEA670B18E4C7B8D9179152B1BB.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
5395,5601262301253,700.0,CRF,Aguardente velha reserva,Garrafa de 700 ml,18.39,26.27,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C78F470944FA262CEE4DFEECA35A6870.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
54277,3600542571982,400.0,Garnier,"Shampoo Ultra Suave Água de Arroz, 400ml",,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCD88ADADB3465B3B2A59EA32CB5BB9E.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
54536,8006540521830,,Fairy,"Detergente Máquina Loiça Pastilhas Original Tudo em 1, 21D",,5.98,5.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A348FE6C1FFA1BF08E9B5F7635F30CB.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
54539,8700216236669,,Fairy,"Detergente Máquina Loiça Pastilhas Platinum Plus Tudo em 1 Limão, 19D",,6.69,6.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EF65916B83E06C892876A46E53055E1.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
54606,8720181466359,720.0,Dove,"Gel de banho hydrate, 720ml",,7.99,11.1,720,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73576AE98695DDB42CEBA03FBEBB469E.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
5721,5603488000118,750.0,Santar,"Vinho branco doc dão, garrafa de 0.75 l",,7.99,10.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A4B53E5A56E20FC69E0C2FB847B051AE.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
7255,3083681022865,400.0,Bonduelle,"Grelos, embalagem de 400 g",,1.85,4.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/547CA92A36ACA73F697F0934228B5E9D.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
7332,3228024020126,125.0,Président,"Queijo creme de cabra, 125 g",,2.24,17.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C23B51BEBFC7E1A51D69CE4FAC6BBEE.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
766,4005500030263,400.0,Yogolino,Sobremesa láctea alperce 4x100g,,2.24,5.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35565E007DE59883160198E8D7DDFAF9.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
768,4005500030300,400.0,Yogolino,Sobremesa láctea morango 4x100g,,2.24,5.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99F1004C0805AFB08F42231532FA4DAF.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
862,5010394997461,70.0,Pedigree,"Guloseima para cão rodeo, embalagem de 70g",,1.64,23.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8AB78B46B524900D01F8CDE1A6B915FF.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
8667,5601164404205,1980.0,Super Bock,"Cerveja com álcool, preta, pack 6 x 0.33l",,4.49,2.27,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AA703BF10C514051C9B09C0A9581272.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
8809,5601252107179,250.0,Gallo,"Vinagre sidra, 250ml",,1.59,6.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29CFC4BAC1385878FA06A6A385C70C3C.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
8931,5601377335082,750.0,Reguengos,"Vinho doc alentejo tinto, garrafa de 0,75 l",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6858B3C7DEC28AC7150215D13843600.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
9200,5602527029912,200.0,Palhais,"Queijo de cabra, embalagem de 200g",,3.99,19.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E7F7A266DF4B4651FFCB2E4FE22AC7B.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
9859,5998749117750,60.0,Catisfactions,"Snack para gato de salmão, embalagem de 60g",,1.69,28.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B799D7A1AD142A0B0FBA8E853A149EE8.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
993,5601038001202,80.0,Knorr,"Caldo carne 8 cubos, embalagem de 80g",,1.49,18.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC02C53B9EF88DD168E48A4F255E9B8C.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
10136,8410108133326,,Evax,"Pensos diários, maxi, 40 unidades",Uma embalagem,2.39,2.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8056518201CEE95CD6447329AE3246E.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
1020,5601043114003,435.0,Branca de neve,"Preparado para pão de ló, embalagem de 440g",,2.89,6.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E42809197FBEDCD0BB89CF387E4330F0.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
1023,5601043114041,380.0,Branca de neve,"Preparado para crepes, embalagem de 380g",,2.89,7.61,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B8EDA28015D82DAD85F1C03D1F51414.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
10565,8711600359659,400.0,Axe,"Gel banho excite, embalagem de 400 ml",,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCC58201419B651CAC426AD3399A4E5F.jpg,,,,,,,,,,,,11,7,,2024-12-24T23:59:59.999999999Z,PROSPECTUS
