identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,avantages_dateFin,avantages_categorie,nro_paginas,page,images_2,images_3,images_4,images_5,images_6,images_7
46885,5054563087195,75.0,Aquafresh,Dentifríco splash morango,Embalagem de 75 ml,2.59,34.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/985DB91A7EDE55C6A3C98F1B8981BB9B.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
47061,5900852054839,85.0,Bledina,"Frutapura pouch banana morango, embalagem de 85g",,0.69,8.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A21484B76E1E092AF196BDCE9E7C17E.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
47145,5601008201120,200.0,Vieira,"Sortido de Bolachas Original, emb. 200 gr",,2.19,10.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6A3ABED1C8504402615C3B1B3027054.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
4716,5000204593242,72.0,Pato,Discos Sanitários Activos Recarga Lima,Embalagem de 2x36 ml,3.49,48.47,72,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E8BEEF9B9E1E763C6D9B6E49B0D85F6.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
47808,5604260316731,250.0,Porsi Select - Programa Origens,Lagartos de Porco Preto do Alentejo 250 G,,3.99,15.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/031EF62596F02CA142A6AF47266B80F0.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
48737,7613287785886,100.0,Yogolino,Nestle yogolino alimento lacteo banana +6m 90g,Embalagem de 100g,0.86,8.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91B503F7B2097A66BF911F102857520B.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
48738,7613287785398,100.0,Yogolino,Nestle yogolino alimento lact. maca morango +8m 90g,Embalagem de 100g,0.86,8.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/099E6FED97461079E3762698578C9B20.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
49390,4001724039358,340.0,Dr. Oetker,Pizza Ristorante Carbonara,Embalagem de 340g,3.69,10.85,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A08886A131BCE8B78FDE04BE825072E7.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
49426,4001724039655,340.0,Dr. Oetker,Pizza marguerita pomodori vegan,Embalagem de 340g,4.39,12.91,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/728C643C71F51A080F2529DB9D6602D9.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
49432,4001724039051,345.0,Dr. Oetker,Pizza Speciale,Embalagem de 345g,3.69,10.7,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/70751A7887E2B4C8A9C28CD4428D0373.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
49619,5601146000913,1500.0,Sagres,"Cerveja com Álcool Preta Mini, emb. 6 x 25 cl",pack de 6 x 25 cl,3.74,2.49,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D0219FAC541474B43242C8E9420D794.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
4977,5601007001615,750.0,Ferreira,"Porto ruby, garrafa de 750 ml",,5.59,7.45,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/867F83299D5A11A17D1E3F408D0305A3.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
49863,5601050037586,300.0,Yopro,"Iogurte líquido proteína stracciatella yopro, 300g",,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1558AE82D926635451B8A68C3DB832E8.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
50020,8719200231832,225.0,ProActiv,"Creme vegetal para barrar, embalagem de 225g",,2.99,13.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F94DBCC3BE2E0CDFC23A23D9C701C359.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
50949,8410104898298,750.0,Vanish,"Tira nódoas spray desengordurante, 750 ml",,4.49,5.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30BFC1FBF59084C87DB41E232C17BF7C.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
50950,8410104898496,750.0,Vanish,"Tira nódoas spray roupa branca, 750 ml",,4.49,5.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0413FE9809C4CF93F596173995893472.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
51281,5602348102740,650.0,Izidoro,"Salsicha bockwurst 9 unidades izidoro, embalagem de 360g",,2.89,4.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75EEEED07816A555556DA2DDFFC4D829.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
51559,5604260321919,750.0,Selecção de Enófilos,"Vinho Espumante de Qualidade Bairrada DOC Branco-bruto Reserva 0,75l",,4.79,6.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08AC38B6B395C17FE072C3F0DB42793A.jpg,,2025-12-24T23:59:59Z,PROSPECTUS,14,8,,,,,,
52365,5605480002244,,Veet,Bandas Depilatórias Cera Fria Facial Expert Pele Sensível,Embalagem de 16 unidades,5.94,5.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3C30686BBCB2CBBE3210805E2603B95.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
52379,8720181407147,1300.0,Cif,"Lava tudo perfumado limão verde, embalagem de 1,3l",,1.99,1.53,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EA3C8FB10989E07DC274DC372288083.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/309C981A45755DD79B0981E67BD7AF66.jpg,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
52380,8720181407222,1300.0,Cif,"Lava tudo perfumado marinho, embalagem de 1,3l",,1.99,1.53,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA4DF9503AA63B59B450E466A493C7C8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B7FC9C3D49721A4DD3C875D35C40207.jpg,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
52776,5604260331031,750.0,Selecção de Enófilos,"Vinho Tinto DOC Palmela Castelão, 75cl",,3.39,4.52,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D0019BFED13ADC5C42B277D302BDE4E.jpg,,2025-12-24T23:59:59Z,PROSPECTUS,14,8,,,,,,
52945,8410500008727,400.0,Danone,"Iogurte danonino petit morango, 4 x 100g",,2.39,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4789B40A4F7DEACDB895E95750F7B7D0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F4489E1D7EF42149F7DDCD17A5A4E27.jpg,2025-11-26T23:59:59Z,PROSPECTUS,14,8,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F4489E1D7EF42149F7DDCD17A5A4E27.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F4489E1D7EF42149F7DDCD17A5A4E27.jpg,,,,
53346,5000204310344,,Raid,"Insecticida Anti Traça Gel Lavanda, 2 un.",,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C77F5E5CF047ED105E2F113AF1E339DD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85183DE7F313323A9F76803A61102127.jpg,2025-11-26T23:59:59Z,PROSPECTUS,14,8,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85183DE7F313323A9F76803A61102127.jpg,,,,,
53551,8001480721326,,Neoblanc,"Lixívia Gentil, 18 Pastilhas",,3.24,3.24,18,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A250B24F09D54E26FB8EFE2CB51932C0.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
53611,3600524075606,150.0,Elvive,Sérum Cabelo Bond Repair,Embalagem de 150ml,8.99,59.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0DA1D73EACCCF1B3B6BBA5E842E47B1.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
53723,8001480020542,1000.0,Neoblanc,Lixivia Perfume Do Campo,Embalagem de 1000ml,1.59,1.59,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC4CD59FA3E25633C5221C9F6EAC34B0.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
53896,5604260330379,72.0,PorSi,Creme de Marisco 72g,,0.99,13.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69F6B1CAE3ADFDCFCEAE7223765CFBBC.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
54237,8720182870940,750.0,Cif,"Spray cozinha power & shine, 750ml",,2.69,3.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C5092B5C783F181B704CE4066ABA0E8.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
54238,8720182878632,500.0,Cif,"Spray ultra desengordurante, 500ml",,1.99,3.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7B6360115905FDA67B8B79B6475E1A8.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
54308,5601217137999,,Air Wick,"Recarga Duo Lavanda Camomila, 2un.",,5.49,5.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78C110CAA5EF024A4EA96E5945825BCD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF3D5D0D3FA3177E549BA42D5B2070C.jpg,2025-11-26T23:59:59Z,PROSPECTUS,14,8,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF3D5D0D3FA3177E549BA42D5B2070C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF3D5D0D3FA3177E549BA42D5B2070C.jpg,,,,
54319,8720182782502,750.0,Cif,"Limpa vidros spray power & shine, 750ml",,2.69,3.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EECC36EE19F0AB73B7C01CA2753577ED.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
54339,8718951425408,500.0,Palmolive,"Gel De Banho Aroma Essence Delight, 500ml",,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E76F173575950AA84C8B2810DE263750.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
54400,3600523923786,300.0,Elvive,"Condicionador Full Resist, 300ml",,3.94,13.13,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E8E8D4B703BA7D521D2B83C3B67202.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E15310BE3AB6E1221F1CA533EEF176.jpg,2025-11-26T23:59:59Z,PROSPECTUS,14,8,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E15310BE3AB6E1221F1CA533EEF176.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E15310BE3AB6E1221F1CA533EEF176.jpg,,,,
54430,3600524128470,200.0,Elvive,"Máscara Cabelo Glycolic Gloss, 200ml",,8.99,44.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86A112F7B42D4F4D232C616DBDB85457.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476859E34D8AB68C1B7B39FA87F6C6D9.jpg,2025-11-26T23:59:59Z,PROSPECTUS,14,8,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476859E34D8AB68C1B7B39FA87F6C6D9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476859E34D8AB68C1B7B39FA87F6C6D9.jpg,,,,
54636,8710522323120,400.0,Tresemmé,"Champô Biotin Repair, 400ml",,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40C22EF175D1503A73C47B0E6F846576.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
54724,7622210137258,157.0,Oreo,"Bolacha de Chocolate com Recheio de Creme Duplo, emb. 157 gr",,1.49,9.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/38DE407C4A6E0E8634E0A1545F0CBBBC.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
54725,5607233620606,450.0,Panrico,"Pão sem côdea especial torradas, 450 g",,1.89,4.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0E66671297987237CE3FFE40D8E0C8E.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
54869,0000059095385,50.0,Dove,"Desodorizante Roll On Fresh 48H, 50ml",,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7C52B948B4E2B7B28A42778DAE17BD0.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
55182,5601066401142,200.0,Nacional,"Bolachas Marinheiras Natural, emb. 200 gr",,1.84,9.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A99D57BCA6A554AAF01B52401CB35F07.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
55262,8445291133648,220.0,Sical,"Café em Grão Torrado Clássico Int 10, emb. 220 gr",,3.98,18.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3B1FAE386E7C5CBB48D12F7581A8659.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
55270,5900852068447,100.0,Bledina,"Saqueta de Fruta Maçã, Banana e Groselha Negra, 100g",,0.98,9.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C9387EE8DDC367FF9FEE61DB641CE910.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
55285,5060947549487,500.0,Monster,"Bebida Energética Green sem Açúcar, 50cl",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84567A77F22FA54A9C4E1404AFC0D64B.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
55328,8720182836106,750.0,Cif,"Creme de Limpeza Spray, 750ml",,2.69,3.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3E89D1C02764A2E04E66268152BA945.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
55537,5602720010229,750.0,EA,"Vinho Tinto do Alentejo, 75cl",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9293BEDB0E3E7DF4C61DA16FFDD1AB0A.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,8,,,,,,
55716,8436048965513,120.0,Artiach,"Bolachas Filipinos de Leite, 120g",,2.19,18.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF088B6B0F678D7C88ED192F9118C7FD.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
56113,8711327680715,360.0,Cornetto,"Gelado Cone Manga e Baunilha, emb. 360 ml (4 un)",,3.89,10.81,360,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71458D18428DD2A37BD59F34BA210132.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
56623,5604260333820,,PorSi,Rolo de Cozinha 3 Folhas Maxi Absorvente 3 Rolos,,2.94,2.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22CCB07DB24E393FECE5E5A7EDC5F212.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
5892,5604260227334,750.0,Selecção de Enófilos,"Vinho Verde DOC Rosé 0,75l",,2.39,3.19,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FCC6E7AA21ACD92267F059CC8B45D56F.jpg,,2025-12-24T23:59:59Z,PROSPECTUS,14,9,,,,,,
7470,3250391033218,750.0,Delagne&fi,Champagne Trad.bruto,Garrafa de 750 ml,22.79,30.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/582530ECBECCAAFC69E1DD37844E6109.jpg,,2025-12-24T23:59:59Z,PROSPECTUS,14,9,,,,,,
8336,5601036304848,250.0,Fructis,Champô cabelos normais,Embalagem de 250 ml,3.19,12.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D82E988BA100AC7E7BF057D8DD91DEA7.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
8436,5601050033762,620.0,Danone,"Iogurte activia líquido 0% frutos silvestres, embalagem de 4 x 155g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6C8A8EEDA98A4116E3BB4EB3828EC61.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
9887,7613032285470,85.0,Purina Gourmet,Comida Húmida para Gato Finos Pedaços em Gelatina,Embalagem de 4x85 g,2.59,30.47,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9135450626020059BB082204BCDFD9B5.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
9907,7613034146823,800.0,Purina One,"Ração para Cão Adulto Mini Vaca e Arroz, emb. 800 gr",,4.79,5.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC85A1894A8082C859A5F82E4CFD0FB7.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
10565,8711600359659,400.0,Axe,"Gel banho excite, embalagem de 400 ml",,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCC58201419B651CAC426AD3399A4E5F.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
1107,5601066200349,1000.0,Nacional,"Farinha para pão vitale, embalagem de 1 kg",,1.94,1.94,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C23EEA69F5BB0B7D32EA7775ED535DD.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
11672,5601217126399,1650.0,Woolite,Detergente líquido p/ máquina lavar roupa cores escuras,"Garrafa de 1,65 l",6.99,4.24,1650,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC5980949C1223101DAEB813C8710D22.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
11772,5601664130024,700.0,São Domingos,Aguardente velha,Garrafa de 700 ml,13.99,19.99,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/216D55870943DFF85264CBCA00CE2441.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
11811,5601954000709,750.0,Miranda,Vinho verde branco,"Garrafa de 0,75 l",2.39,3.19,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25CC170229F31C62B1237182D4A96F2C.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
12232,7613034453129,300.0,Purina Gourmet,"Comida húmida para gato seleção de peixes, embalagem de 300g",,2.59,8.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AFE779DB5FF364F09315DAB6399C25A.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
12752,3574660097009,,Carefree,Pensos diários flexiform,Embalagem de 30 unidades,1.94,1.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AA9DFEC36748DC91A32328BBA2DF954.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
13301,2893289000000,3000.0,Peixaria,Corvina de Viveiro,1 un= 3kg (aprox.),29.97,9.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB34FEABE5893AD549783D99CA735CEF.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
14341,3387390335217,380.0,Nestlé,Cereais fitness,Embalagem de 380g,3.34,8.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C959B1D4FF6FA7DA78D69BB4AF4BF9D0.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
14722,8410063045917,800.0,Pescanova,"Camarão Vannamei 24/40 Ultracongelado, emb. 800 gr",,9.99,12.49,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE44DDFA8734C0276A1512F05FB6C21A.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
14906,2893338000000,2500.0,Peixaria,Raia Média,1un= 2.5 kg (aprox.),12.48,4.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8656D84533D8D96687B78A64EDF2E80C.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
14941,2893850000000,3000.0,Peixaria,Safio Médio,1 un= 3kg (aprox.),14.97,4.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8AB63826551F228EC5D44634A7E043A.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
15945,7613034291127,45.0,Felix,"Snack para gato crispies vaca e frango, embalagem de 50g",,1.49,33.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D055FFDE0172D6DB0FAB1C37A84FAD7.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
16023,5601151977774,1000.0,Bongo,"Néctar tum tum, garrafa de 1l",,1.35,1.35,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88E8240BC98D83958E6EE735D7F07F87.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
16532,8410104156640,250.0,Air Wick,"Ambientador recarga delícias de verão, de 250 ml",,3.59,14.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D59CDBF009CEE64C14901102B4C0C5EA.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
16534,8410104156664,250.0,Air Wick,"Ambientador recarga oasis turquesa, 250 ml",,3.49,13.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3824961F5FB8FB9D3828F1B824042FFE.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
16564,5060166690427,500.0,Monster,"Bebida Energética Ripper, emb. 50 cl",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30BFC467DE1C5DC85D6B74BBA978CBE5.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
17025,8410376044393,210.0,Gullón,"Bolacha diet nature recheio creme, embalagem de 210g",,2.09,9.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C0FFBECBE5DE5BDE5FFCEFD7C4DF4D7.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
18132,3250390492900,400.0,Páturages,"Queijo Fondue, 3 Queijos 400g",,4.89,12.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EBB7AD29B32F2F293778ED2E575A9A0.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
18514,8410376042481,220.0,Gullón,"Bolacha diet nature recheio iogurte, embalagem de 220g",,2.09,9.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A6085CDB3AA6A46689D6D07414F74BA.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
19203,5000116110407,240.0,Capitão Iglo,"4 hamburguers frango sem glúten, embalagem de 240g",,4.49,18.71,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBCAABB905B293E30250F00FBA9411C4.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
20625,7613034995414,90.0,Purina One,"Biscoito para cão strips, embalagem de 90g",,1.49,16.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF15B0C8E94E935F684CB9112330E767.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
20626,7613034994721,90.0,Purina One,"Biscoito para cão mini sticks, embalagem de 90 g",,1.49,16.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC7C25B277452E4C8C39A4BA4F7C0FC6.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
21746,7613035758834,300.0,Nestlé,"Granola Arandos e Sementes de Abóbora, emb. 300 gr",Embalagem de 300g,3.29,10.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8CEE4165A6D3371C18A2C51101BF865.jpg,,2025-11-26T23:59:59Z,PROSPECTUS,14,9,,,,,,
22248,8410740905817,100.0,Lacasa,Trufas Laranja,Embalagem 200g,2.99,29.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EBCEA67E42AB6EB1BCC1CDC8DABB03B.jpg,,2025-12-24T23:59:59Z,PROSPECTUS,14,9,,,,,,
