identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4,images_5
51329,5600961167498,40.0,Prozis,"Energy crunch bar bolacha, 40g",,0.84,21.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA4C8E05B38046E9B4929C0686B20CB1.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
51896,8719200253377,400.0,Planta,"Creme Vegetal para Barrar Original, 400g",,2.63,6.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E3E893F11A83F74C9C78D45FF4B6FD0.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
52856,5411188137993,400.0,Alpro,"Yofu Mirtilo, 400g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11533D920C6F50B230FF02F2A50E7E1F.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
54361,8410104915186,,Finish,"Detergente Loiça Máquina Quantum Limão, 28 Pastilhas",,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1475A3F2DD398EC394FA4FC5F2649CB1.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
7126,2895005000000,100.0,PorSi,Queijo flamengo barra,"Vendido ao peso, fatiado a partir de 100 gr",0.65,6.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16C1EB46F4F37242994168D0C6EEE2EA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/429C8DD5EB6268845AF5C452EB2A1C3C.jpg,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
8384,5601049133992,1000.0,Mimosa,Leite uht magro,Embalagem de 1 litro,0.84,0.84,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5320FAD88ED459A5E33FEB47EAEF410.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C350978140C257D0AAD7365CD133F0C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9BED9F397071733FB4D36CBE39ECDBA.jpg,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
8396,5601049614330,250.0,Milhafre,Manteiga com sal,Embalagem de 250g,1.99,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DCB9F2F3B36086D35B7173891ABA268.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
8534,5601119957183,120.0,Campofrio,Peito peru forno lenha  fatias clássicas,Embalagem de 120g,2.39,19.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/963799DA88555602C0BE8ACB0150C34E.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
8538,5601119957213,120.0,Campofrio,Peito frango forno lenha fatias finas,Embalagem de 120g,2.39,19.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A07912C7AB7FD404926F35358863642D.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
9184,5602348062754,70.0,Damatta,Presunto sabor português fatiado,Embalagem de 70 g,2.29,32.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A14ED361A0023E1AFBFC3FC3C5833B1.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
929,5601001187803,630.0,Nestlé,Cereais chocapic,Embalagem de 630g,3.49,5.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/24F5DB132F7E18A7786689AD5CB8DB19.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
9311,5603722502064,250.0,Mimosa,Manteiga fácil de barrar,Embalagem de 250g,2.09,8.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BF7FA2397A9EAF9E6403C8BF847293A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8C47E9F1F12DFE2439D3530C38E2D87.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2EE410FD3A0147BBB442FA96902FFF46.jpg,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
996,5601038005064,80.0,Knorr,Caldo de legumes 8 cubos,Embalagem de 80g,1.69,21.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3606EB29BAB8193115549EA3C4464D95.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
1010,5601038300091,240.0,Knorr,Caldo de galinha 24 cubos,Embalagem de 240g,2.49,10.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EAB67797AD4AB1D62B7E64BA0380D8B.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
10513,8435250439591,236.0,Nestlé,"Iogurte mix-in chocapic,  2 x 118 g",,1.99,8.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0789BA3D2E6EA8E7B9EBDD728E77A7C3.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
10639,8712566395514,60.0,Knorr,"Sopa gourmet, cogumelos",Embalagem de 60g,2.19,36.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0DE93CCE9C882CDFCAF84912313B4E5.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
1072,5601063000881,35.0,Margão,"Pimenta preta, com moinho, no  frasco",Embalagem de 35g,2.85,81.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3BAB691B5ACCB15830C8C86CA874878.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
1073,5601063000898,20.0,Margão,Moinho com 5 bagas,Embalagem de 20g,2.85,142.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB9EEA6479AC4E3D0B9D2EA5BF177FA1.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
1104,5601066200301,1000.0,Nacional,Farinha p/ bolos fina,Embalagem de 1Kg,1.19,1.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/965F30777B80FEC78D369BAAC5FF5AF1.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,1,,,
1108,5601066300087,500.0,Nacional,Massa de cotovelinhos,Embalagem de 500g,0.89,1.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C947C343F18C9B0CC5D66D04FA630B6.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
1114,5601066300780,500.0,Nacional,Massa de macarrão riscado,Embalagem de 500g,0.89,1.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E586B0F43C13026DBE291FFB6AC87A9.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
1120,5601066301718,500.0,Nacional,Massa de espirais,Embalagem de 500g,0.89,1.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53CA28E35AF8AD40FCE8516799A2B51B.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
11471,5601029004076,120.0,Bom Petisco,Atum posta ao natural,Embalagem de 120 g,1.29,10.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3740C19A3967CA1D1D99F6625E0A4BA4.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
11496,5601049213991,200.0,Mimosa,Nata uht,embalagem de 200 ml,0.79,3.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/887C5343F4688DBB2FEDBF4E6D25399A.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
11501,5601049612084,130.0,Mimosa,Manteiga com sal,Embalagem de 130g,1.29,9.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC7A16E0542B828D039563A6AD9E73FE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1207D37BB442FDD5C918BE023189F00C.jpg,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
11656,5601195510128,1000.0,Pedras Salgadas,Água com gás limão,pack 4 x 0.25 l,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9870F7D10B9ED7376F5917B0306BAC76.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
11755,5601511000623,400.0,Limiano,"Queijo fatias -50% de gordura, 400g",,4.09,10.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0ADAA02E1446E8C0B207669B95BD76E3.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
1230,5601146232512,1500.0,Joi,"Refrigerante sem gás, maracujá e la","Garrafa de 1,5 l",1.79,1.19,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D23ED4125E0EF0BCF408343FFE16E2DF.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
1270,5601151023150,500.0,Compal,Polpa de tomate com cebola e alho,Embalagem de 500g,1.39,2.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D455823659AE027A7D3A2F64537EA4D9.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
1307,5601151962152,1000.0,Compal,Polpa de tomate em garrafa,Embalagem de 1 kg,2.09,2.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/188D8B739A75F9183E13BB6E462F65B0.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
13095,2893071000000,100.0,Peixaria,Carapau Pequeno,1 un = 100 g (aprox.),0.3,2.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6FA4A5C89011F3F27A60AD959FD9913.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
1310,5601151979969,140.0,Compal,Compal da horta concentrado tomate,Embalagem de 140g,0.99,7.07,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A5812864404A787E39139B51FC70102.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
1328,5601165005760,20.0,Lipton,10 saquetas infusão de cidreira,Embalagem de 20g,0.74,37.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD0E912EDCBC0F88CCB88A275A3DBF8A.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
13541,2893533000000,250.0,Congelado de Aquicultura,Camarão Congelado 60/80,1 un = 250 gr  (aprox.),1.75,6.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29A2DFA509FFDAFCD18E7F308BD753B4.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
13599,2893594000000,550.0,Peixaria,Red Fish Grande Congelado,1 un = 500 gr (aprox.),3.29,5.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3E98972B338DCF46BAA412A17BB9B0C.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
13890,2891017000000,400.0,Novilho,Costeleta,1 un= 400 gr aprox.,5.6,13.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E30B29CED8DE853BBFB70B478C1AF58.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
14169,5601151734452,1000.0,Compal,Sumo 100% maçã,1 litro,1.69,1.69,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/735FEA93558F1E10BCABBD50D558E72B.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
14308,5000116124138,204.0,Iglo,2 crocantes frango  recheio alho&ervas 204g,Embalagem de 200g,3.99,19.56,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/327E2C86DAFAD6DB9B0C7D64096CB3A0.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
1434,5601260037109,1000.0,Cigala,Arroz agulha,Embalagem de 1 kg,1.69,1.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B1F36F6AAAF2732F8672B52B380B44F.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
1437,5601260046101,1000.0,Saludães,Arroz Carolino,Embalagem de 1 kg,1.39,1.39,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AF2CC85F100279586424D4415352EF6.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
14914,2892088000000,500.0,Legumes,Mandioca,1 un=500 gr (aprox.),1.45,2.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/245947474965D9E23A1A5C2C57D52994.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
14932,2696115000000,,Pastelaria,Super Napolitana Creme 125 g,1 un = 125 g (aprox.),0.89,0.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76250070FCD56608C777F351771B1F20.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
1552,5601517181104,250.0,Paladin,"Vinagre balsâmico, spray",Garrafa de 250 ml,1.35,5.4,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45E1C27CE51B4948E7636A8A9A4FA5EF.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
1558,5601517311419,80.0,Paladin,"Piripiri sacana, extra forte",Garrafa de 80 ml,1.25,15.63,80,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CEFDAA1DD4836275B6F55392B06CF7D8.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
15741,7613034945808,1500.0,Friskies,Ração para gato bolas de pelo com frango,"Embalagem de 1,5kg",5.84,3.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07080EB115E04D4F8CE83D62B5121029.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
15955,7613032408794,90.0,Purina Gourmet,Comida húmida para gato duplo prazer com peixe do oceano,Embalagem de 90g,0.87,9.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBE7166FBADAD4BECDB0C2B9DB9A4BC4.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
16042,8410022000025,200.0,Donuts,Donuts classic,Embalagem de 200g,2.19,10.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9DE87D45842580C95F36B655B1BA5FC5.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
16066,7509546064864,75.0,Colgate,Pasta de dentes max white expert white,Embalagem de 75 ml,3.84,51.2,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0EA2A285777A75857921065AAC674A4A.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
16229,8712561587495,4000.0,Comfort,"Amaciador de roupa, pure",Garrafa de 4 l,4.99,1.25,4000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAE7E7461FE5C9CAA68CFDC37842673D.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
16693,5601066400916,120.0,Nacional,Bolacha chocomax mini,Embalagem de 120 g,1.04,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/369CF09991D63A6D8505CD9C805BD57F.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
18488,5600744051013,220.0,Saborosa,Bolacha de manteiga belga original,Embalagem de 220g,1.39,6.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E47AEEFDB6078E82F552ABDA38861231.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
18770,5449000138026,1500.0,Fanta,Refrigerante c/ gás de laranja zero,"Garrafa de 1,5 l",0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42C12268B3BC23315C825D0012A62086.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
19046,5000116110414,480.0,Capitão Iglo,8 hamburguers s/ glúten frango,Embalagem de 480g,6.99,14.56,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C35A366EB207E26898D1AC0CE188CE6.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
2010,5604260127320,300.0,PorSi,"Mini rissóis de carne, 20 unidades",Embalagem de 300 g,1.99,6.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C097338C8C7394E49965985FF60BE98.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
21291,2891140000000,1000.0,Porco,Cachaço s/ Osso,Vendido ao peso a partir de 1 kg,5.38,5.38,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5959AA495A4B146D941DA93F1CFF6837.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
22164,5601260254056,500.0,Saludães,Arroz doce especial,Embalagem de 500g,0.83,1.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/878854BE9F8FAA6F9C6C65945CC1655C.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
24414,8410436297691,1300.0,Sonasol,"Lava tudo camomila e flor de laranjeira, 1,3l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B18B6CCDC35A0C75589B9509520BFD6.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
2492,7613032881399,85.0,Purina Gourmet,Comida húmida para gato terrine com frango,85g,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14E577C5F356B2FBDEF4652CB3C737D7.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
24922,5601063052408,50.0,Margão,Tempero segredos alho c/ pimenta,Embalagem de 50g,2.19,43.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E716104778E88510346A3BFC8BD680FC.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
2500,7613033129025,250.0,Cerelac,Papa infantil não láctea bolacha maria +6 meses,Embalagem de 250g,2.39,9.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A288A774960D901AD4DC15008F92E64.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
25275,5775345121578,700.0,Sunquick,Concentrado de laranja,Garrafa de 700 ml,5.19,7.41,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F6159314AFA9ACA4FB2EC88A7BBF04D.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
26153,8001090229083,,Ausonia,Pensos Higiênicos com Abas Super,embalagem com 12 un.,1.94,1.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/219E0B3EF05D6DA4905EC8A4376099AF.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
26594,8711000357613,52.0,L'or,Café colombia,Embalagem de 50g,3.29,63.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D21968ECC01B0E37036DFC520D71E940.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
26596,8711000357484,52.0,L'or,Café forza intensidade 9,Embalagem de 50g,3.39,65.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A172850120A422A0767FFBE5086A5FE.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
2740,8410063016627,400.0,Pescanova,4 filetes de pescada panados c/ limão,Embalagem de 400g,4.69,11.73,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3032EB7CA68A0B391F99FAEA119599B8.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
27547,7613036101417,240.0,Cerelac,Seleção da natureza papa infantil láctea aveia manga banana +6 meses,Embalagem de 240g,2.99,12.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4BF463DF8546C060EF3BFEFEEB3E2A2.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
27891,3600523586387,400.0,Elvive,Champô Reconstrutor Dream Long,Embalagem de 400 ml,3.99,9.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84CC356C36067BE7C6654BA5E8036F86.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
282,0000080361497,90.0,Purina Gourmet,Comida húmida para gato pedacinhos em molho com salmão,Embalagem de 90g,0.87,9.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D36D1D26CE1E6B956E8DD30F4956BCC.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
30566,5601066401005,180.0,Nacional,Bolachas my cookies xl com pepitas de chocolate de leite,Embalagem de 180g,1.94,10.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBD48492800FCB04E8BDF289C04473DF.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
30966,3155250213117,400.0,Nestlé,Iogurte para bebé frutas variadas,Embalagem de 4 x 100 g,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CA92F32E792BD541133EF778088EF27.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
31526,8434165446960,200.0,Cuétara,"Bolacha Maria Oro, 200g",,0.85,4.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEE8084680FF8F4350A3E48514764260.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
32279,8001090229168,,Ausonia,Pensos com Abas de Noite,embalagem com 9 un.,1.94,1.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3F28E71F3D959B26F216E0A65A6AD71.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
32560,8006540808610,440.0,Fairy,Detergente Manual Loiça Maxi Poder Limão,440 ml,2.99,6.8,440,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76939BBBBC7A9CB088990F95841C1714.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
34117,8718951178779,500.0,Colgate,Elixir tripla ação,500 ml,3.74,7.48,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B340797DE2A21209CC6F82D71A9B02E.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
34201,5601066401029,150.0,Nacional,Bolachas com pepitas de chocolate my cookie!,Embalagem de 150 g,1.24,8.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8733C55DE677087A69DC68FE9C7FC1FB.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
35080,3574669909136,300.0,Johnson's Baby,Óleo regular,Embalagem de 300 ml,2.99,9.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A0DF6921B8F076BE6F914B0C68A3A8A.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
36170,5604260295654,1000.0,PorSi,Batata pré-frita palito,Embalagem de 1 kg,1.99,1.99,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D06EFE4569661A1EDCC4E5FE5333D9FF.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
36183,5604736300097,100.0,Maria Batata,Batata doce frita,embalagem de 100 g,1.74,17.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71A1C6E59EDA9EE5A4876F3C1F68F50F.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
36657,5601217132673,500.0,Cillitbang,"Spray lixívia e higiene, de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B883369E3F8FD2106485DC8F041B61F8.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
37702,5601066401043,300.0,Nacional,Bolacha de alfarroba e chocolate,Embalagem de 300 g,1.67,5.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29CEACE96341E2A0CAA4AC72DB2E1479.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,2,,,
