identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
49985,8715035270305,250.0,Kikkoman,"Molho teriyaki alho torrado, 250 ml",,3.65,14.6,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBFD24A35356B4B7597FFE6806510B1B.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
49986,8715035220300,250.0,Kikkoman,"Molho de soja doce, garrafa de 250 ml",,3.15,12.6,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09E2579E7DCD05250A6FFFFA5D273C5A.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
50112,5601849023653,,Vtech Baby,O meu primeiro tablet,1 unidade,31.99,31.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46A16DA9F140AE7DD8B3EFA433F32FB8.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,15.995
50289,5029053527598,,Huggies,"Fralda Cueca Drynites para Menino 8 a 15 Anos, 9 unidades",,6.99,6.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B07742AF2F26E0F7D8A4EB0E020CB267.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
50290,5029053568706,,Huggies,Toalhitas Pure Extra Care,56 unidades,1.74,1.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4932E420D85E15A463297F1C8DE18138.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
50291,3574661552804,,Carefree,Pensos diários maxi cotton aloé,56 unidades,3.64,3.64,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8044820DAB5308A83EA4CCAFF69692C0.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
50292,5029053527604,,Huggies,"Fralda Cueca Drynites para Menina 8 a 15 Anos, 9 unidades",,6.99,6.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B357E46CFA3C72E2666701CA98259B5D.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
50523,3574661487540,,Carefree,Pensos diários maxi,36 unidades,2.24,2.24,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDFF645D4C5EE197DE93B516200B7402.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
50546,8001090834690,,Gillette,Máquina de Barbear,1 unidade,21.19,21.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF80D3EE74EA6D2F241CF33D71D06BA3.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
50547,8001090737427,198.0,Gillette,Gel Barbear Labs,Embalagem de 198 ml,5.24,26.46,198,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4761C6FFF84E68569E620F8F9B4CA6EA.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
50548,8001090737236,240.0,Gillette,Espuma Barbear Labs,Embalagem de 240 ml,5.24,21.83,240,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F27F3FBB8B353EBFC081D10E6E86F307.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
50677,5601849017331,,Vtech Baby,Telefone educativo,1 unidade,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B35FC060CD7E74071B78365650F37D17.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,7.995
50846,8005125677214,,Clementoni,50 Jogos Reunidos,1 unidade,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3C34E7486B426DF8FB2A8FE57C2CE34.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,7.495
50858,5601849345458,,Concentra,"Jogo ""Mentiroso""",1 unidade,20.99,20.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/373C99172C90BCCCC9DC22707E6D98B8.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,10.495
50859,5601849026241,,Concentra,"Jogo ""Da Banho ao Cão""",1 unidade,31.99,31.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBDEC75BCDAEB5CC6783B93C46DED2F6.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,15.995
50948,8003340098364,200.0,Lindt,Bombons Chocolate e Avelã,Embalagem de 200g,5.99,29.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EFA50468F08BA8130E3B15551A8E5C82.jpg,,,,,,,9,8,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
50970,5604983137415,,Saphir,Perfume Sporting,100 ml,14.95,14.95,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/26A4F2AE17F4A3CB0312568A9F1357FA.jpg,,,,,,,9,8,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
51040,8006540445914,220.0,H&S,Condicionador Derma X Pro Reconstructor,220 ml,4.44,20.18,220,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7F166CFBE85C48BBA951F8045BBC568.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
51041,8006540445853,220.0,H&S,Condicionador Derma X Pro Hidratante,220 ml,4.44,20.18,220,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9BC4CB85AFEEAD5E64DEE66AA2A450DB.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
51042,8006540445792,220.0,H&S,Condicionador Derma X Pro Calmante,220 ml,4.44,20.18,220,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/982817E06C8CDDCA03FC030AC5D31686.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
51043,8006540423387,145.0,H&S,Tratamento Cabelo Derma X Pro Hidratante,145 ml,7.49,51.66,145,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C68CE637DCCE5CC95242FAE345CE971.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
51044,8006540423356,145.0,H&S,Tratamento Cabelo Derma X Pro Calmante,145 ml,7.49,51.66,145,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BFE9B0E1AD4BD938BAD4DDAF03F8BD02.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
51221,3307419548442,,Dodo,Edredão,Dim.: 220x240cm,29.99,29.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84238C6F024E70AD1547C6C2033962A3.jpg,,,,,,,9,8,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
51247,5011007004446,700.0,Jameson,"Jameson original 70cl oferta 2 copos, garrafa de 700 ml",,16.79,23.99,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FAA178B4FFC08FBB17280A80B6F50A7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40B7D7A3E77CDA0DC2DE62F6411525B5.jpg,,,,,,9,8,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
51279,5602348103709,650.0,Izidoro,"Salsicha aves 9 unidades izidoro, embalagem de 360g",,2.84,4.37,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B9158791C3A03CA7863EA4B794B6564.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
51281,5602348102740,650.0,Izidoro,"Salsicha bockwurst 9 unidades izidoro, embalagem de 360g",,2.84,4.37,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75EEEED07816A555556DA2DDFFC4D829.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
51348,8710847907388,900.0,Sun,"Detergente para a Máquina de Lavar Loiça Gel Limão All In One, 52 doses",,7.99,8.88,900,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/010FA4E53E35E83E085DC6537934EF8B.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
51752,8720181338472,435.0,Cif,"Spray anticalcário, 435 ml",,2.49,5.72,435,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF22546706D22C3443E3EA5025E29AD2.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
51754,8887862421318,,Scotch Brite,"Esfregão Metálico, 3 + 1 grátis",,1.94,1.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87C3C8B301ADF6FDB60E0BF20C72F5C9.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
51762,8410436421928,100.0,Sonasol,Bloco Sanitário Bref Higiene,Embalagem de 2x50 g,2.99,29.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72CF62EDE3DF5FC82A297ED567A0CC53.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
51776,5000204288360,10.0,Glade,Ambientador Recarga Touch & Fresh Lavanda,Embalagem de 10 ml,2.39,239.0,10,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D734202559D9B082BC86E370B1C9A8AD.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
51777,5000204076745,10.0,Glade,Ambientador Recarga Touch & Fresh Marine,Embalagem de 10 ml,2.39,239.0,10,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/039558FCDF757A735DE559FCDFFBDDC6.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
51796,8436561392001,,Vicam,Baby Pipi + Acessórios,,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/928E44CAB0D7884AE01CFF8CAD0CF421.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,6.495
51899,7613034471710,340.0,Purina One,One jnr cat gig smn&crtmp 12(4x85g)n1 xl,Embalagem de 340g,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C73E855C6728F2E88E21C14AE2A74AE9.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
51928,8720182516602,60.0,Knorr,Caldos cogumelos knorr 6 cubos,,1.19,19.83,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1FD146B331A1DAFD2DA8FBEBCAF1A0A.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
52002,8720182531056,450.0,Domestos,"Power foam citrus blast, 450 ml",,2.49,5.53,450,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7402AA3C819FB777DFA4802DE0630B8C.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
52071,8720182601582,,Sun,"Detergente loiça máquina absolute desengordurante, 42 cápsulas",,8.99,8.99,42,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19FD750D1169E2E7F16A5ACEB4DAC619.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
52093,5601164905856,1200.0,Super Bock,"Cerveja mini sem álcool 0,0%, pack 6 x 0.20 l",,2.99,2.49,1200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5EBDCFF3DBAE635763EC5B93A2BA729.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
52301,3600542512183,400.0,Garnier,Condicionador Ultra Suave Carvão,Embalagem de 400ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9343BFB4B3AF9EC0563765932E32C5A8.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
52336,8720181392948,1368.0,Comfort,"Amaciador roupa concentrado creations leite de coco e óleo de argão, 76 doses",,3.99,2.92,1368,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1D51042B82242C0A9A766394A73FCB2.jpg,,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
52344,5601849014255,,Vtech Baby,Teddy Gatinha Comigo,,41.99,41.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/872092EE3C94DD31CA757F2BA2EB11DB.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,20.995
52374,8720181385063,3420.0,Skip,"Detergente máquina roupa líquido lavanda, 76 doses",,10.99,3.21,3420,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0BC1AF8C4AC65997CC0710BD58184D9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E73D727EEE604C6F855E3312AC37631C.jpg,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
52380,8720181407222,1300.0,Cif,"Lava tudo perfumado marinho, embalagem de 1,3l",,1.99,1.53,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA4DF9503AA63B59B450E466A493C7C8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B7FC9C3D49721A4DD3C875D35C40207.jpg,,,,,,9,8,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
52481,5010994208400,,Play-Doh,Primeiras criações para o picnic,1 unidade,17.99,17.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62D4BE66DF7E9D39D2112BF18A868301.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,8.995
52669,5600801218229,,Top Brands,Carro Telecomandado Mud Rally Truck 1:16,1 unidade,19.99,19.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EADB3DEB0D1D5DFE9BF3035D50B17050.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,9.995
52670,5600801218250,,Top Brands,Carro Telecomandado Buggy 1:16,1 unidade,19.99,19.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E303EC49D8F773C8AA30DF9885DD6762.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,9.995
52678,5601849014071,,Concentra,V-Tech Baby - Livro Musical,1 unidade,25.99,25.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2DAEEE4331781C00E1F497AEF7591B14.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,12.995
52691,5601849027262,,Concentra,Peluche Panda Pinta-me,1 unidade,20.99,20.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5276EFA519BA3F35FB7A07FBDBB1A25B.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,10.495
52706,5601849281190,,Concentra,Peluche Gigante Panda 50cm,1 unidade,20.99,20.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B45B09E4005F740A1181C473A4ACE230.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,10.495
52717,5702017416304,,Lego,Perseguição na Esquadra da Polícia,1 unidade,29.99,29.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D06EB8B56B0A19147D97E5FB31E0686C.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,14.995
52727,8001011286935,,Mondo,Trotinete Unicórnio Alumínio,"60 x 10,5 x 21,5cm",26.99,26.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3666F177804F49F2DB90CE5CA1E8D441.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,13.495
52728,8001011286942,,Mondo,Trotinete Pro Wheels,60 x 10 x 21cm,26.99,26.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F1062C224C33D92DEBDE90DCF058233.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,13.495
52731,8001011287215,,Mondo,Trotinete Rainbow 3 Rodas,1 Unidade,22.99,22.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0B7A2F73D1AA30E973A5019CDDFACCC.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,11.495
52732,8005125177844,,Baby Clementoni,Roca Gatinho Amoroso,1 Unidade,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE8845BAE114AE70242818911E716EB4.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,5.995
52733,8005125177851,,Baby Clementoni,Roca Cãozinho Amoroso,1 Unidade,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66D6D0B24890754F3C3CB1E7FEF679C1.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,5.995
52734,8005125177875,,Baby Clementoni,Roca Coelhinho Amoroso,1 Unidade,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E172F4ACE21B0AACA39D0B674671078D.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,5.995
52745,8005125673216,,Clementoni,Motas de Estrada - Laboratório de Mecânica,1 Unidade,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48E08F6AC25B77BD54CB3C09FC0ED5D9.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,7.495
52750,8005125673421,,Clementoni,"Nomes, Coisas e Cidades",1 Unidade,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95DB8B582D2FEDC4FC9FC7CDBB1766F0.jpg,,,,,,,9,8,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,7.495
52751,8005125673438,,Clementoni,Batalha Naval,1 Unidade,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E701A8602348FC360E1CBD1FF60468FD.jpg,,,,,,,9,9,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,7.495
52821,8720182631985,,Domestos,"Bloco sanitário power 5 lemon sunshine, 3 unidades",,3.59,3.59,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BF7F3195FB5CE4178DDC6202056F01E.jpg,,,,,,,9,9,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
52822,8720181370410,,Surf,"Detergente roupa máquina lavanda, 45 cápsulas",,8.99,8.99,45,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03C32791CB110C00C5A1778F6D2E4142.jpg,,,,,,,9,9,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
52824,8720182631978,,Domestos,"Bloco sanitário power 5 tropical breeze, 3 unidades",,3.59,3.59,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDC58EDD485B2945A14153BAB88A9A30.jpg,,,,,,,9,9,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
52838,8720182598899,1000.0,Cif,"Detergente loiça manual frutos vermelhos +poder, 1l",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/784A59ED0AC78C19C7FF36B0B0E91397.jpg,,,,,,,9,9,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
52892,8720182632296,3780.0,Surf,"Detergente roupa máquina líquido coco, 84 cápsulas",,9.99,2.64,3780,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B1C4CC08FD9DDDB8337DBBBEC27ED21.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10B97661DB4C68339D42D3336A959B4F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10B97661DB4C68339D42D3336A959B4F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10B97661DB4C68339D42D3336A959B4F.jpg,,,,9,9,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
52895,8720181380648,,Skip,"Detergente Cápsulas Máquina de Roupa Active Clean, 32 doses",,8.99,8.99,32,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFDAFD11D9A3E06FF9612A9C5A925C33.jpg,,,,,,,9,9,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
52964,8445290299031,340.0,Purina One,"Comida Húmida para Cão Mini Delicate, 4 x 85g",,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A392DF8943E973AA60D6BB9B4C6DC31.jpg,,,,,,,9,9,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
5298,5601174301006,750.0,Alambre,"Moscatel de setúbal, garrafa de 0,75l",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AE0722A95A9B01CB9076AA574EAA2BE.jpg,,,,,,,9,9,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
53008,5775345205384,700.0,Sunquick,"Concentrado de maracujá mix, garrafa de 700 ml",,5.19,7.41,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A67AB5B50F385D9314F8D31955C110FC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5389434D1C5481A1E2137E6ACD009273.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5389434D1C5481A1E2137E6ACD009273.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5389434D1C5481A1E2137E6ACD009273.jpg,,,,9,9,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
53009,5775345205285,700.0,Sunquick,"Concentrado de manga, garrafa de 700 ml",,5.19,7.41,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94829BEDF893EBD8EC5C2A98EB094FA3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47641B3B2ADBFBD16DD4A5737D06477E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47641B3B2ADBFBD16DD4A5737D06477E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47641B3B2ADBFBD16DD4A5737D06477E.jpg,,,,9,9,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
53098,5609060439758,200.0,Delta,"Mistura Solúvel Cevada, Chicória e Centeio sem Café, 200g",,2.44,12.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC3487925D87EA1F223F192FD51689C5.jpg,,,,,,,9,9,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
53100,8000500408162,315.0,Mon Chéri,"Bombons de Chocolate com Licor de Cereja, 315g",,6.99,22.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/766D446FE8641B6E569BADC8DB8D14B3.jpg,,,,,,,9,9,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
53179,8410740911597,20.0,Lacasitos,"Chocolate Minions Sortido, 20g",,2.24,112.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/171702CE06B28E6673E224B3E7BC7455.jpg,,,,,,,9,9,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
5319,5601213170648,700.0,Antiqua,Aguardente velha vsop,Garrafa de 700 ml,17.49,24.99,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1841E23E4F68D3AE62314EB72758DCF.jpg,,,,,,,9,9,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
