identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5
14950,2891247000000,100.0,Peru,Peru Costeletas,1 un = 100 gr (aprox.),0.38,3.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B1BD8BC73E46B1A5046441E54C2F5BD.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
20939,5602125000344,300.0,Legumes,Cogumelo Portobello Pequeno,embalagem de 300 g,1.69,5.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/498EFA86C0C334205FFF2827730CD254.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
15010,2892545000000,1000.0,Programa Origens,Couve Flor,1 un = 1 kg (aprox.),1.69,1.69,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93AF9BD404AC9C131A6A0C88150C31D1.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
34875,5604260285457,1500.0,PorSi,Maçã golden categoria II Programa Origens,Embalagem de 1.5 kg,1.89,1.26,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56695A5FACFB945E46B511CB21214202.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
36505,5604260294732,1000.0,PorSi,Óleo de girassol,garrafa de 1 litro,1.75,1.75,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7244D65CAED49A0848F5F70ACCADCC80.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
1323,5601163020512,9000.0,Luso,"Água sem gás, pack 6 x 1.5 l",,3.48,0.39,9000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/001A786D3A6068914B18C4EF27206C2E.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
13866,2891048000000,1000.0,Porco,Bifanas,Vendido ao peso a partir de 1 kg,4.49,4.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72DE0DA6B485199AC995C629E3E4D279.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
13893,2891043000000,1000.0,Porco,Entrecosto,Vendido ao peso a partir de 1 kg,4.99,4.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA05EE99D302D59771FCC108473E0700.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
1434,5601260037109,1000.0,Cigala,"Arroz agulha, embalagem de 1 kg",,1.38,1.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3D52BC13D571B9BC6634FD987C80F3C.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
35889,5601151974070,1750.0,Seven Up,"Refrigerante de lima limão free, garrafa de 1.75 l",,1.69,0.97,1750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A2F3176B60F6901274BE6108F1FBC7A.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
41622,5604260304585,5000.0,PorSi,Areia para gatos mineral perfumada,Embalagem de 5 kg,1.79,0.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/471523428A34BCB5DDD5150968022974.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
45711,5604260316441,250.0,PorSi,Gressinos finos,Embalagem de 250g,1.69,6.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48B41D29F4D14778DB7926F419FC02DD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA72DE3E3C3457F7113B05300195D76D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA72DE3E3C3457F7113B05300195D76D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA72DE3E3C3457F7113B05300195D76D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA72DE3E3C3457F7113B05300195D76D.jpg,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
49463,8445290250322,600.0,Nestum,Flocos Cereais Mel,Embalagem de 600g,3.79,6.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A0A62606AC144021ED115E1FAB3D0CE.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
8998,5601511000616,400.0,Limiano,"Queijo em fatias, 400g",,4.19,10.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B876EB9E5C4AFD1BCE528AB6B8F31622.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
1187,5601119007963,120.0,Nobre,"6 salsichas de porco, lata de 120g",,1.19,9.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/024D21F90F760BFDC12CBD7EB02BECC6.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
12718,5604260297023,230.0,PorSi,Massa Folhada Margarina,Embalagem de 230 g,0.99,4.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C1FA409E5C8134DE9FAB02BCA4DC1FA.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
1302,5601151700754,845.0,Compal,"Grão de bico, lata de 850g",,1.74,2.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA244D258ED9A9EF750825CAFFB70E24.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
13566,2893560000000,250.0,Congelado de Aquicultura,Camarão Congelado 20/30,1 un = 250 gr  (aprox.),2.25,8.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/863DB9F10BE616A55736AB7A17BC6BB5.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
13892,2891041000000,1000.0,Porco,Costeletas do Lombo,Vendido ao peso a partir de 1 kg,4.89,4.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/589E4AFE71E19AF7FEB32FB0C0E176FF.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
1475,5601286273789,500.0,Milaneza,"Massa fusilli tricolor, embalagem de 500g",,1.26,2.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89BD68C65931C04722FA40DDD3898CB2.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
14865,2696212000000,,Pastelaria,Folhado Misto 90 g,,0.69,0.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/164C27A781A7C68A965295D85BB7D95F.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
15125,2895006000000,150.0,Terra Nostra,Queijo Flamengo em Barra,1 un = 150 gr (aprox.),1.35,8.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF84618CA37316EE2612494B15F423CC.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
16072,2696083000000,62.0,Panpor,Carcaça de Cereais,,0.29,4.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/64BBBB65E56708FCB9DD0C80C78538ED.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
18376,5601027009769,480.0,Panrico,Pão de forma sem côdea 9 cereais,Embalagem de 480g,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/202DA3E3189533F2DED569B04263CF8C.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
2268,5604260269952,250.0,PorSi,Gressinos com azeitonas pretas,Embalagem de 250g,1.99,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A043D7E90AA990A3052B9B47E82507F9.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
33299,5604260287000,500.0,PorSi,Amendoim com Casca,Embalagem de 500g,1.99,3.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCE2161793599A091A1A32A19348A277.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
3526,2894034000000,150.0,Nobre,Fiambre da Perna Extra,1 un = 150 gr (aprox.),2.1,13.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C76D05EF052819EDC79567520AD2D260.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
35873,8434165506411,150.0,Cuétara,"Bolachas waffers com recheio de limão , embalagem de 150g",,0.99,6.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EBF8662379F3689089632D03B68107B.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
42176,5604260306022,300.0,PorSi,"Azeitona maçanilha mista com azeite, alho e orégãos",Embalagem de 300 g,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0629079FC8AA96E542DF91495DC1AF2B.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
4947,5449000054227,1000.0,Coca-Cola,"Refrigerante com Gás Cola, 1L",,1.35,1.35,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3281D4D34500D6DBD7784B7DAA420E55.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
5247,5601151720752,845.0,Compal,"Feijão frade, lata de 850g",,1.74,2.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/748A199E3B15682C5E3E960F2EBA8A1A.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
544,3228881083326,30.0,Lipton,"20 saquetas chá noite tranquila, embalagem de 30g",,2.1,70.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/918429936BF1A7F518EA4E4A9580CA69.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
8388,5601049152993,1000.0,Mimosa,"Leite especial cálcio + vitamina d m/g, de 1l",,1.0,1.0,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE995344CF7D57F674EA8EE465C57CA4.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
8391,5601049159992,1000.0,Mimosa,"Leite especial cálcio + vitamina d magro, de 1l",,1.0,1.0,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22E6964D6A2F2B922BCB40BB341AE902.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
9293,5603722493942,250.0,Primor,Manteiga pasteurizada com sal cuvet,Embalagem de 250g,2.19,8.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3F4D9FDF2A69DC31DE35D801759C2EE.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
10056,8410036800468,750.0,Freixenet,"Espumante cava bruto, reserva, garrafa de 750 ml",,7.99,10.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96EFA695B1C4201910FA2011BCE09AEA.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
1138,5601082022796,250.0,Delta,Café em grão,Embalagem de 250g,3.24,12.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8B4C93555D2897E7B184C0C3550DF4C.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
11524,5601051420028,250.0,Primor,Manteiga sem sal,Embalagem de 250g,2.14,8.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C41B270FBA7B622E759FBA7E3B6B1CD.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
11613,5601164864467,1320.0,Somersby,"Sidra maçã, pack 4 x 0.33 l",,3.89,2.95,1320,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0118862B10C3F3FD894ACFE7A34A6C9.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
11640,5601180000993,1000.0,Vigor,"Leite pasteurizado gordo, de 1l",,1.08,1.08,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12B86C68D7331166E668398B8E667665.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
1226,5601146001507,1500.0,Joi,"Refrigerante sem gás de manga/laranja, garrafa de 1,5 l",,1.29,0.86,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB9CD865FA14B43795929B354A61BA32.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
12723,5604260297030,230.0,PorSi,Massa Quebrada Margarina,Embalagem de 230 g,0.99,4.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59441B0A1A3AA87C68C2FF2729BD7609.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
13048,2893561000000,250.0,Marisco,Ameijoa Branca Vietnamita Congelada,Vendido a partir de 250 gr  (aprox.),0.5,1.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB1BC296FF41180E6F3E1626AD4F78AA.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
13095,2893071000000,100.0,Peixaria,Carapau Pequeno,1 un = 100 g (aprox.),0.35,3.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07606BE143D22CF4796A63CA9C752E5B.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
13112,2893091000000,400.0,Peixaria,Chicharro Fresco,1 un= 400 g (aprox.),2.4,5.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB568BCCF7F0742E8CF1174087C1CF25.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
13956,2891205000000,50.0,Porco,Salsicha Brasileira,1 un = 50 gr (aprox.),0.27,5.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6298C19D94A9653E5F3E3E4F0DEBFCF.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
14585,8414516074554,100.0,Florette,"Salada antioxidante, 100g",,1.49,14.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87AD22D6D21C8388359D48D3BFA701BC.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
14947,2891215000000,150.0,Frango,Espetadas,1 un= 150 gr (aprox.),1.15,7.69,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE13AA549ADEC08AA2FF877D2299FBFE.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
15504,5601050031669,480.0,Danone,"Iogurte activia cremoso frutos silvestres,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/026F552D6926173F10573B7F8F21FD44.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
16022,5601146703609,5000.0,Sagres,Cerveja Mini,20 x 0.25 l,9.79,1.96,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB02895A50A259FB6B3AB495851D234D.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
17174,2891285000000,1000.0,Novilho,Costeletão,Vendido ao peso a partir de 1 kg,10.99,10.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3119B572BBCB66D5B0D8D4234718B722.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
18778,5604260274963,200.0,PorSi Select,Alheira de mirandela,Embalagem de 200 g,1.49,7.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93E265B38537CF7D9CC71734EEF39C20.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
23590,5603722514142,1600.0,Agros,"Leite com chocolate, embalagem de 8x200 ml",,2.88,1.8,1600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B07C2A65AC5D9D66E12210391EDB136.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
30181,5607238032107,345.0,Casa de Mateus,"Geleia de morango, embalagem de 345g",,2.99,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B386B3AED2791B1ABC3F8E529297B645.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
31515,8434165479852,798.0,Cuétara,Bolacha maria,Embalagem de 3 x 200 g + 33% grátis,2.44,3.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9BD44CA36290DAD2CF6FB67A96737F7.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
31551,8414100333241,250.0,Schweppes,"Schweppes tónica zero, garrafa de 250 ml",,0.72,2.88,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4DBFD7A80C20CF9D74FFDE40B52421E2.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
33302,5604260286973,200.0,PorSi,Amendoim com Sal,Embalagem de 200g,1.29,6.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D1AAEAC3F0C4BED45A49E7F68BF7F08.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
34819,5604260287086,200.0,PorSi,Pistachios com sal,Embalagem de 200g,3.79,18.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0CE106296003E8E1ADB82DF0A039F9E5.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
35089,5604260287246,,PorSi,"Acendalha ecológicas, 32 cubos",,0.99,0.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C3A545F046A9053ADD48AE98FE47946.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,14,1,
36694,5604260318858,250.0,PorSi,Salsichas churrasco com ervas aromáticas,Embalagem de 250 g,1.99,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33AF2A89D28BF9495D882809E4B9B89D.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
36915,5604260287024,200.0,PorSi,Caju frito com sal,Embalagem de 200 g,2.99,14.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B063B24F1A2A79FD54438680947A0D3.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
405,8712566410910,275.0,Calvé,"Ketchup, embalagem de 275g",,1.48,5.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E63EED4B27A252289B8979C188F5B40.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
40951,8711327324831,360.0,Olá,"Feast, 4x90ml",,2.99,8.31,360,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3D35B2BB9F7BAB6B2C8C41763D3C22D.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
41302,5601050036558,440.0,Danone,"Iogurte oikos natural açucarado, embalagem de 4 x 110g",,2.49,5.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF9CBAC3BDE3B09B251B8011D3C6F904.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
41436,5604260305810,70.0,PorSi Select,"Presunto de porco preto 24 meses de cura, 70 g",,4.79,68.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3318DC612185CA5EAA119A36B4310A17.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
41437,5604260305773,170.0,PorSi Select,Chouriço de porco preto,Embalagem de 170 g,2.69,15.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AF028948550CC79F4506D20250D6D94.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
43878,2773120000000,400.0,PorSi,"Strogonoff de Frango, embalagem de 400g (aprox.)",,3.6,8.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0564C72162089A88CD1254AA02E059D.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
44252,5601019012890,210.0,Guloso,"Tomate frito, embalagem de 210g",,0.86,4.1,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B263589AC7E30970A012A4A83920952.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
44258,5410126716016,250.0,Lotus,"Bolachas biscoff, embalagem de 250g",,1.89,7.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/991677C76CFA3916388F6515CFE95FE5.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
44809,7613035593756,1000.0,Nesquik,"Achocolatado em saco, embalagem de 1 kg",,6.59,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B72BED7B45B21CF0D0F77A499251A582.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
45883,8718951315365,75.0,Colgate,Dentifrico max white  cristais brancos,Embalagem 75 ml,1.99,26.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C1D2E83F00F9342F16286473DC43174.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
47807,5604260316724,250.0,PorSi Select,"Secretos de porco preto, 250 g",,4.49,17.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A87D20A3CF16F872AA7C71D8779E2D2.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
49334,8712100889288,270.0,Olá,Solero exotic 3x90ml,,1.99,7.37,270,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBA3F8F869AC87BD3FC1AC526946C417.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
49775,8445290217240,90.0,Gerber,"Nutrição infantil manga bio, 90g",,0.89,9.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34F2B4E83940FFE495C18EAECEE39019.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,1,
5095,5601050026405,300.0,Danone,"Queijinho dadoninho petitdino de morango, embalagem de 6 x 50g",,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/285FD05A8135D405134AF6FB325A781F.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,2,
5096,5601050026429,300.0,Danonino Danone,"Queijinho danonino petitdino de morango/banana, embalagem de 6 x 50g",,1.99,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA8D1A9125B498992C62B9745CC5DD3D.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,2,
52013,5601146100026,1000.0,Sagres,"Cerveja preta, 1l",,1.79,1.79,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D90BF9C494E8E8B94F53136BFD5755B3.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,2,
52054,7622201735111,360.0,Royal,"Gelatina pronta morango, embalagem de 360g",,1.59,4.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB1CEE9F607073D91EDE9AFDB9893EB1.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,2,
52636,8719200269026,400.0,Planta,"Creme vegetal para barrar, 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F65911004A3F054AD79E8D4223582388.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,2,
5295,5601174101002,750.0,B.S.E.,"Vinho branco de terras do sado, garrafa de 750 ml",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0834EFC8886D45872C6B556960150285.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,2,
53067,5601050037821,620.0,Danone,"Bifidus líquido activia ananás 000%, 4 x 155g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D4965FAC6DA56015B0EA60D0CC350AD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/227608E522C57EFFD851E1F0A8F434F8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/227608E522C57EFFD851E1F0A8F434F8.jpg,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,2,
