identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise,nro_paginas,page,images_6,images_7,avantages_dateFin,avantages_categorie
20033,5601989980809,750.0,Esporão,Vinho tinto reserva esporão 75 cl,,15.99,21.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33B8E98BB5338C2B4E29C9099A39A7A8.jpg,,,,,,2025-09-28T23:59:59+01:00,AC,25.0,PCT,STANDARD,2025-09-25T00:00:00+01:00,99.0,3.9975,13,8,,,,
20587,5601174272009,750.0,JMF,"Vinho regional península de setúbal tinto, garrafa de 750 ml",,2.19,2.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FB85D2D1F62FB6BD903CE0263E5474B.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
20625,7613034995414,90.0,Purina One,"Biscoito para cão strips, embalagem de 90g",,1.49,16.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF15B0C8E94E935F684CB9112330E767.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
20626,7613034994721,90.0,Purina One,"Biscoito para cão mini sticks, embalagem de 90 g",,1.49,16.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC7C25B277452E4C8C39A4BA4F7C0FC6.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
21260,5601766300141,750.0,Alorna,"Vinho maduro branco, garrafa de 0.75 l",,6.74,8.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E32CC4B1FD269553B0FE8B2A7126552.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
21582,5604846103380,750.0,Quinta de la Rosa,"Vinho doc douro, tinto",Garrafa de 750 ml,10.49,13.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B70045ED3A09F8E9005E28AA3F4C179.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
21619,5601174207001,750.0,Jose Sousa,"Vinho regional alentejano, tinto, garrafa de 0.75 l",,7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3721731076F799A2E679A5F8A85C3912.jpg,,,,,,2025-09-28T23:59:59+01:00,AC,25.0,PCT,STANDARD,2025-09-25T00:00:00+01:00,99.0,1.8725,13,8,,,,
22321,5601989981851,750.0,Esporão,"Vinho doc alentejo reserva branco, garrafa de 0.75 l",,14.99,19.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/930EC636ACBB571BF5A75E1D1F29B956.jpg,,,,,,2025-09-28T23:59:59+01:00,AC,25.0,PCT,STANDARD,2025-09-25T00:00:00+01:00,99.0,3.7475,13,8,,,,
22415,7613035314016,123.0,Nestlé,"Tablete de chocolate leite e amêndoa, 120g",,2.19,17.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/612CB309ADBD038017BAB23CE63EEC3D.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
23786,5600390418734,750.0,Dharma,Vinho DOC Dão Tinto,"Garrafa de 0,75 L",3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F23C88B1D1614FE8A4DAE881FDF16927.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
24384,5060337501316,500.0,Monster,"Bebida energética ultra white, garrafa de 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/047BF64EF9131982C9602B68EDA08EBA.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
2480,7613032584436,250.0,Cerelac,"Papa infantil láctea maçã +6 meses, embalagem de 250g",,3.19,12.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE2856C1EA531D0617965332F05D89D4.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
2481,7613032584504,250.0,Cerelac,"Papa infantil láctea banana laranja +6 meses, embalagem de 250g",,3.19,12.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CB0086F6379609601EA9215ECF52500.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
24829,5601110006071,750.0,Cabeça de Toiro,"Vinho reserva doc tejo rosé, garrafa 0.75l",,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8975B2E67DCA308BFE77E8E6CBD34854.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
2504,7613033162183,,Nescafé,"Café em cápsulas dolce gusto nesquik, embalagem de 16 cápsulas",,5.79,5.79,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FFEEFEF25E701F2D441EFADAFB575838.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
26075,4005808223008,200.0,Nivea Men,"Gel de barbear protetor, embalagem de 200 ml",,4.69,23.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8E78106C37AE14DF60C20C119F94F6B.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
26777,5604701205150,750.0,Pioneiro,Vinho tinto península de setúbal,Garrafa de 0.75 l,2.39,3.19,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8C2806850D4596C34D34D10DBF08FB2.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
26778,5604701205143,750.0,Pioneiro,Vinho branco península de setúbal,Garrafa de 0.75 l,2.39,3.19,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/814915691BFD1966C632FC7026263203.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
28287,7613035690639,,Nescafé,"Café em cápsulas dolce gusto chococino, embalagem de 16 cápsulas",,5.79,5.79,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/317CB9BB347831750B3B969F83AAA0FA.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
28473,5605466204303,150.0,Prisca,"Entremeada salgada, 150g",,3.39,22.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1D03B04486A5211E56832331BD71683.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
28646,5603089007424,200.0,Parmalat,"Nata uht para bater 0% lactose, embalagem de 200 ml",,1.18,5.9,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47D1124CF75C31BFAFA037B4C98F5EB8.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
29434,8412600028568,550.0,Bimbo,Pão de forma artesano,550 g,2.24,4.07,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CFE72B428C8815F287AEBF5DD23696F.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
29976,8710447284117,400.0,Axe,"Gel de banho black, embalagem de 400 ml",,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C1550F05E4C9DCEFA8639DD8B3D971E.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
32043,5603722517457,1000.0,Mimosa,"Mimosa bem especial leite e aveia, embalagem de 1litro",,1.18,1.18,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5C4A490D600808B036AC802EEDAB637.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
32044,5603722517471,1000.0,Mimosa,"Mimosa bem especial leite e amêndoa, embalagem de 1litro",,1.18,1.18,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1AF42E2DBF696A3B59FEDBA01AC4F82.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
32221,5604135003032,750.0,Marquês de Borba,"Vinho doc alentejo tinto, garrafa de 0.75 l",,4.89,6.52,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C41FFF05E1D447C5A0976B0F0A73AF96.jpg,,,,,,2025-09-28T23:59:59+01:00,AC,25.0,PCT,STANDARD,2025-09-25T00:00:00+01:00,99.0,1.2225,13,8,,,,
32299,4005900388650,150.0,Nivea Men,"Desodorizante spray black & white men, 150 ml",,2.79,18.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CFD17D9EFCFB764EEEE2BAAB79429B4.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
32397,5601217131324,950.0,Vanish,"Champô 3 em 1 karpex, 950 ml",,5.19,5.46,950,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13808E866A8DBDE3D591B754B97F4DF3.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
32994,7613036342230,69.0,Purina One,Snack de higiene oral diária para cão mini,Embalagem de 69 g,1.79,25.94,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE0502D584E6BA8919C3FA07271F598E.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
33824,7613033332913,260.0,Nestlé,"Ricore, embalagem de 260g",,6.99,26.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C51CF9C3041A64B9082F131897629C78.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
34901,5604260285242,20000.0,PorSi,Alimento Seco Cão Adulto Mix 20 Kg,,22.99,1.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFAAAD225A11F40CA827EE05324D751B.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
36374,5602154681477,750.0,Castelo de Borba,Vinho branco DOC Região do Alentejo,Garrafa de 0.75 l,2.49,3.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7A701495BED810C0FA032ADEE702A0B.jpg,,,,,,2025-09-28T23:59:59+01:00,AC,25.0,PCT,STANDARD,2025-09-25T00:00:00+01:00,99.0,0.6225,13,8,,,,
37485,5602016141033,750.0,Cacho Fresco,"Vinho rosé frisante, garrafa de 0.75 l",,1.64,2.19,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ABEDB6CA7590C3F844195DC134FB3B76.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
37813,5604260301072,,PorSi,Fraldas Premium T4 9-15 Kg - 50 Unidades,,7.59,7.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEBDD011751B59D97EB685821C28F832.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
38058,5601012001525,750.0,Gazela,Vinho verde rosé,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA97AF6F88D7541D231A4A531AA39B2A.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
38276,8717163648667,400.0,Axe,"Gel de banho ice chill, embalagem de 400 ml",,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/408874523DB89DDFF0BE9CC4F84555CA.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
40767,5000116125432,1080.0,Capitão Iglo,"18 hamburguers de frango sem glúten, embalagem de 1 kg",,16.99,15.73,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B8F847393DDA3DEECAF6499077AA6F1.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
40778,8001841536873,,Tampax,Tampões Compak Pearl Regular Com Aplicador,16 unidades,3.19,3.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E8F76C50C94D56A631CAAD7215A451F.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
40779,8001841536903,,Tampax,Tampões Compak Pearl Super Com Aplicador,16 unidades,3.19,3.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E53A948A2AA1E5D97C19A10AF36CD5A.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
40780,8001841536934,,Tampax,Tampões Super Plus Compak Pearl,16 unidades,3.19,3.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/087FA3C698EC3A7C98C4606EE5CFB94B.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
41615,3574661491769,500.0,Listerine,Elixir bocal advanced white,Embalagem de 500 ml,4.99,9.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E724D5F139AB59D38C709D31976E05B2.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
41624,5604260303595,8000.0,PorSi,Areia P/Gatos Vegetal 8Kg,,4.99,0.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B77735CEA38A8CDC414A10CF458DFB88.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
42248,7613038111803,7000.0,Purina One,"Ração seca frango arroz cão médio/grande júnior + 10 kg, de 7 kg",,23.59,3.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89EB19DFE45261B6C53D5EF577B982CC.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
4247,3600521708514,300.0,Elvive,Máscara color vive,Embalagem de 300 ml,4.99,16.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C9AB066AAF67EA797A223EB0744FE03A.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
4249,3600521752074,300.0,Elvive,Máscara total repair,Embalagem de 300 ml,4.99,16.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF83BFEADB943B8814F1224DAF7FAF01.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
42758,5604260308392,,PorSi,Toalhas Felpo R. Por Si 50X100 Creme,,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F659118F77D3D35336B1F62C80DCAE3.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
4321,3600540623782,200.0,Narta,"Desodorizante spray, bio eficácia",Embalagem de 200 ml,2.69,13.45,200,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F71EB892377FD0A3E46E74D647D178F8.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
43407,8710847961137,360.0,Linic,"Champô cabelos oleosos para mulher, 360 ml",,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D99FE8D2453A231FCFB1F4A24A0F5403.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
43649,8710847961236,360.0,Linic,"Champô + condicionador eficácia ativa 2 em 1, embalagem de 360 ml",,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBA5C4EAAB6B67D24872235B5C270E87.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
44370,5010394001939,270.0,Pedigree,"Snack para cão dentastix fresh grande, de 270 g",,3.45,12.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F5EF6BE6538320C3DD8D32D8726342A.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
44785,7613039960196,120.0,Nestlé,Chocolate negro 85% cacau,Embalagem de 120g,3.99,33.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7396A5CCC61A62D534BA9B9A6177D344.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
46217,5060751213550,500.0,Monster,"Bebida energética monarch, lata de 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3332DE20158D5C574A5C1123749DE371.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
46341,8720181031595,150.0,Axe,"Desodorizante Spray Anarchy, 150 ml",,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAB84EE4955A329821EBC2032E3753D4.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
46675,5038862230476,250.0,Innocent,"Smoothie de manga e maracujá, 250 ml",,1.74,6.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A941DD14AEE6FBCD3D964F87436A7A83.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
46677,5038862232241,300.0,Innocent,"Super smoothie energia, 300 ml",,1.99,6.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/243BD27E3FD067C4D772CF2963AE7AE2.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
46942,8720181032240,150.0,Axe,"Desodorizante Spray Africa, 150 ml",,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32F20BBF1B15684F8F235B9CCA909BFF.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
47945,3600551049113,50.0,Narta men,Desodorizante roll-on invisível 0%,Embalagem de 50 ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07163EF0A2B2A1957A50A10CA355352B.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
48173,5604260309900,500.0,PorSi,Francesinha 500G,,5.99,11.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0C876821839520D9CD98445BAD8189E.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
48741,7613035310506,120.0,Nestlé,Chocolate Preto 70% Cacau s/ Glúten,Embalagem de 120g,3.99,33.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EC59BBCCF272D2FE1300F2604296F56.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
49013,2919956000000,500.0,PorSi,Peixe Espada Branco Posta Higienizada Congelada,Vendido ao peso,6.5,12.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5026C0E93A34B68958C3C9D8860A7D7F.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
49180,3600524030872,150.0,Elvive,Serum Hidra Hialurónico,150 ml,6.49,43.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF88C44B4AD2FCC0D8A8D3B7629E219C.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
49337,5605466204358,150.0,Prisca,"Barriga fumada forno lenha, embalagem de 150g",,3.39,22.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF8F77597335E70259CF56D561511D47.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
49985,8715035270305,250.0,Kikkoman,"Molho teriyaki alho torrado, 250 ml",,4.19,16.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBFD24A35356B4B7597FFE6806510B1B.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
50439,5038862239660,250.0,Innocent,"Smoothie de maçã, kiwi e lima, 250 ml",,1.74,6.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CE020B35F1C09592EB4849D26350835.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
50472,5601517392395,250.0,Paladin,Molho poke bowl paladin 250ml,,1.69,6.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0F98D672B9BFDAC3F3EF42FB21DA323.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
50575,5604260323685,96.0,PorSi,Cápsulas Café Descafeinado Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EDA20423A6D38F06AF74A94AC3BA7E86.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
50578,5604260323715,96.0,PorSi,Cápsula Café Ristretto Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BC84B240A3436EA3084B9111552C5D1.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
51234,5604260327607,350.0,PorSi,Empadao Carne Gratinado 350G,,2.99,8.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6CBF16AC313D621FF2F1142EABA21A4.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
51398,8720182433190,40.0,Knorr,"Sopa disney frozen, embalagem de 40g",,1.6,40.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9077F1C98890FA6A1A18792257A8F6B9.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
5145,5601096328303,750.0,Casal Garcia,"Vinho verde rosé, garrafa de 0.75 l",,3.29,4.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2D046BA3FF3C3A04B6D48CF0D5AEE1D.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
51565,5604260327386,750.0,PorSi,Flocos De Cereais Com Mel 750G,,3.69,4.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3271DED4153A799D0CC866366CA9E2CE.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
51629,8006540445358,,Evax,Pensos Higiénicos Liberty Normal com Abas,Embalagem com 22 un.,4.66,4.66,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D589449E52A53193DA557B0B9A0198B.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
51630,8006540445389,,Evax,Pensos Higiénicos Liberty Super com Abas,Embalagem com 18 un.,4.66,4.66,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8B5966DED3419CDD3AD61A594161A5A.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
51871,8720181172120,250.0,Dove,"Creme corporal nourishing care, garrafa de 250 ml",,4.54,18.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/848F73EFDD9195382E75B8B04D15E40E.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
51879,8445290061294,186.0,Kit Kat,"Snack Chocolate de Leite, 9x20,7 g",,2.99,16.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69BD862917E065B1375B806F7E0D20DC.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
52341,8006540767849,,Fairy,Detergente Máquina Loiça Pastilhas Ultra,21 Pastilhas,6.69,6.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E45C1DEF241964B22BEBD0F0F81CD440.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
52527,5604260329656,750.0,Selecção de Enófilos,"Vinho Branco Doc Alentejo Antão-Vaz 0,75L",,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96FE6B25EDD97F9CE3E5F7095167EC09.jpg,,,,,,2025-09-28T23:59:59+01:00,AC,25.0,PCT,STANDARD,2025-09-25T00:00:00+01:00,99.0,0.7475,13,8,,,,
52787,5900020044129,80.0,Nestlé,"Barras de Cereais Fitness 0% Mel, 80g",,1.79,22.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/187D25227C186EA7E6F2778C2AF07CC6.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
5298,5601174301006,750.0,Alambre,"Moscatel de setúbal, garrafa de 0,75l",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AE0722A95A9B01CB9076AA574EAA2BE.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,13,8,,,,
