identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3
10272,8410436240109,50.0,Sonasol,"Bloco sanitário blue activ, eucalio",Embalagem de 50 g,1.98,39.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4ABE7C148FE459944FFBC01C5B3A15A.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,1,
11297,5000127524026,300.0,Kellogg's,"Cereais special k, frutos vermelhos",Embalagem de 300g,2.99,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E10ECB844A26DF4123ED03FA3134CBA.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,1,
11464,5601018003400,1000.0,Matinal,Leite Seleccionado Meio Gordo,Embalagem de 1L,0.98,0.98,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D40D4EB6EAF6BEF7329493925CCD97C.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,1,
11503,5601050019100,600.0,Danone,"Danacol frutos exóticos,  6 x 100 g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/17F7F3CE5BC5B190BC85D20A58C39B60.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,1,
1187,5601119007963,120.0,Nobre,6 Salsichas de porco,Lata de 120g,1.09,9.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/120DC1535B1AFA150D13CE3A5CE70137.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,1,
12356,8410108122535,,Dodot,Toalhitas Sensitive |Recarga,Pack: 4 x54 unidades,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25B89D0E4CFA95A39B00208C4F12F5D5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47D40D02C955E98DB96B03E04432FF85.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47D40D02C955E98DB96B03E04432FF85.jpg,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,1,
12707,3387390326574,380.0,Nestlé,Cereais cookie crisp,Embalagem de 380g,2.99,7.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/090513FD34497A5D5D8227B6519C611F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,1,
12888,2892090000000,500.0,Fruta,Manga Avião,1 un=500 gr (aprox.),1.9,3.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F9334665091AF30C298FAAAC9CB308C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/842EA0C904154D230A3A6F63A245D264.jpg,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,1,
1301,5601151660751,410.0,Compal,Feijão encarnado,Lata de 410ml,1.09,2.66,410,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCE7303C6541213F906341A870E69C47.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,1,
13175,2893160000000,300.0,Marisco,Mexilhão Médio Fresco,Vendido ao peso,0.6,1.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F14ACE9787BE0CEBB197A6DF9EBBAB4B.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,1,
13595,2893590000000,300.0,Peixaria,Pescada Pequena da Argentina Congelada,1 un= 1kg (aprox.),1.05,3.49,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55D0840C54B4509E0B02B8F93D8A0E14.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,1,
1428,5601255322210,1000.0,Caçarola,Arroz basmati,Embalagem de 1 kg,2.39,2.39,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/597DB0594D385F011EF164902A284637.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,1,
14318,5050083172007,129.0,Kellogg's,Barra s.k chocolate 6x21.5g,Embalagem de 6X21.5G,2.59,20.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53D4DE60FFA9EFAED14405E9981F5D4F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,1,
14377,8000500111581,300.0,Kinder,Kinder chocolate t24,Embalagem de 300g,3.79,12.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/329E0343A295CF725E97C6356BA55602.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,1,
14458,7613034678607,90.0,Nestlé,Fruta para bebé banana maçã +4 meses,Embalagem de 90g,0.78,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61C36FFFF4D3AE906443F9876484DF6E.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,1,
1491,5601363001168,120.0,Doritos,Aperitivos tex mex,Embalagem de 120g,1.39,11.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D72F9ADD8589E1B64CFA8FB4FBDAE814.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,1,
15125,2895006000000,150.0,Terra Nostra,Queijo Flamengo em Barra,1 un = 150 gr (aprox.),1.35,8.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476F7A985B3EA4EB38194328E8345ADF.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
15503,8410500018931,400.0,Danonino Danone,"Iogurte líquido danonino tutti-frutti,  4 x 100 g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9A644740B00EFD95B05B4DA40640B6A.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
15800,7613035078369,125.0,Nescafé,Cappuccino intenso,Embalagem de 130g,2.69,21.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A8D0C0803F0151C7B0ED9ADA911E25B.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
16610,8712561521703,700.0,Cif,Creme abrasivo ativo c/ lixívia,Garrafa de 700 ml,2.69,3.84,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2206B9857AF8896496613F9E593DEB99.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
17115,5000116110155,640.0,Capitão Iglo,8 hamburguers s/ glúten vaca,Embalagem de 640g,7.49,11.7,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51D71CE1CBF4D0AAF556325F4A9852DC.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
18350,8410320148245,80.0,Campofrio,Chouriço fatiado,Embalagem de 80g,1.59,19.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C935719A57D5E81DA0BFC4CFFF1CE04A.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
18351,8410320029971,80.0,Campofrio,Salsichão fat,Embalagem de 80g,1.59,19.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/522F54407A09BACA8592684E0563A486.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
18596,8410500016029,400.0,Danonino Danone,"Iogurte líquido danonino morango/banana,  4 x 100 g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/418CA3EE44828DD39BFD6E2687E787F2.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
18597,8000500199985,940.0,Kinder,Chocolate cereali 4 barritas,Embalagem de 940g,1.69,1.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC6A0E55CECCFAF89810446AA05AA6C1.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
19046,5000116110414,480.0,Capitão Iglo,8 hamburguers s/ glúten frango,Embalagem de 480g,7.49,15.6,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C35A366EB207E26898D1AC0CE188CE6.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
19586,8435257028057,720.0,Longa vida,"Iogurte aroma 0% tutti fruti/coco,  6 x 120 g",,2.29,3.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18D91A939DFD31509CD0E9DB0A5315E6.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
24368,5601050033021,620.0,Danone,"Iogurte líquido corpos danone,  4 x 155 g",,1.89,3.05,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B929BA979DAF1031F335D50613B8384.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
24369,5601050033045,620.0,Danone,"Iogurte líquido morango / kiwi corpos danone,  4 x 155 g",,1.89,3.05,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/727FBA9E88DFAC31F291DCAC14087FD2.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
250,2892150000000,300.0,Fruta,Abacate,1 un. = 300 g (aprox.),1.14,3.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75A4131DA32D2C3DB8DFB8F45FB53C98.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
25214,7613035930551,90.0,Nestlé,Fruta para bebé maçã banana morango +8 meses,Embalagem de 90g,0.78,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/320AF02AD6CE8711C7912DB2FA781A00.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
25310,8410022011540,228.0,Bollycao,Bollycao de leite 4 un.,Embalagem de 228 g,2.19,9.61,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AFD08C47BB6CAA380643FB41A88C1DC.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
2549,7613034717931,200.0,Nestlé,Chocolate culinário,Embalagem de 200g,1.59,7.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE5FC31D1F752D030E9BC48A4072345E.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
2550,7614500010013,100.0,Toblerone,Tablete de chocolate de leite,Embalagem de 100g,2.44,24.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/24ECD834AC250A4E2C68F6B3A51B9E03.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
2606,7622300744663,220.0,Oreo,Bolachas,Embalagem de 220g,1.85,8.41,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AB178197ABC736FA7B57AEDFAF90CB9.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
26177,5603722514470,1000.0,Matinal,Leite Seleccionado Leve,Embalagem de 1L,1.04,1.04,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3414EC19C8611CE7E0D99781254117D1.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
2672,8410000002904,130.0,Chips Ahoy!,Bolachas chips ahoy,Embalagem de 130g,1.59,12.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD589AC15D17690FDC8560DC4300A108.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
29227,8000500227848,132.0,Nutella,Bolachas Recheadas com Chocolate B-Ready,Embalagem de 132 g,2.49,18.86,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AE33FDF752BFC54FB7A06813AFDB06D.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
29591,3387390339505,375.0,Nestlé,Cereais golden grahams,Embalagem de 380g,2.99,7.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B90CC2EAB95EE928CD16134EC001D097.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
29915,5600826202982,500.0,Prozis,"Manteiga de amendoim cremosa, 500g",,3.95,7.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5039923B1D2DFB66F663AC55A706C4D6.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
29916,5600826203613,500.0,Prozis,"Manteiga de amendoim crocante, 500g",,3.95,7.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA1914B393A02A9776C79C9EDB820EC4.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
30477,3083681070187,225.0,Bonduelle,Milho doce,Embalagem 3 x 75 g,1.78,7.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B88D91E26E2E4EC1AD4A37E6DC73B146.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
32336,5999884034612,250.0,Hell,Bebida Energética Apple,250 ml,0.79,3.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97B1FCFCCCE140F10620EE3078D6D8BF.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
34373,7622210495716,187.0,Prince,Bolacha mini stars chocolate leite,Embalagem de 187 g,2.09,11.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85550DCEDB34E4ED87C56697D2F29020.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
34404,7613034675842,198.0,Lion,Chocolate lion mini,Embalagem de 198 g,3.38,17.07,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E01713645BBE2905958004B9A9FB13F5.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
34456,5604260325726,330.0,PorSi,Salsicha fresca merguez,Embalagem de 330 g,5.29,16.03,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22438EF01FEDB1476B95CB4F80EA6172.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
35418,8410436321167,100.0,Sonasol,Bloco sanitário desinfetante eucalipto,Embalagem de 2 x 50 g,2.99,29.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A918F313F68359F1E7193674B093B10C.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
36465,5601028023443,,Renova,Lenços de bolso kids,Embalagem sortida com 8 unidades + 2 grátis,1.09,1.09,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30B38CA5BCFBED1F2006209E885B8B81.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0CE1F27833749E5A2E2A6631A26FC1E0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10669725004839CB519AC745D1B0A74F.jpg,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B68437CAB6470B905C65CD8F71745279.jpg
36806,8001090639011,300.0,Pantene,Champô 3 em 1 anti-caspa,Embalagem de 300 ml,3.96,13.2,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8746DD75302C2EE11A6AA00EB69F26D7.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
37443,7613037040869,250.0,Nestum,Nestum zero espelta/aveia,Embalagem de 250 g,2.14,8.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF80E2BF1A95765256612BEC5A65D8DD.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
37980,5604260295777,,PorSi,"Sacos do lixo perfumado 30 litros, 15 unidades",,0.99,0.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/70DF89F00DE3074199CA1331C9F9D1D3.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
37989,8410063071206,1000.0,Pescanova,Tiras do mar,Embalagem de 1 kg,7.49,7.49,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97461D5C2795A31BF48BD88908FC2105.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
388,8712566156115,70.0,Knorr,"Sopa de rabo de boi, 70g",,1.6,22.86,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3119D8C67F6BF71B6E1A9D2753C65A49.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
419,8718114882536,50.0,Knorr,Sopa de cebola,Embalagem de 50g,1.6,32.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED2CDBB9018393062912BF3E0AF214D1.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
44234,8710522854815,257.0,Calvé,Mostarda,Embalagem de 257g,1.68,6.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7979D994594677C477DA08ADD5A2E9CB.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
44252,5601019012890,210.0,Guloso,Tomate frito,Embalagem de 210g,0.86,4.1,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E41584C9A847A707E247659FC6AA37C2.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
44286,7622210776266,300.0,Prince,Bolachas Sandwich Chocolate,Embalagem de 300g,1.85,6.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D94820B8FB5A0DE754ED92E39C368F50.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
44716,5600961109689,250.0,Prozis,"Manteiga de amendoim crocante, 250g",,2.49,9.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C49EA58662ED0AB0C9855F8B09D259E.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
44756,8720182022066,350.0,Calvé,Manteiga amendoim com pedaços,Embalagem de 350g,2.39,6.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF863EC714A8C0F801C6B7591846A368.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
45363,3041091718037,380.0,Blédina,Frutapura pera,Embalagem de 4 x 95g,2.24,5.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E69090BBA2E04306566AF2334DDAFCD9.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
45364,3041091718068,380.0,Blédina,"Frutapura Maçã, Laranja e Banana",Embalagem de 4 x 95g,2.24,5.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDAC7B160DD613E98A6CDE7C097A8CC8.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
46183,8434165564619,150.0,Cuétara,Waffer de morango,Embalagem de 150g,0.99,6.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F92F48CCC0C2D680ECF2F24064EABA3F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
4687,5000116105212,375.0,Iglo,Ervilhas,Embalagem de 375 g,1.69,4.51,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB2CFAA543F3CFC918196092BD0A768E.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
47059,5900852054815,85.0,Blédina,Frutapura maçã e banana,Embalagem de 85g,0.72,8.47,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D8117062870E814646CA2B54B3BAF15.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
47108,7616100952021,170.0,Nestlé,"Creme de Leite, 170g",,2.14,12.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9359D8B4E9E0CA066E7CD607567E1004.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
47109,7613287218704,110.0,Nestlé,Bolsitas de puré de 4 frutas,Embalagem de 110g,0.84,7.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAE972318DF3C7B29E7A2F9B4E66DEFB.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
47110,7613287218766,110.0,Nestlé,Bolsitas de puré de multifrutas,Embalagem de 110g,0.84,7.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D82A987C9C6908002E3D5AFC9ADDDBF.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
47636,8412600018323,300.0,Bimbo,Bimbo® bagels sementes 4 un.,Embalagem de 300g,2.15,7.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/64C691C53069BB7F8DA412B00033DFA3.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
47895,0000042182627,50.0,Vaseline,Vaselina Original,50 ml,1.49,29.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0290A96E9EE7E9C37DBCA6DF5996ED4.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
49461,5900020023094,375.0,Nestlé,Cini minis canela,Embalagem de 375g,2.99,7.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7325E97120EC1AEF0822F45F9D9F7751.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
49762,5601050037562,460.0,Danone,"Iogurte com Cereais Activia, 4 x 120g",,2.39,5.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51EAF4A53D8366A31634F35574981BCB.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
5008,5601028000383,,Renova,"Lenços de bolso sensi, brancos, 10 unidades",Uma embalagem de 6x10,0.89,0.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE41B9BED2CD4271F185D1E28109E113.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
5028,5601028006231,,Renova,"Lenços de bolso sensitive brancos, 24 unidades",,2.89,2.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0CC244AFF55976B3210C6D16467CD206.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
5036,5601028012164,,Renova,"Papel higiénico compacto, extra xxl, 6 rolos",Uma embalagem,2.96,2.96,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F382E3E2F2F16BB4FB1E6B90307BF71.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F9398A5B85712D9E30015F112CCAF6E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84ED764CBC37072F87BD089140194A37.jpg,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
50443,5059319016603,320.0,Kellogg's,Granola Aveia e Chocolate Negro,Embalagem de 320g,3.19,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB5C1622573DAD9F311B2B7D09CFD053.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
50654,7613287218797,110.0,Nestlé,"Saqueta de Fruta Banana e Morango +12m, 110g",,0.84,7.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/211BB64A54A87208D49F69C03E4B0FB6.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
50954,8006540767689,,Fairy,Detergente Loiça Máquina Ultra,53 pastilhas,13.99,13.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48BCE30AB03F031FB020E4F20C248923.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
52221,8720181370427,,Surf,Detergente Máquina de Roupa Coco,45 cápsulas,8.99,8.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B89060F66F34B8E1C79FE5068E94C801.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
52325,8720181384868,,Skip,Detergente Máquina Roupa Líquido Sensitive,56 Doses,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4DF32BF1564A4CFF4F3F63F53192D53C.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
52339,8720181392924,,Comfort,Amaciador Roupa Concentrado Creations Lírios e Morango,76 Doses,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F3E1CB8E1F41E507DB7FBA8EF126461.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
52381,8720181407154,1300.0,Cif,"Lava Tudo Perfumado Lavanda, embalagem de 1,3l",,1.99,1.53,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A81E6DD1EE934840EEF0519DC6E6E364.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/935C662FEAE9FBF79977B0438F001CF1.jpg,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
52859,8410063094571,1000.0,Pescanova,"Peskitos Pescada Panada sem Glúten, 1 kg",,7.49,7.49,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2C445104B16D34C5C1E0BC01B066259.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68AC33F24F2A838C3801DAA9F2505E5E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68AC33F24F2A838C3801DAA9F2505E5E.jpg,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,2,
