identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4,images_5,images_6
22167,7613034944849,200.0,After Eight,"Bombons de Chocolate Negro com Menta, emb. 200 gr",Embalagem de 200g,3.99,19.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/245F7F4095BCE74B8441E4600DD3127A.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,1,,,,
23278,5604260281282,250.0,Porsi Programa Origens,Salada Toscana 250 G,,1.29,5.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/829819BF310BA689C7002E0655E64BF5.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,1,,,,
26929,8003340073545,200.0,Lindt,"Bombons chocolate leite, embalagem de 200g",,7.99,39.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BB27A8A278BFA5D060C9F86A4AE2E74.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,1,,,,
34373,7622210495716,187.0,Prince,"Bolachas Mini Estrelas Chocolate de Leite, emb. 187 gr (5 un)",Embalagem de 187 g,2.14,11.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B1CB4EBA313DE8C3C89BA85B0646316.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,1,,,,
36924,5604260296651,1500.0,PorSi,"Lima-limão 1,5l",,0.74,0.49,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A1424B586D4DC563639874DB1FA87A8.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,1,,,,
38648,5449000195906,1000.0,Coca-Cola,"Refrigerante com Gás Cola Zero Açúcar Zero Cafeína, garrafa 1 lt",,1.22,1.22,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A88AB6803A9F950A0FE19DD551ED58E.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,1,,,,
41080,8718951338333,1250.0,Ajax,"Detergente líquido lava tudo festa das flores montanha, embalagem de 1.25l",,2.24,1.79,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/235AC3C4CF2F6CC997FC733634670C1E.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,1,,,,
53470,5601028031288,,Renova,"Papel Higiénico Húmido, 60 unidades",,1.56,1.56,60,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9829A7AAA374301D47766A923A3E4F3B.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,1,,,,
54538,8006540763582,,Fairy,"Detergente Máquina Loiça Pastilhas Original Tudo em 1 Limão, 71D",,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/937EB01E1BF93392425BD6CC2ABF2650.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,1,,,,
55277,8445291100121,,Buondi,"Cápsulas de Café Original Int 8, emb. 36 un",,11.99,11.99,36,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB79C184B1FC36D63BFFB2DFA1361274.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,1,,,,
6267,8016825926687,75.0,Aquafresh,Pasta dentífrica menta fresca,Embalagem de 75 ml,1.84,24.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AF61545461116CEF40994D7E37A4C54.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,1,,,,
640,3250390207528,125.0,Bouton D'or,Cajus Torrados Salgados 125g,Embalagem de 130g,1.66,13.28,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B80EEE07D104D06B1404C07F28EB251.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,1,,,,
8435,5601050033953,620.0,Danone,"Iogurte activia líquido 0% de pêssego/maracujá, embalagem de 4 x 155g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F87711D2EAC77ED611C3C3EAE26545D.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,1,,,,
8998,5601511000616,400.0,Limiano,"Queijo em fatias, 400g",,4.29,10.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B876EB9E5C4AFD1BCE528AB6B8F31622.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,1,,,,
9184,5602348062754,70.0,Damatta,Presunto sabor português fatiado,Embalagem de 70 g,2.29,32.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AE2DBDD0E054DD3DCAC93A9D0EE8ECE.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,1,,,,
974,5601024105051,3000.0,Fula,"Óleo Alimentar, emb. 3 lt",Embalagem 3L,5.85,1.95,3000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D641E1D4A518E21E0D8C212FCA92F32A.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,1,,,,
10274,8410436242172,1100.0,Sonasol,"Lava Tudo Brilhante Floral, embalagem 1,1l",,2.99,2.72,1100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01F5925CB3ADDDABA2B9F66C7D55728C.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
10884,3147690051206,700.0,Label 5,Whisky blended,"Garrafa de 0,70 l",11.99,17.13,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C08CAF9ADA1BDE594E3803CD3B274AB6.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,2,,,,
1195,5601119230224,650.0,Nobre,"Salsichas Extra Suculentas Frasco 7 un, emb. 650 gr",,2.23,3.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F74C2FC7C8B9C0B3ED0E43FFE3B59991.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
12990,2892510000000,250.0,Legumes,Beterraba sem Rama,1 un=250 gr (aprox.),0.37,1.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE38D0A0EDE44D01AA1FA1361EAB5312.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
13861,2691127000000,,Aves,Codornizes,1 un. = 150 g (aprox.),1.09,1.09,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49A0BEA3AB28A38ED8B2B84EBCB7B813.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
13884,2891106000000,2000.0,PorSi Select,Frango do Campo Inteiro c/ Miúdos Programa Origens,Vendido ao peso,8.98,4.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4004CE88E12A24D0AD85684C27210FBB.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
1420,5601252107131,250.0,Gallo,"Vinagre balsâmico modena, garrafa de 250 ml",,1.69,6.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BCA292B56E66BEBFC003AE7946066AE.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
14726,8711100080060,400.0,Maizena,"Farinha, embalagem de 400g",,1.64,4.1,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/510CA0D1320DDBD17C988D55861FD3B8.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
15327,3250392098568,500.0,Páturages,Nata Uht Ligeira Garrafa 2x250ml,Embalagem de 2X250ML,2.69,5.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A6C408B341279AA97BD82628F350472.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
16714,5601319049251,400.0,Ferbar,"Marmelada, embalagem de 400g",,1.64,4.1,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/107A78167D3C3F5F7E86E454AB18B7F4.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
17428,5060335632272,500.0,Monster,"Bebida energética zero, garrafa de 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27CD56EBFA1CEC3B0081B9EB3853C598.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
17710,4014400901405,250.0,Merci,Bombons de Chocolate Leite,Embalagem de 250 g,6.99,27.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EADB67A974D468C1A3623AD369797122.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,2,,,,
17897,8001480021440,700.0,Neoblanc,"Lixívia Spray Mousse, 700ml",,2.99,4.27,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B78A8E12ED4E3F00F2585698427E34C3.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
17899,8001480021464,700.0,Neoblanc,Lixívia WC Gel Higienizante,Embalagem de 700ml,2.24,3.2,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4F754D17699E0C60DE2BF6BDECBD171.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
18595,8410500016012,400.0,Danonino Danone,"Iogurte líquido danonino morango, embalagem de 4 x 100g",,2.09,5.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00E1EF11C0C6DBF4F5207E20D5392DA2.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
19046,5000116110414,480.0,Capitão Iglo,"8 hamburguers sem glúten frango, embalagem de 480g",,7.99,16.65,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B74DC0C9C4A898B602612BD394B808F5.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
19094,4084500330955,1500.0,Fairy,"Detergente líquido, manual loiça, original, 1,5 l",,6.19,4.13,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95EC3D03AC3B46A8207C2E0CFB674294.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
19162,5604260276806,500.0,PorSi,Iogurte Tipo Grego Natural Açucarado 4x125g,,1.65,3.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49BC1F6A4C2D86DE972031A4D090566C.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
2261,5604260269747,300.0,PorSi,Bacalhau Espiritual 300g,,2.19,7.3,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19C31B36049F1303F222187A7D924892.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
23582,5604260281275,175.0,Porsi Programa Origens,Salada Premium 175 G,,1.29,7.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8F765E7D8A6C281765A51B35764D182.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
23758,5604260282616,150.0,PorSi,Batatas Fritas Lisas Gourmet 150g,,1.23,8.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/086887FDC28498C155F9760C1B0A2422.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
24414,8410436297691,1300.0,Sonasol,"Lava tudo camomila e flor de laranjeira, 1,3l",,2.24,1.72,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C67C521AD0B096D9F596A17B56363CA4.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
25331,3600542075015,400.0,Garnier,Champô Ultra Suave Leite de Coco e Macadâmia,Embalagem com 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35117F22FB44C0A7EBFA24D2AFCF6944.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
32318,2891008000000,800.0,Novilho,Bife da Rabadilha,Vendido ao peso a partir de 800 g,11.83,14.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CA2802CDA45BD2E9E5EF6C3219166BA.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
3539,2894220000000,100.0,Elpozo,Presunto Bodega,"Vendido ao peso, fatiado a partir de 100 g",2.4,23.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B08B3C208782FD0824215A2662A05581.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
35652,5603722517440,750.0,Mimosa,"Bebida cálcio sem lactose + proteína, embalagem de 3 x 250 ml",,2.97,3.96,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BF01E4C848A88E512E9DE591C8608E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/125C9D1092125B3BF7F626465A710366.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D55403D07574DB9841CBC2E986BD092B.jpg,2025-12-10T23:59:59Z,PROSPECTUS,13,2,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CE43F9767873E3B88A8F371593A237D.jpg,,,
36974,5601164204232,1980.0,Super Bock,"Cerveja sem Álcool, emb. 6 x 33 cl",,4.49,2.27,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51EE83301941A006E8A100C347CAA322.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
37045,5601217132659,500.0,Cillitbang,"Spray bolor e sujidade, garrafa de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A51671BCEA4544BF377B06769DE1169.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
37799,7613037096828,240.0,Cerelac,Farinha láctea seleção da natureza aveia e centeio +6 meses,Embalagem de 240 g,2.99,12.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/196E9C25A91135A06C0EF78AB5B82C2A.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
41715,5604260306381,500.0,PorSi,Iogurte Tipo Grego Caramelo Salgado 4x125g,,1.65,3.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06B0DF990840E5BE19798110DA62E89E.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
43659,5604260312665,275.0,PorSi,Pérolas Perfumadas Floral 275g,Embalagem de 275 g,2.99,10.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/818E4C4C5943171A63CAB38316104A99.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
44240,8410500010539,1200.0,Danone,"Iogurte líquido de morango kids, pack 12 x 100 g",,4.99,4.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/675F0D6784FF916C81A6BE90AA600C99.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
44241,5601050036886,120.0,Danone,"Iogrute twix, embalagem de 120g",,1.09,9.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4E89664DF24BCB428B25457942D3E4C.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
44701,5053990156009,175.0,Pringles,"Snacks batata original, embalagem de 175g",,2.39,13.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE87AADF1BA674A5818FDF008937F90A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,2025-12-10T23:59:59Z,PROSPECTUS,13,2,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,,,
45086,5201429084014,,Minnie,Mega cozinha,1 conjunto,34.99,34.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E972D625952E13366058DE15BA843480.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,2,,,,
45424,5449000205551,1500.0,Sprite,"Refrigerante com Gás Lima Limão, emb. 1,5 lt",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/435BA3924DACD7858B68099757279D0D.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
47017,5604260319299,100.0,PorSi Select,Bombons Praliné Avelã,100 g,1.49,14.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0690628AEF3AED39886291AC77F51A9.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,2,,,,
47018,5604260319282,100.0,PorSi Select,Bombons Praliné Amêndoa,100 g,1.49,14.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A4A516B4BE2E4B681A0E90AE189D0CC.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,2,,,,
47102,5603722520198,250.0,Mimosa,"Manteiga com sal e sem lactose, embalagem de 250g",,2.44,9.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93C16F859411D0EBAFBF43E49FD1DA1B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03F85375587D6FDFB4925819A11BDAE0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/851EE75BBBA7A9986AE9578DEC17E3F9.jpg,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
47548,5604260319077,200.0,PorSi Select,Bombons Luxo Belga,Embalagem de 200 g,5.99,29.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E454FDCC9771E04A1EC3132E407019F.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,2,,,,
47755,8006540429457,,Evax,Pensos Higiénicos Cottonlike Normal com Abas,32 unidades,4.15,4.15,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/70F42B0A06F4559D2E1F565D5B1D8875.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
47842,5604260320257,138.0,PorSi,Barras de Cereais Forma Chocolate Negro 138g,,1.49,10.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8D3FBD64602D6125EA757EC79A4CBEB.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
48083,5604260323135,1000.0,PorSi,Óleo Alimentar 1l,,1.69,1.69,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E944172459A071A70840EE83F576BC60.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
48280,5604260323210,,PorSi,Fraldas Premium T6 17-28 kg - 40 Unidades,,7.99,7.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B950359F977599B745889D6912F1E08A.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
48773,2743226000000,200.0,PorSi,"Entremeadas de Porco Fatiadas Finíssimas, embalagem de 200g (aprox.)",,1.6,7.98,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1144763FCA0503CD11AE70EE0C1533AE.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
50405,8445290489173,900.0,Cerelac,"Papa Infantil Farinha Láctea +12M, emb. 900 gr",,6.29,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79C2E535CBAB06EFF8E7EE2B8A2191BC.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
50454,5603722521829,1208.0,Mimosa,"Iogurte líquido aroma banana e morango, 8 x 151 ml",,2.69,2.23,1208,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA12AF3CF07E84D8BB18D68CC6DFA3EB.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
5093,5601050033755,620.0,Danone,"Iogurte activia líquido 0% morango/kiwi, embalagem de 4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29B41AE598716D0550D815AA0FE86025.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
50949,8410104898298,750.0,Vanish,"Tira nódoas spray desengordurante, 750 ml",,4.49,5.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30BFC1FBF59084C87DB41E232C17BF7C.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
51896,8719200253377,400.0,Planta,"Creme vegetal para barrar original, 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0265DFAAA6CC23B5D28B5523E860ECEF.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
51917,8410500020644,280.0,Danone,Iogurte infantil danonino morango banana 4x70g,,2.19,7.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3220973BC3DB4CAD23E73E6374D1D5D5.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
52013,5601146100026,1000.0,Sagres,"Cerveja preta, 1l",,1.79,1.79,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D90BF9C494E8E8B94F53136BFD5755B3.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
52379,8720181407147,1300.0,Cif,"Lava tudo perfumado limão verde, embalagem de 1,3l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EA3C8FB10989E07DC274DC372288083.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/309C981A45755DD79B0981E67BD7AF66.jpg,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
53007,5603722520105,1000.0,Milhafre,"Leite De Pastagem Magro, 1l",,0.89,0.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/299C37D166CA38EDBA2E0A4C61421ACE.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
53551,8001480721326,,Neoblanc,"Lixívia Gentil, 18 Pastilhas",,3.24,3.24,18,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A250B24F09D54E26FB8EFE2CB51932C0.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
5439,5601314228248,750.0,Vitalis,"Água sem Gás Sport, emb. 75 cl",,0.57,0.76,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/010F08729D04976DF26AE7ABDA2D160B.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
54606,8720181466359,720.0,Dove,"Gel de banho hydrate, 720ml",,4.79,6.65,720,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73576AE98695DDB42CEBA03FBEBB469E.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
54646,8720181542121,,Skip,"Detergente Máquina Roupa Líquido Active Clean, 100D",,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3E9B1DE5F09D8B3FD221502F3C133F1.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
54723,5060896625669,500.0,Monster,"Bebida energética hamilton zero, lata 50 cl",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CA2BB0D8D17B46B021B37F80A4728E4.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
55280,7613287613578,,Nescafe,"Cápsulas de Café Buondi Int 8, 64un.",,18.89,18.89,64,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14AE7C907C99FCAFB35C1B5946D22C9A.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
5924,5604260255719,1000.0,PorSi,Chouriço Corrente 1kg,,5.29,5.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCBC7482D37FB42C8C4C67F87FE98EDB.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
5966,5604260272792,5000.0,PorSi,Lixívia Perfumada 5l,,1.99,0.4,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B3492AFD036B535D5871D4B50DFD280.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
7763,4014400901191,250.0,Merci,"Bombons de chocolate merci, embalagem de 250g",,6.99,27.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2900B9B4786268814CDC44DE9670597D.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,2,,,,
8391,5601049159992,1000.0,Mimosa,"Leite especial cálcio + vitamina d magro, de 1l",,1.0,1.0,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22E6964D6A2F2B922BCB40BB341AE902.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
8809,5601252107179,250.0,Gallo,"Vinagre de Sidra Original, emb. 250 ml",,1.69,6.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29CFC4BAC1385878FA06A6A385C70C3C.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
9621,5604260264766,150.0,PorSi,Batatas Fritas em Azeite 150g,,1.45,9.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D03FBEB7A98191F27E0B9F42498BD17.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
10111,8410104402501,200.0,Vanish,"Pré-lavagem power gel, garrafa de 200 ml",,3.99,19.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43D4A166A3EF555D36A5BBF95FBB5D96.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,2,,,,
