identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise,nro_paginas,page,avantages_dateFin,avantages_categorie
4573,4009175139535,50.0,Búfalo,Autobrilhante Preto,Embalagem de 50 ml,1.89,37.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F75E6BAFD59F4AF13E0AC25FEC28BA98.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
45856,8718951427358,500.0,Palmolive,"Gel de banho memories of nature, summer dreams",Embalagem de 500 ml,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6027E14DE09D3B692064491D46C0E0C5.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
46131,8720182122131,275.0,Calvé,"Hot ketchup, embalagem de 275g",,1.98,7.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B9BF45F8A504C88466074E74565FA6B.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
46158,3041091718044,380.0,Bledina,"Frutapura banana, 4 x 95 g",,2.04,5.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31B9A081D314FACBED95322AABDA791F.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
46233,7613287309228,330.0,Nestlé,Clusters cereais chocolate,Embalagem de 330g,3.99,12.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31A9A97516E815D7CDCB51035AF97C4A.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
46330,5054563101808,75.0,Sensodyne,Dentífrico limpeza e frescura,Embalagem de 75 ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34C51096C7ECF2556413D7ABC98D4A03.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
46511,5054563103260,75.0,Sensodyne,Dentífrico proteção diária,Embalagem de 75 ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4C1B29ED10FB64DAE7D0A3940527894.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
46661,5601172231442,20.0,Blédina,"Snack tubinhos de grão de bico, 20g",,0.99,49.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71F13D6FBDA68F362E04ADFA072E8900.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
46665,5601172231466,20.0,Blédina,"Snack flores lentilhas e milho, 20g",,0.99,49.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DA9AF2447425E532A15FA2540216D94.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
46885,5054563087195,75.0,Aquafresh,Dentifríco splash morango,Embalagem de 75 ml,2.59,34.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/985DB91A7EDE55C6A3C98F1B8981BB9B.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
47065,5900852054877,85.0,Bledina,"Frutapura pera, banana e alperce, embalagem de 85g",,0.69,8.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B761434692E7A9B2DB2C6939ABCC028.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
47427,3574661552576,,Carefree,Pensos diários flexiform,Embalagem de 56 unidades,3.66,3.66,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/832BF84A6001979629D33F10002F8C39.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
4753,5000204731422,269.0,Glade,"Recarga ambientador automático, bali, 269 ml",,3.49,12.97,269,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89EC208577D7022603489D0FEAD7AB89.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
47691,5000204827712,250.0,Pronto,"Óleo cedro líquido, garrafa de 250 ml",,2.69,10.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F581A602B2481926AA09B58EF7B4C946.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
48009,7613287371133,80.0,Felix,Comida Húmida Para Gato Tasty Shreds Frango/Vaca,Embalagem de 4 x 80 g,2.24,28.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2293F192323CC116E080C0D3154FC0E.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
4807,5011013100156,700.0,Baileys,"Licor irish cream original, garrafa de 700 ml",,15.59,22.27,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDAAA0E0F93FA491E337DFBBB5FBFE7F.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
48729,8410376064445,150.0,Gullón,"Finas aveia chocolate leite zero, embalagem de 150g",,2.39,15.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6A109D7797D615A49187DADBA78A468.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
49280,7613287494191,340.0,Felix,Comida Húmida Gato Fantastic Seleção,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6382B6235A65FFF1E77A26CC2E0C1912.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
49337,5605466204358,150.0,Prisca,"Barriga fumada forno lenha, embalagem de 150g",,3.39,22.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF8F77597335E70259CF56D561511D47.jpg,,,,,,,,,,,,,,15,10,2025-10-01T23:59:59+01:00,PROSPECTUS
49402,5411188136347,400.0,Alpro,"Soja frutos vermelhos tâmaras, de 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A801A972F65EC8A1D9B45654A6E18706.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
49506,8006540618639,,Dodot,"Fralda cueca extra t4 / 10 a 15 kg, 62 unidades",,13.49,13.49,62,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5EE66D46010FDB3E9DC911287D97785.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
49771,8445290217981,90.0,Gerber,"Saqueta pera bio nutrição infantil, 90g",,0.89,9.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED705815BFDABB1F3A517E076F30D055.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
49779,7613287805119,190.0,Gerber,"Refeição Bio Puré de Ervilhas com batata e frango, 190g",,1.84,9.68,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/327DFB41BCEBA98723B1952EF39D612B.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
49965,3073781085976,180.0,Babybel,"Queijinhos babybel mix, 180g",,3.59,19.94,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/645B6F9183D879254A367C5BCD241026.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
5059,5601036300703,200.0,Garnier,Condicionador Ultra Suave cabelos loiros,Embalagem de 200 ml,2.94,14.7,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C3859FA7D5CC53D2E41A2BA9984BD88.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
51274,5601082048253,,Delta Q,Cápsulas de Café Mythiq XXL Int 15,Embalagem de 60 unidades,23.49,23.49,60,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82D8EFDD2FC425C61AA99063E0D6274A.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
51277,7613287494344,340.0,Felix,Comida Húmida Gato Sensations Carne,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9805E287DF596CE73090F53E67E24C7B.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
51288,5601066200721,900.0,Nacional,"Farinha de centeio, 900g",,1.09,1.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8ECE45BABDB8177E81042B4F2239B24.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
51357,7613287199577,155.0,Lion,"Snack Chocolate e Amendoim Lion, 5un.",,2.79,18.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB22ABD0E2B5053465FD3907D5490008.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
51657,8445290457172,80.0,Felix,Comida Húmida Gato Deliciously Sliced Peixe,Embalagem de 4 x 80 g,2.24,28.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67EDBA3B79F7D3503998FD4263E842A1.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
51780,5604260327072,640.0,PorSi,Anticalcario Maquina Roupa Pastilhas  2Em1 40Un,,3.09,4.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B87C123E4F1B664C8D665140934F8FB6.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
51873,7613287159373,50.0,Felix,Felix naturallydelicious smn&spin8xit,Embalagem de 50g,1.49,29.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F650E789604BB4672D08543278D3D08.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
51925,8711327587632,2000.0,Lipton,Ice tea lipton chá preto manga zero 2l,,1.99,1.0,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/241DBF240C312378317C24947EDC5453.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
52021,8445290634887,320.0,Nesquik,"Achocolatado 0% Açucar, 320g",,5.24,16.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28A69E43418A329DE1795F21E59ADD95.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
52051,8414516138980,325.0,Florette,"Salada massa e atum, embalagem de 325g",,3.29,10.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33539069549CDE8AB9582AA9D63F408C.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
52055,5600961172126,250.0,Prozis,"Proteína manteiga amendoim com choco crisp e cacau, 250 g",,3.59,14.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF6FAE63E82D37EB79021F8FB991BD63.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
52068,4000487138605,42.0,Friskies,Friskies picnic vaca 32x,Embalagem de 42g,0.96,22.86,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2267E14884E71292F420B0783D0ACBA.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
52073,8445290728791,330.0,Nestlé,"Cereais Kit Kat, 330 g",,2.94,8.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC00E8EA351EED284E50F20A3C7AAEBA.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
52314,8720181214011,200.0,Rexona,"Desodorizante spray invisible pure 72h, embalagem de 50ml",,3.29,16.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89E8C645AFEA900BFF1D842E3FDFF6D2.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
52327,8720181385087,2520.0,Skip,"Detergente máquina roupa líquido roupa escura, 56 doses",,9.99,3.96,2520,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29AB5BDD5BBFA6B210DEE0211E3A1107.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
52341,8006540767849,,Fairy,Detergente Máquina Loiça Pastilhas Ultra,21 Pastilhas,6.69,6.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E45C1DEF241964B22BEBD0F0F81CD440.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
52366,5605480002251,,Veet,"Bandas depilatórias corpo expert pele sensível, 16 unidades",,7.34,7.34,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBDBF55F8F5F2B0C3C9EBD7A3151F86F.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
52373,8720181384929,3420.0,Skip,"Detergente máquina roupa líquido sensitive, 76 doses",,11.99,3.51,3420,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2026CABA1ED6C8CC28BF262BD198C659.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08584FC3B52052055861732D08983BEF.jpg,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
52507,5604260329205,4300.0,PorSi,Detergente Máquina Roupa Active Action 86D,,9.99,2.32,4300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85642B0CEC724FF9B3FF77929C8EC244.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
52527,5604260329656,750.0,Selecção de Enófilos,"Vinho Branco Doc Alentejo Antão-Vaz 0,75L",,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96FE6B25EDD97F9CE3E5F7095167EC09.jpg,,,,,,,,,,,,,,15,10,2025-10-01T23:59:59+01:00,PROSPECTUS
52593,8720181385049,,Skip,Detergente Máquina Roupa Líquido Sensitive,100 Doses,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFC8244D618B3035788FED7EABC12BA4.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
5261,5601151998588,1000.0,Compal,"Néctar ameixa, embalagem de 1l",,1.69,1.69,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D6356715AEB8C9FBA4548C9FF2B2BD0.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
52781,8711327418356,60.0,Knorr,"Pasta pot bolonhesa, 60g",,1.49,24.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55EAB61CCD2927CA975EDAD133C32FEE.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
52840,8711327420618,55.0,Knorr,"Pasta pot carbonara, 55g",,1.49,27.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC1530D3A25330EDF95B2D06084FF8E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBA3B2C5569EBE70CCAAE0DBF18350D6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBA3B2C5569EBE70CCAAE0DBF18350D6.jpg,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
52894,8720181380662,,Skip,"Detergente cápsulas máquina de roupa cores ultimate, 32 doses",,8.99,8.99,32,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A3EFDCDB6BBBB5C18503715D75BC55C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1683867F45318233084D2B03D3717BC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1683867F45318233084D2B03D3717BC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1683867F45318233084D2B03D3717BC.jpg,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
52895,8720181380648,,Skip,"Detergente Cápsulas Máquina de Roupa Active Clean, 32 doses",,8.99,8.99,32,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FCDED2EC28760482A86038FF21792268.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFDAFD11D9A3E06FF9612A9C5A925C33.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFDAFD11D9A3E06FF9612A9C5A925C33.jpg,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
52960,5411188136866,340.0,Alpro,"Yofu coco stracciatella, 340g",,2.79,8.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57498104C9F0931E8171F89E947914A2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DC8A19C4593A6CAC4DD628D5F44BEA6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DC8A19C4593A6CAC4DD628D5F44BEA6.jpg,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
5298,5601174301006,750.0,Alambre,"Moscatel de setúbal, garrafa de 0,75l",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AE0722A95A9B01CB9076AA574EAA2BE.jpg,,,,,,,,,,,,,,15,10,2025-10-01T23:59:59+01:00,PROSPECTUS
52993,8434165615212,350.0,Cuétara,"Cereais cho flakes duo, 350g",,4.49,12.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F2B4E7733EE0E06D31F8CE330139C89.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FFCC710BA13D1797C5DFC4064BF3D9B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FFCC710BA13D1797C5DFC4064BF3D9B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FFCC710BA13D1797C5DFC4064BF3D9B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FFCC710BA13D1797C5DFC4064BF3D9B.jpg,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
53170,7630477891592,,Starbucks,"Café Cápsulas House Blend Nespresso, 10 unidades",,3.95,3.95,10,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82E63D8AC0C11582972D3DC2303D69F1.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
53308,3600541375772,,Nutrisse Garnier,Coloração Nº 100 Camomile,,6.14,6.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BFB92E25C3CB69E94FD15BEB66C58626.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BE5669DE74B0E1E7077B7F21099BDB3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BE5669DE74B0E1E7077B7F21099BDB3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BE5669DE74B0E1E7077B7F21099BDB3.jpg,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
53314,3600541375741,,Nutrisse Garnier,Coloração Tom 7.3 Louro Dourado,,6.14,6.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BA2885EF8555880E935FBC459D9CFFB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C31F0E4D52F9D87BAA362F157ACF3435.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C31F0E4D52F9D87BAA362F157ACF3435.jpg,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
53354,3600542510325,340.0,Garnier,"Máscara Carvão Ultra Suave, 340ml",,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55C62D6BAE8D061BC6071E0623B98995.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8B45AB381AEB98A4CEF746E6FDE3B34.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8B45AB381AEB98A4CEF746E6FDE3B34.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8B45AB381AEB98A4CEF746E6FDE3B34.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8B45AB381AEB98A4CEF746E6FDE3B34.jpg,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
53358,3600542509381,340.0,Garnier,"Máscara Ultra Suave Tesouros de Mel, 340ml",,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14B3FB306114639FE6C5C48E3445FB72.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
53459,5054563019332,,Sensodyne,Escova de Dentes Repair&Protect Suave,,3.34,3.34,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/58B53020E4B47EE01415ED2155734701.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EED9F7E683BE9D1839B0B05D60BA43E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EED9F7E683BE9D1839B0B05D60BA43E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EED9F7E683BE9D1839B0B05D60BA43E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EED9F7E683BE9D1839B0B05D60BA43E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EED9F7E683BE9D1839B0B05D60BA43E.jpg,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
53552,8001480721333,,Neoblanc,"Lixívia, 14 Pastilhas",,2.99,2.99,14,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC89F1788A9DC3691084C4014FB798D3.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
53566,8006540886847,,Oral B,"Recarga Escova de Dentes Elétrica Cross Action, 4 unidades",,19.99,19.99,4,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/864336E2BC1969AB48C2931EB92D0C84.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC32EBC44DE2DB6E4C9E129DBF933979.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC32EBC44DE2DB6E4C9E129DBF933979.jpg,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
53605,3600524027049,150.0,L'oreal Men Expert,Desodorizante em Spray Defense Magnesium,Embalagem de 150ml,2.99,19.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E9828EB81ADFC793869F245757334B3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E16691E6E57D5070C7530102EC705D03.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E16691E6E57D5070C7530102EC705D03.jpg,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
53608,3600524073442,400.0,L'oreal Men Expert,Gel Banho Barber Club,Embalagem de 400ml,3.29,8.23,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C04FCAC7790CFA417A5D5135290AA9E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A686AAD7D29D3B4B4553AC440951F55.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A686AAD7D29D3B4B4553AC440951F55.jpg,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
53620,3600542431071,400.0,Fructis,Champô Vitamin Force,Embalagem de 400ml,3.89,9.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/047B8567B448E2A54C3DA163B2420F02.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
53625,3600542509268,340.0,Garnier,Máscara Cabelo Ultra Suave Leite de Coco,Embalagem de 340ml,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B1F15D10D91FA0A5945BF4DCAB9D0C9.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
53626,3600542509596,340.0,Garnier,Máscara Cabelo Ultra Suave Gama Maravilhosa,Embalagem de 340ml,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2A1CFA5E77CBE04FF25DF4E2615ECC1.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
53723,8001480020542,1000.0,Neoblanc,Lixivia Perfume Do Campo,Embalagem de 1000ml,1.59,1.59,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC4CD59FA3E25633C5221C9F6EAC34B0.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
54257,3600542602167,400.0,Fructis,"Champô Adeus Danos, 400ml",,3.89,9.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EF14447858F475907E4672CAE06F250.jpg,,,,,,,,,,,,,,15,10,2025-09-24T23:59:59+01:00,PROSPECTUS
