identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise,nro_paginas,page,images_6,avantages_dateFin,avantages_categorie
47841,5604260320646,1000.0,PorSi,Salsicha Cão Frango Porco 1kg,,2.79,2.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AD76A2FC3F2E2F8981E3BD77022AFD3.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
47857,3600523900749,250.0,Elvive,"Máscara color vive violeta, 250 ml",,5.59,22.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33FE230A86C120577802A5696E6EAFCD.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
48054,4005808753475,100.0,Nivea Men,"Aftershave Loção Men Protect & Care Refrescante, emb. 100 ml",,6.94,69.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D657698256866FC1D2D731526E40175.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
48554,8710522741993,300.0,Sunsilk,"Laca cabelos normais, 300 ml",,4.49,14.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBB07B4A06D025B3AB49403B94CDAD05.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
48731,8410376055702,100.0,Gullon,"Tortitas milho s/ açúcar chocolate negro, de 100g",,2.94,29.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE65AD855C9C8B6E15F1953130D5DE8B.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
48741,7613035310506,120.0,Nestlé,"Tablete de Chocolate Negro 70% Cacau sem Glúten, emb. 120 gr",Embalagem de 120g,3.99,33.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EC59BBCCF272D2FE1300F2604296F56.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
48833,3574661440408,300.0,Johnson's Baby,Óleo aloé vera,Embalagem de 300 ml,4.49,14.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D7733FC455687ADEC985AD2F366C27EB.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
49178,3600523966370,150.0,Elvive,"Mousse Waves Waterfall para Cabelo Comprido e Ondulado, emb. 200 ml",150 ml,5.59,37.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9989CB08ABD2E8BF8A2DAF5370464D63.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
49186,3600523999231,,Excellence,Coloração Permanente Universal Nudes 4U Castanho,1 unidade,8.44,8.44,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8AC97C51E08B263DD2D323E3F94B800.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
49187,3600523999248,,Excellence,Coloração Permanente Universal Nudes 5U Castanho Claro,1 unidade,8.44,8.44,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8882324CF26727CC4F5AC88035D045D4.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
49188,3600523999279,,Excellence,Coloração Permanente Universal Nudes 7U Louro,1 unidade,8.44,8.44,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/58EDA3BF99B2F49729FE46A7710451FD.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
49189,3600523999255,,Excellence,Coloração Permanente Universal Nudes 6U Louro Escuro,1 unidade,8.44,8.44,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8D4621B59878F9BF8BFC8BDA8B4F361.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
49195,3600524030797,300.0,Elvive,Máscara Hidra Hialurónico,300 ml,5.09,16.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03AC0DF977FCBAFA6F23D0A0CC4AAD6C.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
49261,7702018490271,,Gillette,Máquinas Descartáveis,Pack 4 + 1 Grátis,5.59,5.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A44CE301D81F4C7ED868EA40CB6EAF3.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
49662,8710522742006,300.0,Sunsilk,"Laca Cabelo Oleoso, emb. 300 ml",300 ml,4.49,14.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A774E251877D4E9B5A18F767BB76366C.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
49667,8710908778230,400.0,Dove,"Loção secrets coco, 400 ml",,4.54,11.35,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A485ED7D0F6574198034FCA469602B38.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
49997,8445290170866,800.0,NAN,"Leite em Pó de Crescimento Optipro 4 +24M, emb. 800 gr",Embalagem de 800g,10.69,13.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCE729E2F884110938403D5482D1D2B9.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
50049,8410706999942,180.0,Pasquier,Tosta Rústica Brioche Chapata,180 g,1.99,11.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D63489AF60B55E795AD2EFBDF0ED56AE.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
50054,3182180002436,415.0,Pasquier,Tostas Ficelles de Pain Brioche,415 g,2.49,6.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1CB095AF575B0B92FAE403F74B25632.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
50515,3600524033736,200.0,Elvive,Sérum Dream Long Caracóis,200 ml,4.54,22.7,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EFB11309FFDD3091352D886387C2884.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
50610,3800020418604,42.0,Kit Kat,"Snack chunky manteiga de amendoim, 42g",,1.29,30.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E453ACABC30284056D4C19F11C1B7FDA.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
5138,5601078005260,750.0,Duq viseu,"Vinho branco doc dão, garrafa de 750 ml",,3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9077E2D03B1ABF41B35B41489CB5BF04.jpg,,,,,,2026-02-15T23:59:59Z,AC,25.0,PCT,STANDARD,2026-02-12T00:00:00Z,99.0,0.8975,17,15,,,
51425,3600524044800,50.0,L'oreal Men Expert,Deo Roll-On Magnesium Defence,Embalagem de 50 ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/975AF60A77BD8798BF79ABE88350199B.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
51625,8445290109613,800.0,Purina One,Ração seca para gato indoor peru,Embalagem de 800g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AEE8C01B23360874350D7A24BD612D4.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
51664,8445290109552,1500.0,Purina One,Ração Seca Gato Indoor com Perú,1.5 kg,9.94,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/185E6748FCA9989763661E30169EFA38.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
51666,8445290103307,1500.0,Purina One,Ração Seca Gato com Salmão e Arroz,1.5 kg,9.94,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AB3A04521872D66C3E909E5900CC09D.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
51860,5602042100257,250.0,Licor Beirão,"Cocktail caipirão, lata de 250 ml",,1.79,7.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/750E652C55B90FA4673456DE471F578B.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
51865,3041091879998,380.0,Blédina,Yogo banana 4x95g,,2.19,5.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBEF6F8961A2A0C91FEF46F9B50E9ED9.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
51995,7613036260756,800.0,Purina One,"Ração para Cão Sénior Mini Frango, emb. 800 gr",,4.79,5.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2DDC6AA4E1547EE85EE1C526706DA9DB.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
52068,4000487138605,42.0,Friskies,Friskies picnic vaca 32x,Embalagem de 42g,0.96,22.86,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2267E14884E71292F420B0783D0ACBA.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
52301,3600542512183,400.0,Garnier,Condicionador Ultra Suave Carvão,Embalagem de 400ml,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C392B28F80277B22BEA16EB83033CA3C.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
52755,5602711112048,500.0,Rar,"Açúcar Demerara, emb. 500 gr",Embalagem de 500 g,1.69,3.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6399125FA4DD1D9B92BD61B743A01162.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
52909,0000059095897,300.0,Dove,"Creme De Corpo Silky Petals, 300ml",,4.54,15.13,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28BBC2FEAB36EAC4E7C77109EC4F41C9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31C090566CAF912A208BD5CB0F486D93.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31C090566CAF912A208BD5CB0F486D93.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53028,8445290552174,41.0,Kit Kat,"Snack de Chocolate Branco Kit Kat, emb. 41.5 gr",,1.29,31.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B34C48AAF890AB7E24C3D95F6FD7BD3.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53073,8445290098993,1500.0,Purina One,"Ração para Gato Esterilizado Com Salmão, 1.5 kg",,9.94,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5680D3459FF7169C3A183506ADF5933.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B169FA455EF04FEFF7A98761DA156F2E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B169FA455EF04FEFF7A98761DA156F2E.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53146,7622201137052,110.0,Milka,Mini Cookies,Embalagem de 110g,1.84,16.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/98BE9FE5AC1424B4EA4A7D190C3B7989.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9884C233635FD3FF9FF440019BE8DF39.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9884C233635FD3FF9FF440019BE8DF39.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9884C233635FD3FF9FF440019BE8DF39.jpg,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53260,8445290103628,1500.0,Purina One,"Ração para Gato Esterilizado Controlo de Peso de Frango, 1.5 kg",,9.94,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DAEAE3321712FBD3C4F92FB50A5CE5D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DC47517119963E63E5FDFBF5E464040.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DC47517119963E63E5FDFBF5E464040.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53272,8445290595713,41.0,Kit Kat,"Snack Chocolate Negro, 41.5 g",,1.29,31.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D71B7D74B9183BDF544E1087F86F87EF.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53279,8445290067937,800.0,Purina One,"Ração para Gato Trato Urinário com Frango, 800g",,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DEB5FD7C05A1FA3BCCB54319F162F8FB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F83A4DDE0D85021D103CC59D2EDFA685.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F83A4DDE0D85021D103CC59D2EDFA685.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53283,8445290070937,1500.0,Purina One,"Ração para Gato Esterilizado Com Vaca, 1.5 kg",,9.94,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FDC9E2C9E3EE5708247F8FC3AB2E33B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BA2E1C96DDDB156D4207F46C51C86B8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BA2E1C96DDDB156D4207F46C51C86B8.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53293,3600542528245,400.0,Garnier,"Água Micelar Aloe Hialurónico, 400ml",,5.19,12.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C371CFC8ABA3015D19AE92D2FB61AD03.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53302,5000204336221,,Glade,"Ambientador Eléctrico Recarga Dupla Sandalwood, 2 un.",,5.19,5.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE988967E7978FD1AB9FB99ECF98DB19.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8302FCD5338F05E05FFCEB4B2AF0C12C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8302FCD5338F05E05FFCEB4B2AF0C12C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8302FCD5338F05E05FFCEB4B2AF0C12C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8302FCD5338F05E05FFCEB4B2AF0C12C.jpg,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53306,5000204339376,,Pato,"Discos Sanitários Ativos Gel Dispensador + Recargas Lima, 6 doses",,2.34,2.34,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/791F90DB72284AF8A8C52475C379CEDF.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53515,7702018490745,,Gillette,"Lâminas de Barbear Descartáveis Sensor3 Cool, 4 unidades",,4.89,4.89,4,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/063463F66DE64DA521AC2D02BF41D378.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53550,8001090918444,,Oral B,Escova de Dentes Elétrica Pro 1 Azul,,37.49,37.49,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/029DB94839E201A4AED39270AFE56D53.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B544D74F6DF15D12F53489EEE2B9E6E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B544D74F6DF15D12F53489EEE2B9E6E.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53558,8006540740521,,Gillette,"Lâminas de Barbear Descartáveis Sensor 3 Comfort Sensitive, 8 unidades",,8.44,8.44,8,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62EFC41163817D4B4832712080140808.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53606,3600524051075,200.0,Elvive,Champô Seco Dream Long Air Volume,Embalagem de 200ml,5.59,27.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F959DBA7FFCC0C3DA3B28D1C0C4664FA.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53610,3600524074548,200.0,Elvive,Pré Champô Bond Repair,Embalagem de 200ml,8.99,44.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40E3A586268E9A40BE606B9449346D44.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53613,3600524076689,150.0,L'oreal Men Expert,"Deo Spray Men Expert Barber Club, emb. 150 ml",Embalagem de 150ml,2.99,19.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E63FBC2D352FFA69BA39409FF19EDF06.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53614,3600524076757,50.0,L'oreal Men Expert,"Desodorizante Roll On Barber Club, emb. 50 ml",Embalagem de 50ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/708DF5D77D2903D0A99D7DC4F99D2275.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53650,4006000013626,30.0,Nivea,"Sérum facial cellular expert lift bakuchiol, 30ml",,17.54,584.67,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/245F0FAD702E81E19F3454A872157DD3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4551EECCA4C2ACA69A47FA0EB7AEB8E8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4551EECCA4C2ACA69A47FA0EB7AEB8E8.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
53671,5054563129864,500.0,Parodontax,Elixir Bucal Gengivas Extra Fresh,Embalagem de 500ml,5.59,11.18,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA761870E895DCFF90D69E3D56A6C1C9.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
5372,5601237011224,750.0,Quinta da Bacalhôa,"Vinho regional península de setúbal tinto, garrafa de 0.75 l",,14.99,19.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EE1956995F7F3A46C642D4F921DDCA8.jpg,,,,,,2026-02-15T23:59:59Z,AC,25.0,PCT,STANDARD,2026-02-12T00:00:00Z,99.0,3.7475,17,15,,,
5373,5601239001445,750.0,Bucellas,"Vinho branco doc caves velhas, garrafa de 0.75 l",,5.19,6.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B6D4F87175995A6D7729766483BC7700.jpg,,,,,,2026-02-15T23:59:59Z,AC,25.0,PCT,STANDARD,2026-02-12T00:00:00Z,99.0,1.2975,17,15,,,
5395,5601262301253,700.0,CRF,Aguardente velha reserva,Garrafa de 700 ml,18.39,26.27,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C78F470944FA262CEE4DFEECA35A6870.jpg,,,,,,2026-02-15T23:59:59Z,AC,25.0,PCT,STANDARD,2026-02-12T00:00:00Z,99.0,4.5975,17,15,,,
5408,5601286260048,500.0,Milaneza,"Massa spaghetti com malagueta, embalagem de 500g",,1.79,3.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B18F642FADAB3BDCDA2C086E29E43E41.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
54232,5601217137449,,Air Wick,"Ambientador automático delicias de verão, 250ml",,7.19,7.19,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76741204EB9999469AAF3BFAD9F9498F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D0D0827BE4393B3FFCF8A70FBE857DD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D0D0827BE4393B3FFCF8A70FBE857DD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D0D0827BE4393B3FFCF8A70FBE857DD.jpg,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
54267,4006000095752,750.0,Nivea,"Gel de banho creme care, 750ml",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B020BA363B55A2D6537EE33E51B90658.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
54396,3600523625741,300.0,Elvive,"Condicionador Dream Long, 300ml",,3.94,13.13,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B861BB844DCC60C232A0802F8263CAF.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
54398,3600523625734,300.0,Elvive,"Condicionador Total Repair 5, 300ml",,3.94,13.13,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C383A4A7CD00379E4C29201039E8C948.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
54399,3600523625796,300.0,Elvive,"Condicionador Óleo Extraordinário, 300ml",,3.94,13.13,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F951D562660460227152BBFECB53E62D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AAF4370F0C71B5EAF6E92FDFD03DA71.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AAF4370F0C71B5EAF6E92FDFD03DA71.jpg,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
54427,3600524127978,200.0,Elvive,"Champô Glycolic Gloss, 200ml",,4.94,24.7,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49D75B1E231EB61E8515FA9F0DECDF9D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6563142ABEDA9F6593AA384C526A1AC8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6563142ABEDA9F6593AA384C526A1AC8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6563142ABEDA9F6593AA384C526A1AC8.jpg,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
54429,3600524135416,150.0,Elvive,"Sérum Cabelo Glycolic Gloss, 150ml",,8.99,59.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92A597C7E0FEE161236975537DDD9CB2.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
54431,3600524135591,100.0,Elvive,"Sérum Cabelo Hidra Hialurónico Pure, 100ml",,6.99,69.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADE6FFA5AC99196E24CE8FE00F63BE8A.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
5445,5601332000406,750.0,Ramos Pinto,"Vinho do porto lágrima branco, garrafa de 750 ml",,9.99,13.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/079F5F4087D7427D8F3F13440C85C352.jpg,,,,,,2026-02-15T23:59:59Z,AC,25.0,PCT,STANDARD,2026-02-12T00:00:00Z,99.0,2.4975,17,15,,,
54451,0022796976116,385.0,Ogx,"Champô Renewing Óleo De Argão De Marrocos, 385ml",,7.19,18.68,385,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C072BEC44B2E650A4748F9C2A686FF7A.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
54452,0022796976017,385.0,Ogx,"Champô Ever Straightening Queratina Brasileira, 385ml",,7.19,18.68,385,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE57A0170A71542FCA5DFF5E7C0E0640.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
54453,0022796976123,385.0,Ogx,"Condicionador Renewing Óleo De Argão De Marrocos, 385ml",,7.19,18.68,385,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB9BAE1F6162BEE83ACDF11FA500EF71.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
54454,0022796976024,385.0,Ogx,"Condicionador Ever Straightening Queratina Brasileira, 385ml",,7.19,18.68,385,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88539B21E89F313A272582887D1D95E4.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
54481,8700216266185,330.0,H&S,"Champô Homem Anticaspa Mentol, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CD62D13D5D14337A20DC24FA04EBB01.jpg,,,,,,2026-02-18T23:59:59Z,PROSPECTUS,,,,,,,17,15,,,
