identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,images_3,images_4,images_5,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,nro_paginas,page,images_6,pictogrammes_0
50405,8445290489173,900.0,Cerelac,Papa Infantil + 6 meses,Embalagem de 900g,6.29,6.99,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC49BEE482A5844CB7C28462BEA4C70C.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
51537,8410436441827,,Vernel,Amaciador Concentrado Maldivas,70 doses,3.49,3.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E5954FABCBB04BE4B29CED1B30BFE51.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
5095,5601050026405,300.0,Danone,"Queijinho dadoninho petitdino de morango,  6 x 50 g",,1.49,4.97,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A996A3A25DAAE4625EF7D6D51278644F.jpg,,,,,,1000 Artigos,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
13000,2892533000000,1000.0,Legumes,Couve branca,1 un= 1 kg aprox,0.89,0.89,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A118CCD7A01ABE88026942CC385EB6B.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
14408,5601012004427,750.0,Trinca Bolotas,Vinho doc alentejo tinto,Garrafa de 0.75 l,4.99,6.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE8D5D13DE743123565142F1E6733CF4.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
17892,5601082039800,220.0,Delta Q,Café xl qalidus cápsulas,Embalagem de 220g,14.99,68.14,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/366FA5D4E032D6F1950F570ABB5EB801.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
36465,5601028023443,,Renova,Lenços de bolso kids,Embalagem sortida com 8 unidades + 2 grátis,1.09,1.09,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30B38CA5BCFBED1F2006209E885B8B81.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0CE1F27833749E5A2E2A6631A26FC1E0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10669725004839CB519AC745D1B0A74F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B68437CAB6470B905C65CD8F71745279.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
41384,5601050036602,440.0,Danone,"Iogurte grego oikos stracciatella,  4 x 110 g",,1.99,4.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0A6F59B7D5832D67ED1CDB718D78849.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
4987,5601012115505,750.0,Planalto,Vinho doc douro branco,Garrafa de 0.75 l,3.99,5.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C726FDABB211E05C4F7D5DBE4A94D76.jpg,,,,,,1000 Artigos,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
16857,5603344531114,110.0,General,Atum natural,Embalagem de 110g,1.1,10.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/134BCB035260DA080E0EB7CE51D7253D.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
31141,3073781094930,140.0,A Vaca Que Ri,Queijo fundido vaca que ri palitos light 140g,Embalagem de 140g,1.99,14.21,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BFD7554CB8C51365C2135BFB8F8E399.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
49479,5601151969465,1750.0,Sumol,Refrigerante com Gás Laranja Sem Açúcar,Garrafa de 1.75 l,1.39,0.79,1750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1A5F916FFA77C7E7F9A1CB0E85C459E.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
52326,8720181384776,,Skip,Detergente Máquina Roupa Líquido Active Clean,56 Doses,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB959F644F3F5B9BCC6B250AF56B6E18.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
931,5601001228100,300.0,Nestum,Nestum flocos de cereais com mel,Embalagem de 300g,2.24,7.47,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3533A13BC534891673C8C96375839B78.jpg,,,,,,1000 Artigos,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
9946,7622300654177,170.0,Triunfo,Bolachas digestive go aveia,Embalagem de 170g,1.49,8.76,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A892B3FDA3E33C2B1F68488502542539.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
2137,5604260253845,320.0,PorSi,"Hamburguers de frango, 4 x 80 g",Embalagem de 320g,2.99,9.34,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E9FEE646CDB4574773465E44BB91955.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
49480,5601151969458,1750.0,Sumol,Refrigerante com Gás Ananás Sem Açúcar,Garrafa de 1.75 l,1.39,0.79,1750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A159117E2730F166C16E5A6DF517C87.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
8222,5411188553304,1000.0,Alpro,Bebida Vegetal de Soja com Cálcio,Embalagem de 1 l,1.69,1.69,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/545BAB00502BFD84583926EFDBFE9F24.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
11687,5601244202158,400.0,Terra Nostra,Queijo fatias -50% gordura,Embalagem de 400g,4.09,10.23,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCCF8966A6691863BD8AEE552A96BE72.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
1465,5601286234773,250.0,Milaneza,Massa de letras,Embalagem de 250g,0.62,2.48,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B041072B3650057DB6CDC9523E22E29B.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
19586,8435257028057,720.0,Longa vida,"Iogurte aroma 0% tutti fruti/coco,  6 x 120 g",,2.29,3.18,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18D91A939DFD31509CD0E9DB0A5315E6.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
21749,7613035766532,250.0,Nestum,Nestum chocolate,Embalagem de 250g,2.14,8.56,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2985CAADA6D151AC0E20062A22E70429.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,3,,
37773,5604260290352,800.0,PorSi,Choco limpo 20/40,Embalagem de 800 g,7.99,9.99,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7B2CB43C8E640D590CB927CB7A41696.jpg,,,,,,Tipo de stockagem,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
41298,5601050036541,440.0,Danone,"Iogurte oikos natural,  4 x 110g",,2.49,5.66,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E39B56DE0869E56503E420B563E33DD.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
13602,2893597000000,500.0,Peixaria,Pescada Média Argentina Congelada,+ de 500 g,2.0,3.99,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B666403B9A0F93B2C5A3F28805283FC.jpg,,,,,,Avantages !,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
14711,5601286402332,180.0,Nacional,Bolacha alfa,Embalagem de 180g,1.04,5.78,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5276D08644D4F57D25BB338DF64F883B.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
16003,5000116109630,300.0,Capitão Iglo,12 douradinhos forníssimo,Embalagem de 300g,3.49,11.63,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/233E9FC9471A71F1B4977B2D8B4AFE95.jpg,,,,,,Tipo de stockagem,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
24370,5601050033052,620.0,Danone,"Iogurte líquido morango / framboesa corpos danone,  4 x 155 g",,1.89,3.05,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/944714BB6E54D611AAE53F4C9C525265.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
2520,7613033822827,250.0,Nestum,Nestum flocos de cereais integrais,Embalagem de 250g,2.14,8.56,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C34EF83D0967AA6ED013672F2285D0CB.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
5008,5601028000383,,Renova,"Lenços de bolso sensi, brancos, 10 unidades",Uma embalagem de 6x10,0.89,0.89,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3285CC53F627C4EB44C93FFAC20FDBD5.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
944,5601001339301,200.0,Nestlé,Mistura solúvel mokambo,Embalagem de 200g,3.99,19.95,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8F3A8EB08BBF4181F15A95334F151A2.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
12980,2892466000000,400.0,Legumes,Alface Roxa,1 un= 400 g (aprox.),1.2,2.99,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07FC950D247B0FFA212FF8F152BAE023.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
36769,5604260298181,400.0,PorSi,Creme de Cenoura,Embalagem de 400 g,1.29,3.23,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D9E52B8E4B2F4CBA7B9E7054C9057A5.jpg,,,,,,1000 Artigos,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
47109,7613287218704,110.0,Nestlé,Bolsitas de puré de 4 frutas,Embalagem de 110g,0.84,7.64,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAE972318DF3C7B29E7A2F9B4E66DEFB.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
8672,5601164902589,5000.0,Super Bock,Cerveja Mini,Pack 20 x 25 cl,9.99,2.0,5000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD142F0CD2C15C33B72ED63E577444D5.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
10666,8714789700472,360.0,Palmolive,Sabonete leite & mel,Embalagem de 4x90 g,3.59,9.97,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DA48FA699B13C5AAD7C8FEC3222BF79.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
14346,3387390406849,150.0,Nestlé,Barras cereais chocapic,Embalagem de 150g,2.99,19.93,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62C7C838E38BFF97731D8D005E4F2D59.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
15489,7613031884247,4000.0,Friskies,"Ração para gato adulto com vaca, frango",Embalagem de 4kg,10.79,2.7,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3758935B87F55535F41EEF08B41E8342.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
37948,5601217132697,500.0,Cillitbang,Spray limpeza casa de banho,Embalagem de 500 ml,2.49,4.98,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62E5A8E0A6D5CF81B7A29AA6D1070117.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
46518,5000204208856,750.0,Pato,"Líquido sanitário ação total menta, 750 ml",,1.94,2.59,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0233D129A9EC0388789C44988374A6C5.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
51427,8410436441766,,Vernel,Amaciador Concentrado Lírio Irresistível,70 doses,3.49,3.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE9021DA501490230A96ECEA8DFE738E.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
9111,5601989001412,750.0,Monte Velho,Vinho regional alentejano tinto,Garrafa de 0.75 l,3.79,5.05,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71C75E8C8338510892305D4318796B26.jpg,,,,,,1000 Artigos,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
9286,5603722492068,1000.0,Mimosa,Leite especial crescimento +3 anos,Garrafa de 1 l,1.49,1.49,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/26A3BE41175D4F1900210BFF62BF081B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1DA16AEB6305B1844421608D84E82EB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5674CBEBA359C0E43414CBEAA69D8774.jpg,,,,1000 Artigos,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
21767,7613035487871,90.0,Nestlé,Fruta para bebé multifrutas +4 meses,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59D3B6826D610DDEB0688A4041A5FB71.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
22164,5601260254056,500.0,Saludães,Arroz doce especial,Embalagem de 500g,0.83,1.66,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/878854BE9F8FAA6F9C6C65945CC1655C.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
2506,7613033269707,400.0,Friskies,Ração para gato adulto com atum e legumes selecionados,Embalagem de 400g,1.86,4.65,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/312085192EC38A0CD177D73C362AF824.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
37761,5604260273638,1000.0,PorSi,Lasanha à bolonhesa,Embalagem de 1 kg,4.99,4.99,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D7D37CD2C2C955E887051D2A74CEAFC.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
48556,7622210128362,250.0,Tuc,Crackers original,Embalagem de 250g,2.24,8.96,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33AE27DABE60A5EA6AD911E164C1C6D6.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
49093,5601082049656,440.0,Delta Q,Cápsulas de Café Grand Qalidus,Embalagem com 80 cápsulas,24.99,56.8,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DEE7FD145D59AAEDF41BEFA511386BD.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
49223,5604260322633,90.0,PorSi,Saqueta puré de fruta e bolacha,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F218EA95CBA167422382632AB54B0FE0.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
51429,8410436441582,,Vernel,Amaciador Concentrado Magia De Magnólia,70 doses,3.49,3.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62706D733A79A883B313F5BDFF7369D2.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
52339,8720181392924,,Comfort,Amaciador Roupa Concentrado Creations Lírios e Morango,76 Doses,3.99,3.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F3E1CB8E1F41E507DB7FBA8EF126461.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
14510,5411188116592,1000.0,Alpro,Bebida Vegetal Coco,Embalagem de 1L,1.99,1.99,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1987CA16F4DDFE322033D82C2A376E65.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
1466,5601286235770,250.0,Milaneza,Massa cuscus,Embalagem de 250g,0.62,2.48,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C88D2492C00ABAD0495ACF6CE8960CC4.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
19046,5000116110414,480.0,Capitão Iglo,8 hamburguers s/ glúten frango,Embalagem de 480g,7.49,15.6,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C35A366EB207E26898D1AC0CE188CE6.jpg,,,,,,Tipo de stockagem,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
25214,7613035930551,90.0,Nestlé,Fruta para bebé maçã banana morango +8 meses,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/320AF02AD6CE8711C7912DB2FA781A00.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
2588,7622300270469,150.0,Milka,Bolachas de chocolate leite,Embalagem de 150g,1.94,12.93,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68C2EAA0B61613263D0B262211481B16.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
26062,5601082041742,220.0,Delta,Café moagem universal timor,Embalagem de 220g,2.75,12.5,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADF6DAB3E877271F201912BF13D8C4E0.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
2676,8410000809831,160.0,Artiach,Bolachas chiquilin ositos de mel,Embalagem de 160g,1.64,10.25,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2E31B2D017B25AF7CB7406A9DED8959.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
32306,8718951202979,500.0,Palmolive,Gel de banho naturals amêndoa e leite,500 ml,2.69,5.38,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/679D3CFCC9969DD874FD147C2208C882.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
36690,5604260286461,2000.0,PorSi,Ração seca para gato adulto de peixe,Embalagem 2 kg,3.99,2.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62FABC3556B61D42E798E682190116C4.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
41582,5601050036626,440.0,Danone,"Iogurte grego café,  4 x 110 g",,1.99,4.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA81C6F13D10195F1596F127A0BC3ACE.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
476,3010470159020,400.0,Friskies,"Ração para gato adulto com coelho, frango e legumes",Embalagem de 400g,1.86,4.65,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/910C940E517160C08ABDD9D62AF704F9.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
51516,5000204242676,750.0,Pato,"Líquido Sanitário Biodegradável, 750 ml",,1.69,2.25,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A52D20BC4663DAC31D8BC9280D80BD62.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
52759,5604260329618,200.0,PorSi Viva Bem,"Iogurte Proteico Ginja Sem Lactose,  200g",,0.98,4.9,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/648E07F12835F0B056FE04BD0061A4C2.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
5632,5602445000536,750.0,Encosta das Perdizes,Vinho regional alentejano tinto,Garrafa de 750 ml,2.69,3.59,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3071A928CC77370088593218C9A3FE4D.jpg,,,,,,1000 Artigos,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
10669,8714789703046,360.0,Palmolive,Sabonete sensitive,Embalagem de 4x90 g,3.59,9.97,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1B6CB90823C0471DEECAE12A1EACB59.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
10823,2895063000000,250.0,Castelões,Queijo Curado kg,1 un = 250 gr  (aprox.),2.5,9.99,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75B6363D9B6BD363EA11623977BF1CB2.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
1326,5601164113701,500.0,Super Bock,"Cerveja com álcool, lata",Garrafa de 500 ml,0.79,1.58,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C9537639592709924CCB188EC8EC9D7.jpg,,,,,,1000 Artigos,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
1438,5601260047108,1000.0,Saludães,Arroz agulha,Embalagem de 1kg,1.35,1.35,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A47E0478F621CD18819B801F7F6528A1.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
1463,5601286232779,250.0,Milaneza,Massa pevide,Embalagem de 250g,0.62,2.48,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBAFF1FEDF33318543096DA417AD4777.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
15060,2892453000000,1000.0,Programa Origens,Abóbora Butternut,1 un = 1 kg (aprox.),1.29,1.29,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAB55C948223F5C0DA9E5CFE8535733D.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
15278,5604260276158,750.0,Selecção de Enófilos,"Vinho Verde Alvarinho/Trajadura, Branco",Garrafa de 0.75 l,2.29,3.05,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CF10856CF1A2FE5E7F8410980489146.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
23652,8712000900175,6000.0,Heineken,Cerveja Mini,Pack 24 x 0.25 l,14.99,2.5,6000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0830239E607394E6D6BDF0421171D9F.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
2406,5608543000102,30.0,Tetley,Chá preto,Embalagem de 30g,1.29,43.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2CA31FF335EAFD397F63994E5AF9EBC.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
24371,5601050033014,620.0,Danone,"Iogurte líquido pinacolada corpos danone,  4 x 155 g",,1.89,3.05,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA062C78232ADE921CB0D8917CC39423.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
26177,5603722514470,1000.0,Matinal,Leite Seleccionado Leve,Embalagem de 1L,1.05,1.05,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3414EC19C8611CE7E0D99781254117D1.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
29356,8718951202856,500.0,Palmolive,Gel de banho natural leite e mel,500 ml,2.29,4.58,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03DDD6064F175B5617E28ECB6E66862A.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,4,,
