identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page
52325,8720181384868,2520.0,Skip,"Detergente máquina roupa líquido sensitive, 56 doses",,9.99,3.96,2520,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5156E7DCF7ACB257EA61F802A2FE636C.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
52881,8719200267190,450.0,Becel,"Creme vegetal para barrar original, 450g",,2.99,6.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D8CFDDFB89CBA606F61A06158439D60.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D67292663C5C1617E51BCDF904BF56A4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D67292663C5C1617E51BCDF904BF56A4.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
53077,8711327483071,255.0,Magnum,"Gelado double gold caramelo billionaire, 3 x 85ml",,3.29,12.9,255,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42B8EC9CDDC9A5A64A8B9BF8DDBBF480.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74238D995E9DE969AA617757BB3DA134.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74238D995E9DE969AA617757BB3DA134.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74238D995E9DE969AA617757BB3DA134.jpg,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
53240,8720181384264,2340.0,Skip,"Detergente líquido máquina de roupa 2 em 1 ultimate, 52 doses",,10.99,4.7,2340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97E245FD41D574FFA74F6BFC378A3262.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADA1267F1850FE173AC42CD30CA77DD5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADA1267F1850FE173AC42CD30CA77DD5.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
6580,8412400193015,1000.0,Mr. Muscle,"Desentupidor canos, 1 l",,5.99,5.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4CBB8829ACC4E9939AAEA434FE9EF72.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
7827,8006540876039,385.0,Pantene,"Champô classic, embalagem de 385 ml",,3.89,10.1,385,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E7E60C05E1227A4188DD306F1E754E3D.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
8280,5601010111219,125.0,Ramirez,"Sardinhas em óleo, embalagem de 130g",,1.04,8.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDBBB58AA91CECA7479A88A013943A79.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
865,5014328028740,16.0,Tetley,Infusão de frutos vermelhos,Embalagem de 20g,1.19,74.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/348A5DD80831EB64A79FCCD0224CCDD8.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
871,5014328080892,30.0,Tetley,Infusão de cidreira,"Embalagem de 20 unidades, 30 g",1.45,48.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EE73104AD7D9DDCE5EF5A76B07E89DC.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
9059,5601752080026,750.0,Favaios,"Moscatel favaios, garrafa de 750 ml",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/263E5B4B63284ABF86B8A3C99564569D.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,4
9252,5603089006199,200.0,Parmalat,"Nata com ervas aromáticas, embalagem de 200 ml",,1.03,5.15,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8226F68723EC82026E9EFB8E4D48ACA0.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
9380,5604260031184,750.0,Selecção de Enófilos,Moscatel de setúbal,"Garrafa de 0,75 l",3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3CF1E1979EAA1A2C8B45420EF98FD9B.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,4
10057,8410036800512,750.0,Freixenet,"Espumante cava meio seco reserva, garrafa de 750 ml",,6.99,9.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/595A72B091587557F63E6DF8F5C0E8F8.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,4
11586,5601151540831,600.0,Compal,"Néctar ananás, pack 3 x 200 ml",,1.27,2.12,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FACB43E7A9E03C7ABECF62B790A7085.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
12707,3387390326574,375.0,Nestlé,"Cereais cookie crisp, embalagem de 380g",,2.99,7.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3C9F6F83B5C3B2A5598C75459ACC4A8.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
14675,0000040345192,38.0,Smarties,"Drageias de chocolate de leite, embalagem de 38g",,1.15,30.26,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0080E1B33D2298B7C8DFE6ABB0DE53D.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
14906,2893338000000,2500.0,Peixaria,Raia Média,1un= 2.5 kg (aprox.),12.48,4.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8656D84533D8D96687B78A64EDF2E80C.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
14971,3083681022803,400.0,Bonduelle,"Brocolos natur pré-preparados, congelados",Embalagem de 400g,1.69,4.23,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BAD37548AE8D4A0D4C5D58D6BD0B7B47.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
15394,7702018959938,,Gillette,Máquina de barbear descartável,Embalagem com 4+1 unidades,3.84,3.84,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/317E2CB074D2B2159F10A58D472276B8.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
1558,5601517311419,80.0,Paladin,"Piripiri sacana, extra forte",Garrafa de 80 ml,1.25,15.63,80,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CEFDAA1DD4836275B6F55392B06CF7D8.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
16097,5601029003406,120.0,Tenorio,"Atum filete azeite biológico, embalagem de 120g",,2.92,24.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F92ED44DD18157D7E4D76287A81509E.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
16869,3600541575790,400.0,Garnier,Amaciador Ultra Suave Nutritivo com Óleos Maravilhosos,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E243C9D7F975015FE2537F8FA27F230.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
17013,7613033823886,250.0,Nestum,Nestum 5 cereais,Embalagem de 250g,2.14,8.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55D8589D3232C35CE7023AECB9A4A628.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
18501,5609060006615,200.0,Delta,Cafe soluvel c/c 200g,Embalagem de 200g,5.99,29.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79FF13A69AB6B977472ADF6F1518224E.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
18555,5604321023028,13.0,Cemporcento,"Infusão cavalinha, embalagem de 10 unidades",,0.64,49.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28BE9624F3FF8A8EF2AB3B41F0796668.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
20645,8414100333142,250.0,Schweppes,"Água tónica, garrafa de 250 ml",,0.69,2.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A602F5762E875E3E3536D48B17925107.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
2473,7613032404154,250.0,Cerelac,"1ª papa láctea multifrutos sem glúten +4 meses, embalagem de 250g",,3.74,14.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15CA403429D220415417A36F0419C1CA.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
24810,8714100289983,440.0,Magnum,"Gelado pint amêndoas, embalagem de 440 ml",,3.69,8.39,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A13A62312A4E6B689883F50A6265AFD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAF47DA081A9FA3D88EC863A18BD3DDE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAF47DA081A9FA3D88EC863A18BD3DDE.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
28062,5603722516764,150.0,Castelões,"Queijo sem lactose fatiado, 150g",,1.79,11.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EBB127CA4F30289FAEAD0130F803FFA.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
30713,8714100637562,330.0,Magnum,"Magnum mini intense dark 70%, embalagem de 6 x 55 ml",,3.99,12.09,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B6FEDC1DE92C93F96A9F10C84FBE1B5A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D57F829433EB7CA6987F1C9E83A03E1B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D57F829433EB7CA6987F1C9E83A03E1B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D57F829433EB7CA6987F1C9E83A03E1B.jpg,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
33564,5603722517396,1500.0,Pleno,"Pleno chá verde & mirtilo 1,5l, garrafa de 1,5 l",,1.59,1.06,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC3947DBD960E163232CBE5917F7EBF9.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
36586,3574660240030,,Ob,Tampões ProComfort Normal,1 Embalagem c/32 unidades,4.1,4.1,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/415C4417CFD5EA986A9EA57263D43052.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
36658,5601217132680,500.0,Cillitbang,"Spray tira gorduras, garrafa de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D381FD6E4284388FB353BA45D1B9045.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
36807,8001090374462,200.0,Pantene,Condicionador repara e protege,Embalagem de 200 ml,4.49,22.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F37B1641D793C9A3BFA3CD950E14862.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
38313,8410104489090,800.0,Finish,"Abrilhantador máquinas de loiça, 800 ml",,7.94,9.93,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7564CFE2A1DC08A72CE75828296BD96F.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
39057,5604321021147,13.0,Cemporcento,"Chá infusão hortelã pimenta, embalagem de 13g",,0.64,49.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A0E2ED54C17B47520B9419AA3D23EB9.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
39778,5604321034222,13.0,Cemporcento,"Chá infusão tomilho bio, embalagem de 13g",,0.69,53.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2031B72A5E26EA810958404F62A33935.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
39936,5604321030941,13.0,Cemporcento,"Chá infusão hibisco, embalagem de 13g",,0.64,49.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/520B2EDA48EC59B77B1E7E67BB821CAB.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
41000,5601151974162,1750.0,Sumol,"Sumol ananás, garrafa de 1.75 l",,1.39,0.79,1750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91595FD1547592E122B145E5C60F4E11.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
43102,3021761207214,360.0,Gogo,"Conjunto de saquetas de fruta maçã e pera, embalagem de 4 x 90g",,2.88,8.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/444849772E5920B077BB25A7ED6729D7.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
43305,7613039531853,400.0,Yogolino,"Iogurte natural sem açúcares, 4 x 100g",,2.24,5.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D14F8D1F0D079BCE10587AF10DBDB6CC.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
44258,5410126716016,250.0,Lotus,"Bolachas biscoff, embalagem de 250g",,1.89,7.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/991677C76CFA3916388F6515CFE95FE5.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
44318,2893254000000,2000.0,Peixaria,Tamboril,Vendido ao peso,21.98,10.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77173D6CED5B473CB531C7C582BA4FA4.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
45552,8001841993874,300.0,H&S,Champô anti-caspa limpeza profunda purificante,300 ml,5.99,19.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FED3036BF20B35505F86BCE81850D069.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
46509,8001841811963,75.0,Oral B,Dentífrico Pro-Expert Proteção Profissional,Embalagem de 75 ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2CD6516AE2472F7E415E61CE4B795DA7.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
48018,7613287492111,340.0,Felix,Comida Húmida Gato Seleção do Campo Gelatina,Embalagem de 4 x 85 g,2.99,8.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0DE4D13141D71FBD5B676052866AD04.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
48920,8006540417119,300.0,Pantene,Máscara Hidratante repara e protege,300 ml,4.94,16.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95D6A29803B1871F5E587094E1F38E98.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
48922,8006540417072,300.0,Pantene,Máscara Caracóis Perfeitos,300 ml,4.94,16.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/025366923064A3F3F548E755A8D57055.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
49776,7613287342805,125.0,Gerber,"Nutrição infantil bio de maçã, alperce e pêssego, boião de 125g",,1.25,10.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF6758FB208438B66EB94E02F9C96172.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
50386,8445290290014,30.0,Maggi,"Molho suculento frango no forno com alho e cebola em saqueta, 30g",,0.89,29.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DEECC66FD9482A59A0436C06913C5D2.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
52296,3023290072097,160.0,Lindahls,"Iogurte sólido proteico stracciatella, embalagem de 160 g",,1.09,6.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F40178A8CA528D15DB7CD5F4CB218526.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
52297,3023290072134,160.0,Lindahls,"Iogurte sólido proteico pêssego maracujá, embalagem de 160 g",,1.09,6.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E044D245812210B87881DDCE4C62971.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
52601,5601217137944,1710.0,Quanto,"Amaciador roupa concentrado rubi e jasmim, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F98E5B67EBAD53610C2B7527547160F8.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
52806,8711327608153,400.0,Magnum,"Gelado chocolate branco com morango, 400 ml",,3.29,8.23,400,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8E3D5651D942B9134970E7747D188FF.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
52839,8720181380686,,Skip,"Detergente roupa máquina cápsulas skip baby embalagem cartão, 32 doses",,8.99,8.99,32,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/83B6776B3BDE1EBDB9D95FE2C245BC15.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D5657D4263153C15B398271532DDB88.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D5657D4263153C15B398271532DDB88.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D5657D4263153C15B398271532DDB88.jpg,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
53235,8711327578517,330.0,Magnum,"Mini gelados double caramelo, 6 x 55ml",,3.99,12.09,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D1720FF46E4B1CE67AD4804729D646D3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5D7D503499A51157A2748A5C2410941.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5D7D503499A51157A2748A5C2410941.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
53236,8711327581937,330.0,Magnum,"Mini gelados double framboesa, 6 x 55ml",,3.99,12.09,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6932EECFEFF640B58D8FE0AAE944AFD2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE4B42C54F61649E5F63B556EA44C28A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE4B42C54F61649E5F63B556EA44C28A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE4B42C54F61649E5F63B556EA44C28A.jpg,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
53281,5053990162734,175.0,Pringles,"Aperitivos de paprika, 175g",,2.39,13.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9438BA4B5C1610436998C7AB85D80ABB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0057FF36BD4F63586C66EB26D1B7D1F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0057FF36BD4F63586C66EB26D1B7D1F.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
809,5000116102075,280.0,Capitão Iglo,"Douradinhos de salmão, 10 unidades, embalagem de 280g",,4.99,17.82,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE071417D80D7DAB7D9DBFCF786DD7BE.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
8945,5601385503329,50.0,Aquafresh,Dentifríco p/ Dentes de Leite,Embalagem de 50 ml,2.24,44.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E8C9831E2A0577287A67EC7A6EF4DF1.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
10116,8410104702601,,Finish,Limpa máquina loiça regular,,3.89,3.89,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/928CE798A3F3B183700718A418930AB8.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
10273,8410436240130,50.0,Sonasol,Bloco sanitário blue activ higiene,Embalagem de 50 g,1.98,39.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/030C25BBFC0551A8A26341A0DB18F1E8.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
11531,5601077161097,750.0,Velhotes,"Vinho do porto special reserve, garrafa de 0,75 l",,7.99,10.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8325F2C231DCC8A1747BB24E29B11BF7.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,4
11532,5601077171140,750.0,Velhotes,"Vinho porto 10 anos, garrafa de 0.75 l",,10.99,14.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6F666EFEF9E1700965FBE3C3961E5B8.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,4
11587,5601151540879,600.0,Compal,"Néctar de alperce, tetra, pack 3 x 200 ml",,1.27,2.12,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EAE317162BBF2A8DB55C55984DA9444.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
11985,5603802400198,750.0,Fiuza,"Vinho regional tejo 3 castas branco, garrafa de 750 ml",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07E915320733FD2784D45AC94F75CC02.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
12426,8411134112804,,Control,12 Preservativos Adapta Finíssimo,,7.69,7.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B91BAE1077CB2520CD7FFEBB885B9986.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0249329A134B1716C9019348A212960F.jpg,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
15869,8411134117335,,Control,12 Preservativos Adapta Finíssimo XL,,8.04,8.04,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2CC37768CC6B71DC4D1E6AFE6BEF2561.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/688239E7673C56F339B1B2B0AE89DD0F.jpg,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
18427,3600541743922,400.0,Garnier,Amaciador Ultra Suave Tesouros de Mel,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6FBD2F9D7CF07F291D3DDA862938E55.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
18497,8410376044959,250.0,Gullón,"Bolacha dibus sharkies sem glúten, embalagem de 250g",,1.94,7.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5630A85A3B4C3B051A6BB6FB8C54A670.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
18564,5604321012046,13.0,Cemporcento,"Infusão cidreira, embalagem de 10 unidades",,0.69,53.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5DDC2104EA30F298C31F91B0AC460D0.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
18566,5604321012015,13.0,Cemporcento,"Cha infusão vermelho, embalagem com 10 saquetas",,0.74,56.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E80F281E570AACDD77E58765D8EAEE3.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,4
