identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4
54308,5601217137999,,Air Wick,"Recarga Duo Lavanda Camomila, 2un.",,5.19,5.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78C110CAA5EF024A4EA96E5945825BCD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF3D5D0D3FA3177E549BA42D5B2070C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF3D5D0D3FA3177E549BA42D5B2070C.jpg,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,6,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF3D5D0D3FA3177E549BA42D5B2070C.jpg,
54324,3600542571302,200.0,Fructis,"Pré-Champô Premium Método Caracóis, 200ml",,6.74,33.7,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4A4E209772C4B389124D151FEE3E300.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,6,,
54325,3600542576635,400.0,Fructis,"Tratamento Adeus Danos Embalagem, 400ml",,5.59,13.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAA5E1F4A7D3EA69033E13AECC9CBFA6.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,6,,
54326,3600542571227,200.0,Fructis,"Fructis Tratamento Adeus Danos Embalagem, 200ml",,5.99,29.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/990B01CCB25B971ABC71D7781311CB73.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,6,,
54327,3600542024051,320.0,Fructis,"Máscara Bomb Proteína Caracóis, 320ml",,4.89,15.28,320,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A7AC969DF8EE28539F28147CC7579E8.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,6,,
54328,3600542542807,320.0,Fructis,"Máscara Bomb Biotina Fortificante, 320ml",,4.89,15.28,320,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54C6AAC5D738787A8D6AA6B8C5B50AF4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90233AC2CF43F9F47E12A04B7C00DD81.jpg,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,6,,
54329,3600541969728,320.0,Fructis,"Máscara Hidraliso, 320ml",,4.89,15.28,320,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB95084560374BA3A713FEF6AA252072.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B3EADE8A96459E8CB12F75C73EA0108.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B3EADE8A96459E8CB12F75C73EA0108.jpg,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,6,,
54330,3600542023962,320.0,Fructis,"Máscara Adeus Danos, 320ml",,4.89,15.28,320,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/224EE47F53803C813A1E091E8C3D19A2.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,6,,
54331,3600542590617,370.0,Fructis,"Máscara Premium Método Caracóis Embalagem,370ml",,6.74,18.22,370,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/849EB0F909EAEA36FA31D95C0AFC394A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0931B18BFA22C906F4B0AD3313EA3C9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0931B18BFA22C906F4B0AD3313EA3C9.jpg,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,6,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0931B18BFA22C906F4B0AD3313EA3C9.jpg,
54332,3600542585972,150.0,Fructis,"Spray Premium Método Caracóis Embalagem, 150ml",,6.29,41.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13084E11561AA4939C21EFFD7420A5E4.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,6,,
54414,8710908737329,250.0,Vaseline,"Creme corporal manteiga de cacau, 250ml",,4.49,17.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DDBB575EFC329F81E42E762529EB3552.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,6,,
54446,8720181418389,150.0,Axe,"Desodorizante spray black vanilla, 150ml",,4.79,31.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A888C4744557673BDF922F229425916.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,6,,
54479,8700216265492,330.0,H&S,"Champô Homem Anticaspa Classic 2 Em 1, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2F291DD37AEEB90A275F507C5D21097.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,6,,
54480,8700216266154,330.0,H&S,"Champô Homem Anticaspa Classic, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8AB2E5865BDD64EC2071A54E5A07C995.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,6,,
54481,8700216266185,330.0,H&S,"Champô Homem Anticaspa Mentol, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CD62D13D5D14337A20DC24FA04EBB01.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,6,,
54482,8700216266079,330.0,H&S,"Champô Homem Anticaspa Antiqueda, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1420827EBC3BDE04661DEF9D75824F1.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54483,8700216266109,330.0,H&S,"Champô Homem Anticaspa Maçã, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E5B459E9EFAED34D487FD3DCEFF02CE.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54484,8700216155892,330.0,H&S,"Champô Homem Anticaspa Citrus, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF82B019BD141EA51D1E100567D290AB.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54522,8720181509988,750.0,Vaseline,"Gel de banho hidra essencial, 750ml",,3.19,4.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD31D1AC1C03A164A4B17AFAD559A4D0.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54524,8720181510038,1000.0,Vaseline,"Gel de Banho Derma Care, 1L",,3.94,3.94,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5C816DAC9EF50E8B6CE349A163065C8.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54525,8720181510021,750.0,Vaseline,"Gel de Banho Frutos Exóticos, 750ml",,3.19,4.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/990747C135F7454162D18D3CDCE1AFC6.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54530,8410436468404,,Persil,"Detergente Máquina Roupa Líquido Expert, 40D",,7.99,7.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09DDE561DC366A2BBF78E754FC204555.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54533,8410436467902,,Persil,"Detergente Máquina Roupa Liquído Expert Lavanda Gel, 54D",,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F173BFE653FCA5266556A91C182BF22C.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54534,8410436467964,,Persil,"Detergente Máquina Roupa Liquído Expert Stain Removal Gel, 54D",,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A2116B5B68899424131B73AD3044193.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54540,5000204331660,,Pato,"Discos Sanitários Ativos Gel Dispensador + Recargas Água Azul, 1un.",,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DABD1FAE99B4D7B5B01E813F05047FA7.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54541,5000204331691,,Pato,"Discos Sanitários Ativos Recargas Água Azul, 2un.",,3.59,3.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E7F2C5D5270CFEBACA36161E35384D9.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54542,5000204344691,,Pato,"Discos Sanitários Ativos Recargas Adventure, 2un.",,3.59,3.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/605B897B85E2134F06BA7821B7DC3CA4.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54543,5000204344660,,Pato,"Discos Sanitários Ativos Recargas Garden Escape, 2un.",,3.59,3.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C283BD048B3DD5454993D2113BA64522.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54544,5000204344240,750.0,Pato,"Abrasivo Sanitário Líquido Adventure, 750ml",,1.69,2.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40E527EF9D49EE984C7B65013BE07894.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54545,5000204344271,750.0,Pato,"Gel Sanitário Garden Escape, 750ml",,1.69,2.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92F557EDF736C6957BC3D75CE0B18F89.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54596,5054563218117,75.0,Aquafresh,"Pasta de Dentes Proteção Completa Ação Antibacteriana, 75ml",,2.16,28.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/019BA74FC7AA9EC4A4AEF77AD9C57A95.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54597,5054563215376,75.0,Aquafresh,"Pasta de Dentes Proteção Completa Hálito Fresco, 75ml",,2.16,28.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C9370A36FD071B95F13B8F57A35419DF.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54599,5054563088598,125.0,Aquafresh,"Pasta de Dentes Limpeza Ativa Hálito Fresco, 125ml",,2.89,23.12,125,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43943E4A424C9EC64576C6D1EA8B8B87.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54600,5054563206152,50.0,Aquafresh,"Pasta de Dentes Criança 0 a 2 Anos, 50ml",,2.24,44.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/579DA376E2A1F2FC5E50DCDA094144D9.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54612,5054563183330,,Aquafresh,"Escova de Dentes Limpeza Flexível, 2un.",,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/826FAC2563D601279F150CE5D88047DA.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54613,5054563196149,,Aquafresh,"Escova de Dentes Suave Criança 0 a 2 Anos, 1un.",,2.45,2.45,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD9F216884884DA710E0FDEA83591CF3.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54615,8006540767603,,Fairy,"Detergente Loiça Máquina Pastilhas Ultra Original, 35D",,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FDE50D53E256E3244640E953A9FB60C.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54616,8700216322089,,Fairy,"Detergente Máquina Loiça Pastilhas Platinum Plus Tudo em 1 Limão, 30D",,9.98,9.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/094A75AC8A071DA408FC35BE073E31DE.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54683,8711327609082,330.0,Magnum,"5 gelados mini chocolate clássico, amêndoa e chocolate branco, 330 ml",,3.29,9.97,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29273D02F85CCA3787C7EFAE4B965F92.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54730,5053990119325,175.0,Pringles,"Aperitivos de queijo emmental, 175 g",,2.39,13.66,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5E56CAB0954C3A145895B450D3DD6ED.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54765,8711327616165,825.0,Carte DOr,"Gelado caramelo salgado les dessertz, 825 ml",,3.59,4.35,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5FE262C7D7C5F17B290BA4B9BC148EC.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54766,8711327635449,825.0,Carte DOr,"Gelado filipinos, 825 ml",,3.77,4.57,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45FEC64353D00132823145E2C11E5AA6.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54767,8711327621275,825.0,Carte DOr,"Gelado morango merengue, 825ml",,3.59,4.35,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8C9773CEAC2491495000A8FC9EB4E4A.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54779,8711327636828,330.0,Lipton,"Kombucha morango e hortelã, 0.33l",,1.49,4.52,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0E40A342DE5CD285A5CE29A7336B41E.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54782,8711327637955,2000.0,Lipton,"Ice tea chá verde morango, 2l",,2.39,1.2,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66E01EB7C46FA630F597142E36C8ADD2.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54785,8711327622210,330.0,Magnum,"6 gelados mini euphoria limão e framboesa, 330 ml",,4.19,12.7,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E46B7B7899634B662DA30A4385E15B88.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54787,8711327622708,270.0,Magnum,"3 gelados wonder toffee, chocolate e amêndoas caramelizadas, 270 ml",,3.29,12.19,270,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91A59B9A1ED20D7F6951EC35A524075D.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54788,8711327575080,300.0,Magnum,"Gelados de menta, 3x100 ml",,3.29,10.97,300,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F3C75AB93E72950E0457171EF232B42.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54790,8711327621176,770.0,Magnum,"8 gelados chocolate clássico, amêndoa e chocolate branco, 770 ml",,5.99,7.78,770,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E8AC0EAF965CDDF6107434D3A13539B.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54795,5603722521225,604.0,Mimosa,"Iogurte magro liquido morango, 4x151 ml",,1.59,2.63,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/075603ECF4916B645B9AA45146480552.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54805,5603722521256,604.0,Mimosa,"Iogurte magro liquido morango e kiwi, 4 x 151ml",,1.59,2.63,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3858514DE6D6159040FFCC958098D81.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54806,5603722521232,604.0,Mimosa,"Iogurte magro liquido ananás, 4x151ml",,1.59,2.63,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D981284783DF4A8CA45CC5B90BEC5E71.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
54807,5603722521249,604.0,Mimosa,"Iogurte magro liquido frutos tropicais, 4 x 151 ml",,1.59,2.63,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C77456F505DA2CCD8DCF28975C13CB45.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
6880,8717163476789,150.0,Dove,"Creme intensivo , embalagem de 150 ml",,2.59,17.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E3DDABA0314BAB9B76345C5842E52C0.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
7179,2895264000000,250.0,Paiva,Queijo curado meio gordo,Vendido ao peso ,2.47,9.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C5AE4093FF39B240405084751F6661B.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
8707,5601192103200,1000.0,Agros,"Leite com chocolate, embalagem de 1litro",,1.69,1.69,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C035E931FBB84D75593DF87CB5697E38.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
8762,5601217121363,,Air Wick,"Ambientador elétrico lavanda, embalagem de 1 unidades",,4.49,4.49,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85CBDA0490768C5C003838D335A87F79.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
8844,5601283140305,100.0,Penha,"Caramelos de leite, embalagem de 100g",,1.09,10.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/760B13D917E45BE0057B0E101F9D9A1D.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
9165,5602154602465,750.0,Adega de Borba,Vinho tinto doc premium alentejo,Garrafa de 750 ml,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA1F4468B54B15FB8D6311A4DBEF19B4.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
9302,5603722497285,1500.0,Pleno,"Tisana chá preto ginseg e limão, garrafa de 1,5 l",,1.59,1.06,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/408117D5CB1B7AB29021A2154514DE8D.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,7,,
