identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,avantages_dateFin,avantages_categorie,nro_paginas,page,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
12521,8712100417474,459.0,HellmannS,"Maionese magra em frasco, embalagem de 460g",,3.14,6.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42C1DD6B5B9088F59B88BFAE0821ECAF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
12718,5604260297023,230.0,PorSi,Massa Folhada Margarina,Embalagem de 230 g,0.99,4.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C1FA409E5C8134DE9FAB02BCA4DC1FA.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
13981,2696138000000,60.0,Pastelaria,Pastel de Nata,60 g,0.39,6.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA9B10BF07D95E268418206A452F7022.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
1415,5601252106653,750.0,Gallo,"Azeite virgem extra clássico, garrafa de 750 ml",,6.49,8.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC87DA4316A72232830F32E3BEBD6BCD.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
14437,5411188110835,1000.0,Alpro,"Bebida de soja de amêndoa, embalagem de 1 litro",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7737749B389B841C77AB65B76665C756.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
14854,2891117000000,2350.0,PorSi,Pato inteiro com miúdos,1 un = 2.250 kg (aprox.),9.38,3.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5F2031D60089F4C13D404725928D593.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
14865,2696212000000,,Pastelaria,Folhado Misto 90 g,,0.69,0.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/164C27A781A7C68A965295D85BB7D95F.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
1490,5601363001144,130.0,Fritos,"Aperitivos fritos, embalagem 130g",,1.19,9.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94DEDADD6AD8408E70DBD7678A1BF0DA.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
16014,2892074000000,200.0,Fruta,Goiaba Vermelha,1 un = 200 gr (aprox.),1.4,6.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DBDEE57C12745682A07DB1B29EB0A61.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
16105,5601146703463,7500.0,Sagres,"Cerveja com álcool, pack 30 x 0.25 l",,13.85,1.85,7500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03A5259A936839E6AA1FD95014E0E2CF.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
1680,5602711001625,1000.0,Rar,"Açúcar areado amarelo, embalagem de 1kg",,1.39,1.39,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/939DA938A8E29956A82E9882A2E704A7.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
2072,5604260193516,1000.0,PorSi,"Néctar pêssego, prisma",Embalagem de 1 l,0.99,0.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97F49C4D0E66A2DF521CA59C061AD2F6.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
2078,5604260193615,1000.0,PorSi,"Néctar manga, prisma",Embalagem de 1 l,1.05,1.05,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34515887B117D281980D33BD86D6A44A.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
2079,5604260193646,1000.0,PorSi,"Néctar ananás, prisma",Garrafa de 1 l,0.99,0.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10E9329F83000135085CDE8D45A5A26A.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
2083,5604260193691,1000.0,PorSi,Néctar light de laranja prisma,Embalagem de 1 l,1.49,1.49,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D4D0AA75BBD1937F2A8A67DCCFD70DB.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
20936,5606293015025,150.0,Vitacress,"Espinafres, embalagem de 150g",,1.59,10.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/921778280BBA70A0BD92D93C5FCAA42A.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
22232,8410320104500,80.0,Campofrio,"Salame fatiado, embalagem de 80g",,1.59,19.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B989DC79BAD10F2BF93E42F2FFD0E3D8.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
23353,5000116112197,375.0,Capitão Iglo,"18 nuggets de frango, embalagem de 380g",,4.99,13.31,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F26C89B365D9DC17E138C74AB049DE6B.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
251,2696001000000,400.0,Padaria,Baguete,400 g,0.79,1.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42C2E126B9E5B84C243F0668DEC3869F.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
25262,5000116112166,208.0,Capitão Iglo,"10 nuggets de frango, embalagem de 210g",,2.99,14.38,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF1467DF1CD91C352F5C2C303E0557A7.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
25808,8426617002510,100.0,Haribo,"Gomas ositos de oro, embalagem de 100g",,1.04,10.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D707EDE7A37DA83FE8A19E7DC6FBE016.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
25810,8426617013356,90.0,Haribo,"Gomas favoritos classic, embalagem de 90g",,1.04,11.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2EF1AEF70068BD86B7EC6980BBD0BE28.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
2608,7622300784751,175.0,Milka,"Bolos cake e chococolate, embalagem de 180g",,2.39,13.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/508F3961E41381F7147F18B3B2743726.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
27489,8434165466395,168.0,Cuétara,"Bolacha tosta rica choco guay, embalagem de 170g",,1.69,10.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76BB975EAEE4F104FAFBAFD9E77D2DB2.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
32306,8718951202979,500.0,Palmolive,"Gel de banho naturals amêndoa e leite, 500 ml",,2.69,5.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F33F92F4F53A6A0ED534C67B846C0ABA.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
33302,5604260286973,200.0,PorSi,Amendoim com Sal,Embalagem de 200g,1.29,6.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D1AAEAC3F0C4BED45A49E7F68BF7F08.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
34240,2892497000000,250.0,Programa Origens,Cebola roxa categoria II,Vendido ao peso,0.4,1.59,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8F441E981475C78DFA8B7423332B5B4.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
3526,2894034000000,150.0,Nobre,Fiambre da Perna Extra,1 un = 150 gr (aprox.),2.25,14.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C76D05EF052819EDC79567520AD2D260.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,1,,,,,,,,
3539,2894220000000,100.0,Elpozo,Presunto Bodega,"Vendido ao peso, fatiado a partir de 100 g",2.4,23.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B08B3C208782FD0824215A2662A05581.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
35499,5601151973769,3500.0,Sumol,"Refrigerante com gás de laranja, 2 x 1.75 l",,2.98,0.85,3500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15C97042A71F49C362C4C213EA28900F.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
36170,5604260295654,1000.0,PorSi,Batata pré-frita palito,Embalagem de 1 kg,1.99,1.99,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF4C3E7B4CE8656CEB5876B96DD4C997.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
36777,5604260286942,200.0,PorSi,Miolo de avelã,Embalagem de 200 g,2.99,14.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/861686A053C12A8C562D94B107D3CBD1.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
38560,5601027006447,280.0,Bimbo,Pão de leite 8 un.,Embalagem de 280g,2.29,8.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B2CD6A0B581F7726EA51AA0698C6FB6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03428EFF3EBBF0386E77776667460845.jpg,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
40592,5603722519420,480.0,Mimosa,"Iogurte fruta batida banana, laranja e bolacha, 4 x 120 g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DD4F4ED13036BE4F0A8D47DB404A192.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
41041,8001480703001,700.0,Neoblanc,Tira nódoas em spray cores,Embalagem de 700 ml,2.09,2.99,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B7BCC034AAC45310DFFCE9E289F80C7.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
41437,5604260305773,170.0,PorSi Select,Chouriço de porco preto,Embalagem de 170 g,2.69,15.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AF028948550CC79F4506D20250D6D94.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
43733,5604260310388,200.0,PorSi,Miolo de Cajú,Embalagem de 200 g,2.69,13.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/58EF5D505F1C3086A35F0A0BD9184801.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
44264,5603722517136,200.0,Mimosa,"Nata cremosa sem lactose, 200 ml",,0.99,4.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BEE16017818634A0906C7EEA760EC96.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
46128,3083681137811,450.0,Bonduelle,"Milho sem resíduos de pesticidas, embalagem de 450g",,2.59,5.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC051C59563F4690C90E354F78286A70.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
46606,5604260318384,100.0,PorSi,Queijo azul,100 g,1.85,18.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/193B6BA07710373997636A43021AF4C5.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
46807,5601050037258,1200.0,Danone,"Iogurte tutti fruti, embalagem de 12 x 100 g",,5.79,4.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2388230C3A52F627250715E11000D3C.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
51821,8720608019441,30.0,Lipton,"Chá preto yellow label, 20 saquetas",,1.19,39.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB99885822BE68D162DAF9842F4175C2.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
51895,8719200253407,225.0,Planta,"Creme vegetal para barrar original, 225g",,1.79,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E61C083BAEE72DB01F9769D3518098F.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
52919,0000059095330,50.0,Dove,"Desodorizante Roll On Advanced Talc Soft, 50ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1D1606D6EFCD915F957B6BE8F608EA4.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
53208,8719200268647,1000.0,Vaqueiro,"Creme vegetal culinária clássico, 1 kg",,2.99,2.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0735A691FAA77E120C1E24086E19EA16.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD9C237337ADB2608A1427FA94442244.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD9C237337ADB2608A1427FA94442244.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD9C237337ADB2608A1427FA94442244.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
54606,8720181466359,720.0,Dove,"Gel de banho hydrate, 720ml",,4.79,6.65,720,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73576AE98695DDB42CEBA03FBEBB469E.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
54766,8711327635449,825.0,Carte DOr,"Gelado filipinos, 825 ml",,3.79,4.59,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45FEC64353D00132823145E2C11E5AA6.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
55099,5000116127351,600.0,Iglo,"Crocante de Frango Cordon Bleu, 600g",,9.99,16.65,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1257F760893EF5376CD3646B7D226BD2.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
55186,5601151964156,410.0,Compal,"Feijão Verde Cozido, 410g",,1.49,3.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F589E666A68F6B5C202BD1263FFDC128.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
572,3250390009290,1000.0,Saint Eloi,Massa Médio,Embalagem de 1 kg,1.79,1.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/385D4052519D6C58473678EF65A025CE.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
7166,2895224000000,250.0,São Jorge,Queijo da Ilha DOP Cura 4 Meses,Vendido ao peso a partir de 250 gr,3.75,14.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/702004FBEA1D5588A2791A027C546286.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
8384,5601049133992,1000.0,Mimosa,"Leite uht magro, embalagem de 1litro",,0.89,0.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/128AB814EBA9C0783B386EB2E0A38CC9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C350978140C257D0AAD7365CD133F0C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9BED9F397071733FB4D36CBE39ECDBA.jpg,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
9059,5601752080026,750.0,Favaios,"Moscatel favaios, garrafa de 750 ml",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/263E5B4B63284ABF86B8A3C99564569D.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
9315,5603722509544,1000.0,Mimosa,"Leite 0% lactose magro, de 1l",,1.14,1.14,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0350D0DE44A653A9AB01722B06443E94.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC5219EC1E15E09529E323B7D196FADA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC48BFFA4281D8016E9FB40168ED4485.jpg,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
10153,8410199002402,150.0,LayS,"Batata frita forno originais, embalagem de 150g",,1.49,9.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86C3E77514816B61352453CDEA14189F.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
10157,8410199007056,130.0,LayS,"Batata frita forno camponesas, embalagem de 130g",,1.49,11.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C8380EFFD1C6F13E27398E498BE2AE2.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
10669,8714789703046,360.0,Palmolive,"Sabonete sensitive, 4x90 g",,3.59,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8140413D2E9C838D4EEF2E30218B12BC.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
10702,8714789925349,75.0,Colgate,"Pasta dentífrica máxima proteção, fresca, embalagem de 75 ml",,1.99,26.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25ADA59A95A3FDAF86D88BFBC2F69BCB.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
10901,3228022000298,250.0,President,"Manteiga magra baixo teor sal, embalagem de 250g",,2.59,10.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCFDE09AD10D5DD4255ED225FA75C5F7.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
11496,5601049213991,200.0,Mimosa,"Nata uht, embalagem de 200 ml",,0.89,4.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FC5ABCE23EB48F851FFE29C53BFA5D9.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
11642,5601180002003,1000.0,Vigor,Leite pasteurizado magro,Garrafa de 1 l,0.99,0.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8C109F76B61C34DDC541F6014AEA1D3.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
11923,5603089001354,200.0,Parmalat,"Natas uht com cogumelos, embalagem de 200 ml",,1.05,5.25,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7656C24D7DAFA0C6E3337C6F803E6E46.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
11928,5603089003303,500.0,Parmalat,"Molho Bechamel Levíssimo, embalagem de 500 ml",,1.89,3.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5FACCEE79EE2CC78AF8E4323F90F91E2.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
11929,5603089003518,200.0,Parmalat,"Natas uht 3 queijos, embalagem de 200 ml",,1.05,5.25,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4B575065194FD0CFA0ABE79662B1174.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
11930,5603089003679,200.0,Parmalat,"Nata uht carbonara, embalagem de 200 ml",,1.05,5.25,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1933ECF81D43BC98B904C36872874CA5.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
11942,5603533492202,1000.0,Frize,"Água com gás groselha, pack 4 x 0.25 l",,2.09,2.09,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F272D120CD1620A52E8FDFD1398797A.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
11950,5603722495106,200.0,Mimosa,"Nata uht light, embalagem de 200 ml",,0.89,4.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B134F58E2258EB7BCE2AC1B56CF95546.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
1226,5601146001507,1500.0,Joi,"Refrigerante sem gás de manga/laranja, garrafa de 1,5 l",,1.29,0.86,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB9CD865FA14B43795929B354A61BA32.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
1228,5601146230518,1500.0,Joi,"Refrigerante sem gás, laranja, garrafa de 1,5 l",,1.29,0.86,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CFD5D319CF23E8EEE61B6DFE693387D.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
12287,8001480020740,1000.0,Neoblanc,Lixívia para roupa delicada,Embalagem de 1 l,2.49,2.49,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1AA92884F53E1F3150553EF5EFC8256.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
12299,8003520013064,300.0,Palmolive,"Sabonete líquido de leite de amêndoas, recarga, 300 ml",,1.79,5.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35D2E48138CCA33503CE2D19DC83E44D.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
12471,8435257040868,640.0,Nestlé,"Iogurte líquido yoggi morango/banana, embalagem de 4 x 160g",,1.99,3.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E92C48D7A1A5BA67322D0E6250F5BAFF.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
12519,8712100417054,416.0,HellmannS,"Maionese, frasco, embalagem de 420g",,3.14,7.55,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AB870EF622544FC82599432CC32DE9B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6731B805B2B4B445CCCFD0D614219E37.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6731B805B2B4B445CCCFD0D614219E37.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6731B805B2B4B445CCCFD0D614219E37.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
12730,3415581113938,460.0,Häagen-Dazs,"Gelado belgian chocolate, embalagem de 460 ml",,5.79,12.59,460,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB20015B48979081B87C643EC17BED75.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,2,,,,,,,,
